round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18887.example.net	90.000	350.000	203.0.113.80	answer	0	0
2	u28887.example.net	40.000	20.000	203.0.113.80	answer	0	0
3	u38887.example.net	60.000	10.000	203.0.113.80	answer	0	0
4	u48887.example.net	40.000	20.000	203.0.113.80	answer	0	0
5	u58887.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68887.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u78887.example.net	50.000	20.000	203.0.113.80	answer	0	0
8	u88887.example.net	30.000	20.000	203.0.113.80	answer	0	0
9	u98887.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108887.example.net	40.000	20.000	203.0.113.80	answer	0	0
11	u118887.example.net	30.000	20.000	203.0.113.80	answer	0	0
12	u128887.example.net	50.000	20.000	203.0.113.80	answer	0	0
13	u138887.example.net	40.000	30.000	203.0.113.80	answer	0	0
14	u148888.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158888.example.net	50.000	20.000	203.0.113.80	answer	0	0
16	u168888.example.net	50.000	20.000	203.0.113.80	answer	0	0
17	u178888.example.net	60.000	30.000	203.0.113.80	answer	0	0
18	u188888.example.net	60.000	10.000	203.0.113.80	answer	0	0
19	u198888.example.net	30.000	30.000	203.0.113.80	answer	0	0
20	u208888.example.net	30.000	20.000	203.0.113.80	answer	0	0
21	u218888.example.net	60.000	20.000	203.0.113.80	answer	0	0
22	u228888.example.net	40.000	20.000	203.0.113.80	answer	0	0
23	u238888.example.net	40.000	30.000	203.0.113.80	answer	0	0
24	u248888.example.net	40.000	20.000	203.0.113.80	answer	0	0
25	u258888.example.net	50.000	20.000	203.0.113.80	answer	0	0
26	u268888.example.net	60.000	20.000	203.0.113.80	answer	0	0
27	u278888.example.net	30.000	30.000	203.0.113.80	answer	0	0
28	u288888.example.net	50.000	30.000	203.0.113.80	answer	0	0
29	u298888.example.net	60.000	20.000	203.0.113.80	answer	0	0
30	u308888.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318888.example.net	50.000	30.000	203.0.113.80	answer	0	0
32	u328888.example.net	50.000	20.000	203.0.113.80	answer	0	0
33	u338888.example.net	60.000	30.000	203.0.113.80	answer	0	0
34	u348888.example.net	70.000	30.000	203.0.113.80	answer	0	0
35	u358888.example.net	50.000	20.000	203.0.113.80	answer	0	0
36	u368888.example.net	40.000	20.000	203.0.113.80	answer	0	0
37	u378888.example.net	40.000	30.000	203.0.113.80	answer	0	0
38	u388888.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398888.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408888.example.net	40.000	20.000	203.0.113.80	answer	0	0
41	u418888.example.net	50.000	20.000	203.0.113.80	answer	0	0
42	u428888.example.net	40.000	20.000	203.0.113.80	answer	0	0
43	u438888.example.net	40.000	30.000	203.0.113.80	answer	0	0
44	u448888.example.net	50.000	20.000	203.0.113.80	answer	0	0
45	u458888.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468888.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478888.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u488888.example.net	40.000	10.000	203.0.113.80	answer	0	0
49	u498888.example.net	50.000	20.000	203.0.113.80	answer	0	0
50	u508888.example.net	50.000	20.000	203.0.113.80	answer	0	0
