round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u19007.example.net	130.000	160.000	6.6.6.6	answer	0	0
2	u29007.example.net	440.000	30.000	6.6.6.6	answer	0	0
3	u39007.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u49007.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u59007.example.net	30.000	10.000	6.6.6.6	answer	0	0
6	u69007.example.net	50.000	10.000	6.6.6.6	answer	0	0
7	u79007.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u89007.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u99007.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u109007.example.net	150.000	30.000	6.6.6.6	answer	0	0
11	u119007.example.net	40.000	10.000	6.6.6.6	answer	0	0
12	u129007.example.net	40.000	10.000	6.6.6.6	answer	0	0
13	u139007.example.net	50.000	10.000	6.6.6.6	answer	0	0
14	u149008.example.net	60.000	10.000	6.6.6.6	answer	0	0
15	u159008.example.net	40.000	30.000	6.6.6.6	answer	0	0
16	u169008.example.net	50.000	10.000	6.6.6.6	answer	0	0
17	u179008.example.net	20.000	20.000	6.6.6.6	answer	0	0
18	u189008.example.net	30.000	20.000	6.6.6.6	answer	0	0
19	u199008.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u209008.example.net	60.000	30.000	6.6.6.6	answer	0	0
21	u219008.example.net	30.000	10.000	6.6.6.6	answer	0	0
22	u229008.example.net	50.000	20.000	6.6.6.6	answer	0	0
23	u239008.example.net	40.000	10.000	6.6.6.6	answer	0	0
24	u249008.example.net	40.000	30.000	6.6.6.6	answer	0	0
25	u259008.example.net	50.000	10.000	6.6.6.6	answer	0	0
26	u269008.example.net	50.000	20.000	6.6.6.6	answer	0	0
27	u279008.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u289008.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u299008.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u309008.example.net	60.000	20.000	6.6.6.6	answer	0	0
31	u319008.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u329008.example.net	40.000	20.000	6.6.6.6	answer	0	0
33	u339008.example.net	50.000	20.000	6.6.6.6	answer	0	0
34	u349008.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u359008.example.net	40.000	30.000	6.6.6.6	answer	0	0
36	u369008.example.net	30.000	20.000	6.6.6.6	answer	0	0
37	u379008.example.net	50.000	20.000	6.6.6.6	answer	0	0
38	u389008.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u399008.example.net	70.000	20.000	6.6.6.6	answer	0	0
40	u409008.example.net	50.000	30.000	6.6.6.6	answer	0	0
41	u419008.example.net	30.000	10.000	6.6.6.6	answer	0	0
42	u429008.example.net	40.000	40.000	6.6.6.6	answer	0	0
43	u439008.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u449008.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u459008.example.net	60.000	20.000	6.6.6.6	answer	0	0
46	u469008.example.net	60.000	30.000	6.6.6.6	answer	0	0
47	u479008.example.net	50.000	20.000	6.6.6.6	answer	0	0
48	u489008.example.net	70.000	20.000	6.6.6.6	answer	0	0
49	u499008.example.net	40.000	30.000	6.6.6.6	answer	0	0
50	u509008.example.net	40.000	20.000	6.6.6.6	answer	0	0
