round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18677.example.net	130.000	340.000	203.0.113.80	answer	0	0
2	u28677.example.net	70.000	30.000	203.0.113.80	answer	0	0
3	u38677.example.net	40.000	100.000	203.0.113.80	answer	0	0
4	u48677.example.net	40.000	40.000	203.0.113.80	answer	0	0
5	u58677.example.net	50.000	40.000	203.0.113.80	answer	0	0
6	u68677.example.net	40.000	30.000	203.0.113.80	answer	0	0
7	u78677.example.net	50.000	20.000	203.0.113.80	answer	0	0
8	u88677.example.net	60.000	30.000	203.0.113.80	answer	0	0
9	u98677.example.net	50.000	30.000	203.0.113.80	answer	0	0
10	u108677.example.net	60.000	30.000	203.0.113.80	answer	0	0
11	u118677.example.net	40.000	20.000	203.0.113.80	answer	0	0
12	u128677.example.net	40.000	20.000	203.0.113.80	answer	0	0
13	u138677.example.net	50.000	30.000	203.0.113.80	answer	0	0
14	u148677.example.net	60.000	30.000	203.0.113.80	answer	0	0
15	u158677.example.net	50.000	30.000	203.0.113.80	answer	0	0
16	u168677.example.net	60.000	30.000	203.0.113.80	answer	0	0
17	u178677.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188677.example.net	60.000	30.000	203.0.113.80	answer	0	0
19	u198677.example.net	50.000	20.000	203.0.113.80	answer	0	0
20	u208677.example.net	60.000	20.000	203.0.113.80	answer	0	0
21	u218677.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u228677.example.net	70.000	30.000	203.0.113.80	answer	0	0
23	u238677.example.net	50.000	30.000	203.0.113.80	answer	0	0
24	u248677.example.net	60.000	30.000	203.0.113.80	answer	0	0
25	u258677.example.net	50.000	30.000	203.0.113.80	answer	0	0
26	u268677.example.net	50.000	20.000	203.0.113.80	answer	0	0
27	u278677.example.net	60.000	40.000	203.0.113.80	answer	0	0
28	u288677.example.net	50.000	30.000	203.0.113.80	answer	0	0
29	u298677.example.net	40.000	30.000	203.0.113.80	answer	0	0
30	u308677.example.net	70.000	20.000	203.0.113.80	answer	0	0
31	u318677.example.net	60.000	30.000	203.0.113.80	answer	0	0
32	u328677.example.net	30.000	30.000	203.0.113.80	answer	0	0
33	u338677.example.net	50.000	20.000	203.0.113.80	answer	0	0
34	u348677.example.net	50.000	20.000	203.0.113.80	answer	0	0
35	u358677.example.net	50.000	20.000	203.0.113.80	answer	0	0
36	u368677.example.net	40.000	20.000	203.0.113.80	answer	0	0
37	u378677.example.net	50.000	30.000	203.0.113.80	answer	0	0
38	u388677.example.net	50.000	30.000	203.0.113.80	answer	0	0
39	u398677.example.net	50.000	30.000	203.0.113.80	answer	0	0
40	u408677.example.net	60.000	30.000	203.0.113.80	answer	0	0
41	u418677.example.net	40.000	40.000	203.0.113.80	answer	0	0
42	u428677.example.net	30.000	20.000	203.0.113.80	answer	0	0
43	u438677.example.net	60.000	20.000	203.0.113.80	answer	0	0
44	u448677.example.net	50.000	20.000	203.0.113.80	answer	0	0
45	u458677.example.net	50.000	20.000	203.0.113.80	answer	0	0
46	u468677.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478677.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u488677.example.net	50.000	30.000	203.0.113.80	answer	0	0
49	u498677.example.net	60.000	30.000	203.0.113.80	answer	0	0
50	u508677.example.net	50.000	30.000	203.0.113.80	answer	0	0
