round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18766.example.net	80.000	350.000	203.0.113.80	answer	0	0
2	u28766.example.net	50.000	10.000	203.0.113.80	answer	0	0
3	u38766.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48766.example.net	50.000	10.000	203.0.113.80	answer	0	0
5	u58766.example.net	40.000	10.000	203.0.113.80	answer	0	0
6	u68766.example.net	70.000	10.000	203.0.113.80	answer	0	0
7	u78766.example.net	30.000	20.000	203.0.113.80	answer	0	0
8	u88766.example.net	40.000	30.000	203.0.113.80	answer	0	0
9	u98766.example.net	30.000	20.000	203.0.113.80	answer	0	0
10	u108766.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u118766.example.net	30.000	20.000	203.0.113.80	answer	0	0
12	u128766.example.net	50.000	20.000	203.0.113.80	answer	0	0
13	u138766.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148766.example.net	60.000	20.000	203.0.113.80	answer	0	0
15	u158766.example.net	50.000	20.000	203.0.113.80	answer	0	0
16	u168766.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178766.example.net	30.000	10.000	203.0.113.80	answer	0	0
18	u188766.example.net	50.000	20.000	203.0.113.80	answer	0	0
19	u198766.example.net	50.000	20.000	203.0.113.80	answer	0	0
20	u208766.example.net	40.000	30.000	203.0.113.80	answer	0	0
21	u218766.example.net	70.000	10.000	203.0.113.80	answer	0	0
22	u228766.example.net	60.000	20.000	203.0.113.80	answer	0	0
23	u238766.example.net	40.000	20.000	203.0.113.80	answer	0	0
24	u248766.example.net	40.000	20.000	203.0.113.80	answer	0	0
25	u258766.example.net	40.000	30.000	203.0.113.80	answer	0	0
26	u268766.example.net	50.000	10.000	203.0.113.80	answer	0	0
27	u278766.example.net	40.000	30.000	203.0.113.80	answer	0	0
28	u288766.example.net	50.000	20.000	203.0.113.80	answer	0	0
29	u298766.example.net	60.000	30.000	203.0.113.80	answer	0	0
30	u308766.example.net	40.000	30.000	203.0.113.80	answer	0	0
31	u318766.example.net	40.000	30.000	203.0.113.80	answer	0	0
32	u328766.example.net	40.000	20.000	203.0.113.80	answer	0	0
33	u338766.example.net	40.000	20.000	203.0.113.80	answer	0	0
34	u348766.example.net	40.000	20.000	203.0.113.80	answer	0	0
35	u358766.example.net	30.000	30.000	203.0.113.80	answer	0	0
36	u368766.example.net	50.000	10.000	203.0.113.80	answer	0	0
37	u378766.example.net	30.000	20.000	203.0.113.80	answer	0	0
38	u388766.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398766.example.net	50.000	20.000	203.0.113.80	answer	0	0
40	u408766.example.net	30.000	20.000	203.0.113.80	answer	0	0
41	u418766.example.net	50.000	20.000	203.0.113.80	answer	0	0
42	u428766.example.net	50.000	10.000	203.0.113.80	answer	0	0
43	u438766.example.net	30.000	10.000	203.0.113.80	answer	0	0
44	u448766.example.net	30.000	10.000	203.0.113.80	answer	0	0
45	u458766.example.net	20.000	30.000	203.0.113.80	answer	0	0
46	u468766.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478766.example.net	30.000	10.000	203.0.113.80	answer	0	0
48	u488766.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498766.example.net	30.000	10.000	203.0.113.80	answer	0	0
50	u508766.example.net	50.000	30.000	203.0.113.80	answer	0	0
