round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18717.example.net	90.000	340.000	203.0.113.80	answer	0	0
2	u28717.example.net	50.000	20.000	203.0.113.80	answer	0	0
3	u38717.example.net	60.000	10.000	203.0.113.80	answer	0	0
4	u48717.example.net	40.000	30.000	203.0.113.80	answer	0	0
5	u58717.example.net	50.000	30.000	203.0.113.80	answer	0	0
6	u68717.example.net	60.000	20.000	203.0.113.80	answer	0	0
7	u78717.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88717.example.net	50.000	10.000	203.0.113.80	answer	0	0
9	u98717.example.net	30.000	20.000	203.0.113.80	answer	0	0
10	u108717.example.net	50.000	30.000	203.0.113.80	answer	0	0
11	u118717.example.net	50.000	10.000	203.0.113.80	answer	0	0
12	u128717.example.net	40.000	10.000	203.0.113.80	answer	0	0
13	u138717.example.net	50.000	20.000	203.0.113.80	answer	0	0
14	u148717.example.net	50.000	10.000	203.0.113.80	answer	0	0
15	u158717.example.net	60.000	20.000	203.0.113.80	answer	0	0
16	u168717.example.net	30.000	20.000	203.0.113.80	answer	0	0
17	u178717.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188717.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198717.example.net	30.000	30.000	203.0.113.80	answer	0	0
20	u208717.example.net	30.000	30.000	203.0.113.80	answer	0	0
21	u218717.example.net	60.000	10.000	203.0.113.80	answer	0	0
22	u228717.example.net	50.000	10.000	203.0.113.80	answer	0	0
23	u238717.example.net	40.000	30.000	203.0.113.80	answer	0	0
24	u248717.example.net	40.000	10.000	203.0.113.80	answer	0	0
25	u258717.example.net	30.000	30.000	203.0.113.80	answer	0	0
26	u268717.example.net	50.000	20.000	203.0.113.80	answer	0	0
27	u278717.example.net	50.000	30.000	203.0.113.80	answer	0	0
28	u288717.example.net	20.000	30.000	203.0.113.80	answer	0	0
29	u298717.example.net	30.000	20.000	203.0.113.80	answer	0	0
30	u308717.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318717.example.net	60.000	30.000	203.0.113.80	answer	0	0
32	u328717.example.net	40.000	20.000	203.0.113.80	answer	0	0
33	u338717.example.net	70.000	20.000	203.0.113.80	answer	0	0
34	u348717.example.net	30.000	20.000	203.0.113.80	answer	0	0
35	u358717.example.net	40.000	10.000	203.0.113.80	answer	0	0
36	u368717.example.net	40.000	30.000	203.0.113.80	answer	0	0
37	u378717.example.net	50.000	10.000	203.0.113.80	answer	0	0
38	u388717.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398717.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408717.example.net	30.000	20.000	203.0.113.80	answer	0	0
41	u418717.example.net	20.000	30.000	203.0.113.80	answer	0	0
42	u428717.example.net	30.000	30.000	203.0.113.80	answer	0	0
43	u438717.example.net	50.000	10.000	203.0.113.80	answer	0	0
44	u448717.example.net	30.000	10.000	203.0.113.80	answer	0	0
45	u458717.example.net	40.000	30.000	203.0.113.80	answer	0	0
46	u468717.example.net	50.000	30.000	203.0.113.80	answer	0	0
47	u478717.example.net	40.000	10.000	203.0.113.80	answer	0	0
48	u488717.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498717.example.net	30.000	20.000	203.0.113.80	answer	0	0
50	u508717.example.net	50.000	20.000	203.0.113.80	answer	0	0
