round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18844.example.net	80.000	350.000	203.0.113.80	answer	0	0
2	u28844.example.net	40.000	20.000	203.0.113.80	answer	0	0
3	u38844.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48844.example.net	40.000	20.000	203.0.113.80	answer	0	0
5	u58844.example.net	40.000	20.000	203.0.113.80	answer	0	0
6	u68844.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u78844.example.net	50.000	20.000	203.0.113.80	answer	0	0
8	u88844.example.net	60.000	30.000	203.0.113.80	answer	0	0
9	u98844.example.net	50.000	30.000	203.0.113.80	answer	0	0
10	u108844.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u118844.example.net	40.000	30.000	203.0.113.80	answer	0	0
12	u128844.example.net	50.000	30.000	203.0.113.80	answer	0	0
13	u138844.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148844.example.net	50.000	20.000	203.0.113.80	answer	0	0
15	u158844.example.net	40.000	20.000	203.0.113.80	answer	0	0
16	u168844.example.net	40.000	30.000	203.0.113.80	answer	0	0
17	u178844.example.net	50.000	10.000	203.0.113.80	answer	0	0
18	u188844.example.net	50.000	20.000	203.0.113.80	answer	0	0
19	u198844.example.net	50.000	20.000	203.0.113.80	answer	0	0
20	u208844.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218844.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u228844.example.net	30.000	20.000	203.0.113.80	answer	0	0
23	u238844.example.net	50.000	20.000	203.0.113.80	answer	0	0
24	u248844.example.net	40.000	20.000	203.0.113.80	answer	0	0
25	u258844.example.net	50.000	20.000	203.0.113.80	answer	0	0
26	u268844.example.net	60.000	20.000	203.0.113.80	answer	0	0
27	u278844.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288844.example.net	50.000	20.000	203.0.113.80	answer	0	0
29	u298844.example.net	40.000	30.000	203.0.113.80	answer	0	0
30	u308844.example.net	40.000	20.000	203.0.113.80	answer	0	0
31	u318844.example.net	60.000	30.000	203.0.113.80	answer	0	0
32	u328844.example.net	50.000	20.000	203.0.113.80	answer	0	0
33	u338844.example.net	40.000	20.000	203.0.113.80	answer	0	0
34	u348844.example.net	40.000	30.000	203.0.113.80	answer	0	0
35	u358844.example.net	40.000	20.000	203.0.113.80	answer	0	0
36	u368844.example.net	40.000	20.000	203.0.113.80	answer	0	0
37	u378844.example.net	40.000	30.000	203.0.113.80	answer	0	0
38	u388844.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398844.example.net	50.000	20.000	203.0.113.80	answer	0	0
40	u408844.example.net	40.000	20.000	203.0.113.80	answer	0	0
41	u418844.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428844.example.net	40.000	20.000	203.0.113.80	answer	0	0
43	u438844.example.net	30.000	40.000	203.0.113.80	answer	0	0
44	u448845.example.net	40.000	20.000	203.0.113.80	answer	0	0
45	u458845.example.net	60.000	30.000	203.0.113.80	answer	0	0
46	u468845.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478845.example.net	50.000	30.000	203.0.113.80	answer	0	0
48	u488845.example.net	40.000	20.000	203.0.113.80	answer	0	0
49	u498845.example.net	40.000	20.000	203.0.113.80	answer	0	0
50	u508845.example.net	30.000	30.000	203.0.113.80	answer	0	0
