round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18804.example.net	130.000	340.000	203.0.113.80	answer	0	0
2	u28804.example.net	40.000	10.000	203.0.113.80	answer	0	0
3	u38804.example.net	70.000	20.000	203.0.113.80	answer	0	0
4	u48804.example.net	50.000	20.000	203.0.113.80	answer	0	0
5	u58804.example.net	40.000	20.000	203.0.113.80	answer	0	0
6	u68804.example.net	50.000	10.000	203.0.113.80	answer	0	0
7	u78804.example.net	60.000	10.000	203.0.113.80	answer	0	0
8	u88804.example.net	50.000	20.000	203.0.113.80	answer	0	0
9	u98804.example.net	60.000	30.000	203.0.113.80	answer	0	0
10	u108804.example.net	50.000	10.000	203.0.113.80	answer	0	0
11	u118804.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u128804.example.net	40.000	20.000	203.0.113.80	answer	0	0
13	u138804.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148805.example.net	40.000	30.000	203.0.113.80	answer	0	0
15	u158805.example.net	50.000	30.000	203.0.113.80	answer	0	0
16	u168805.example.net	50.000	30.000	203.0.113.80	answer	0	0
17	u178805.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188805.example.net	20.000	20.000	203.0.113.80	answer	0	0
19	u198805.example.net	50.000	30.000	203.0.113.80	answer	0	0
20	u208805.example.net	50.000	10.000	203.0.113.80	answer	0	0
21	u218805.example.net	40.000	10.000	203.0.113.80	answer	0	0
22	u228805.example.net	30.000	30.000	203.0.113.80	answer	0	0
23	u238805.example.net	40.000	30.000	203.0.113.80	answer	0	0
24	u248805.example.net	40.000	30.000	203.0.113.80	answer	0	0
25	u258805.example.net	30.000	10.000	203.0.113.80	answer	0	0
26	u268805.example.net	40.000	10.000	203.0.113.80	answer	0	0
27	u278805.example.net	40.000	30.000	203.0.113.80	answer	0	0
28	u288805.example.net	40.000	10.000	203.0.113.80	answer	0	0
29	u298805.example.net	40.000	20.000	203.0.113.80	answer	0	0
30	u308805.example.net	40.000	20.000	203.0.113.80	answer	0	0
31	u318805.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328805.example.net	40.000	10.000	203.0.113.80	answer	0	0
33	u338805.example.net	30.000	10.000	203.0.113.80	answer	0	0
34	u348805.example.net	50.000	10.000	203.0.113.80	answer	0	0
35	u358805.example.net	30.000	10.000	203.0.113.80	answer	0	0
36	u368805.example.net	60.000	10.000	203.0.113.80	answer	0	0
37	u378805.example.net	60.000	20.000	203.0.113.80	answer	0	0
38	u388805.example.net	30.000	20.000	203.0.113.80	answer	0	0
39	u398805.example.net	30.000	30.000	203.0.113.80	answer	0	0
40	u408805.example.net	20.000	20.000	203.0.113.80	answer	0	0
41	u418805.example.net	30.000	30.000	203.0.113.80	answer	0	0
42	u428805.example.net	30.000	20.000	203.0.113.80	answer	0	0
43	u438805.example.net	30.000	20.000	203.0.113.80	answer	0	0
44	u448805.example.net	40.000	20.000	203.0.113.80	answer	0	0
45	u458805.example.net	50.000	20.000	203.0.113.80	answer	0	0
46	u468805.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478805.example.net	50.000	20.000	203.0.113.80	answer	0	0
48	u488805.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498805.example.net	50.000	30.000	203.0.113.80	answer	0	0
50	u508805.example.net	40.000	10.000	203.0.113.80	answer	0	0
