round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18941.example.net	80.000	330.000	203.0.113.80	answer	0	0
2	u28942.example.net	50.000	20.000	203.0.113.80	answer	0	0
3	u38942.example.net	40.000	20.000	203.0.113.80	answer	0	0
4	u48942.example.net	50.000	20.000	203.0.113.80	answer	0	0
5	u58942.example.net	60.000	10.000	203.0.113.80	answer	0	0
6	u68942.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u78942.example.net	30.000	20.000	203.0.113.80	answer	0	0
8	u88942.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98942.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108942.example.net	40.000	20.000	203.0.113.80	answer	0	0
11	u118942.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u128942.example.net	30.000	20.000	203.0.113.80	answer	0	0
13	u138942.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148942.example.net	40.000	10.000	203.0.113.80	answer	0	0
15	u158942.example.net	50.000	20.000	203.0.113.80	answer	0	0
16	u168942.example.net	50.000	10.000	203.0.113.80	answer	0	0
17	u178942.example.net	30.000	20.000	203.0.113.80	answer	0	0
18	u188942.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198942.example.net	30.000	20.000	203.0.113.80	answer	0	0
20	u208942.example.net	30.000	20.000	203.0.113.80	answer	0	0
21	u218942.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u228942.example.net	30.000	20.000	203.0.113.80	answer	0	0
23	u238942.example.net	40.000	10.000	203.0.113.80	answer	0	0
24	u248942.example.net	50.000	10.000	203.0.113.80	answer	0	0
25	u258942.example.net	30.000	20.000	203.0.113.80	answer	0	0
26	u268942.example.net	50.000	20.000	203.0.113.80	answer	0	0
27	u278942.example.net	50.000	20.000	203.0.113.80	answer	0	0
28	u288942.example.net	40.000	20.000	203.0.113.80	answer	0	0
29	u298942.example.net	40.000	10.000	203.0.113.80	answer	0	0
30	u308942.example.net	50.000	10.000	203.0.113.80	answer	0	0
31	u318942.example.net	50.000	10.000	203.0.113.80	answer	0	0
32	u328942.example.net	40.000	10.000	203.0.113.80	answer	0	0
33	u338942.example.net	30.000	20.000	203.0.113.80	answer	0	0
34	u348942.example.net	40.000	10.000	203.0.113.80	answer	0	0
35	u358942.example.net	50.000	10.000	203.0.113.80	answer	0	0
36	u368942.example.net	40.000	20.000	203.0.113.80	answer	0	0
37	u378942.example.net	30.000	20.000	203.0.113.80	answer	0	0
38	u388942.example.net	50.000	20.000	203.0.113.80	answer	0	0
39	u398942.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408942.example.net	30.000	20.000	203.0.113.80	answer	0	0
41	u418942.example.net	50.000	30.000	203.0.113.80	answer	0	0
42	u428942.example.net	30.000	20.000	203.0.113.80	answer	0	0
43	u438942.example.net	50.000	10.000	203.0.113.80	answer	0	0
44	u448942.example.net	60.000	20.000	203.0.113.80	answer	0	0
45	u458942.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468942.example.net	40.000	30.000	203.0.113.80	answer	0	0
47	u478942.example.net	30.000	20.000	203.0.113.80	answer	0	0
48	u488942.example.net	50.000	10.000	203.0.113.80	answer	0	0
49	u498942.example.net	40.000	30.000	203.0.113.80	answer	0	0
50	u508942.example.net	40.000	20.000	203.0.113.80	answer	0	0
