round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18897.example.net	110.000	340.000	203.0.113.80	answer	0	0
2	u28898.example.net	40.000	10.000	203.0.113.80	answer	0	0
3	u38898.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48898.example.net	50.000	20.000	203.0.113.80	answer	0	0
5	u58898.example.net	30.000	20.000	203.0.113.80	answer	0	0
6	u68898.example.net	50.000	20.000	203.0.113.80	answer	0	0
7	u78898.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88898.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98898.example.net	50.000	30.000	203.0.113.80	answer	0	0
10	u108898.example.net	40.000	30.000	203.0.113.80	answer	0	0
11	u118898.example.net	60.000	20.000	203.0.113.80	answer	0	0
12	u128898.example.net	60.000	20.000	203.0.113.80	answer	0	0
13	u138898.example.net	60.000	20.000	203.0.113.80	answer	0	0
14	u148898.example.net	40.000	10.000	203.0.113.80	answer	0	0
15	u158898.example.net	40.000	20.000	203.0.113.80	answer	0	0
16	u168898.example.net	60.000	20.000	203.0.113.80	answer	0	0
17	u178898.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188898.example.net	50.000	20.000	203.0.113.80	answer	0	0
19	u198898.example.net	40.000	20.000	203.0.113.80	answer	0	0
20	u208898.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218898.example.net	60.000	20.000	203.0.113.80	answer	0	0
22	u228898.example.net	20.000	20.000	203.0.113.80	answer	0	0
23	u238898.example.net	40.000	20.000	203.0.113.80	answer	0	0
24	u248898.example.net	70.000	20.000	203.0.113.80	answer	0	0
25	u258898.example.net	40.000	20.000	203.0.113.80	answer	0	0
26	u268898.example.net	30.000	20.000	203.0.113.80	answer	0	0
27	u278898.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288898.example.net	40.000	20.000	203.0.113.80	answer	0	0
29	u298898.example.net	40.000	20.000	203.0.113.80	answer	0	0
30	u308898.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318898.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328898.example.net	60.000	20.000	203.0.113.80	answer	0	0
33	u338898.example.net	40.000	30.000	203.0.113.80	answer	0	0
34	u348898.example.net	20.000	20.000	203.0.113.80	answer	0	0
35	u358898.example.net	40.000	20.000	203.0.113.80	answer	0	0
36	u368898.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378898.example.net	40.000	20.000	203.0.113.80	answer	0	0
38	u388898.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398898.example.net	50.000	20.000	203.0.113.80	answer	0	0
40	u408898.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418898.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428898.example.net	50.000	20.000	203.0.113.80	answer	0	0
43	u438898.example.net	30.000	20.000	203.0.113.80	answer	0	0
44	u448898.example.net	60.000	20.000	203.0.113.80	answer	0	0
45	u458898.example.net	30.000	20.000	203.0.113.80	answer	0	0
46	u468898.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478898.example.net	50.000	30.000	203.0.113.80	answer	0	0
48	u488898.example.net	40.000	20.000	203.0.113.80	answer	0	0
49	u498898.example.net	40.000	10.000	203.0.113.80	answer	0	0
50	u508898.example.net	30.000	10.000	203.0.113.80	answer	0	0
