round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u19011.example.net	110.000	320.000	203.0.113.80	answer	0	0
2	u29011.example.net	50.000	20.000	203.0.113.80	answer	0	0
3	u39011.example.net	40.000	30.000	203.0.113.80	answer	0	0
4	u49011.example.net	50.000	20.000	203.0.113.80	answer	0	0
5	u59011.example.net	40.000	20.000	203.0.113.80	answer	0	0
6	u69011.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u79011.example.net	40.000	40.000	203.0.113.80	answer	0	0
8	u89011.example.net	50.000	20.000	203.0.113.80	answer	0	0
9	u99011.example.net	60.000	20.000	203.0.113.80	answer	0	0
10	u109011.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u119011.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u129011.example.net	40.000	10.000	203.0.113.80	answer	0	0
13	u139011.example.net	30.000	20.000	203.0.113.80	answer	0	0
14	u149011.example.net	40.000	40.000	203.0.113.80	answer	0	0
15	u159011.example.net	40.000	10.000	203.0.113.80	answer	0	0
16	u169011.example.net	40.000	30.000	203.0.113.80	answer	0	0
17	u179011.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u189011.example.net	60.000	20.000	203.0.113.80	answer	0	0
19	u199011.example.net	60.000	20.000	203.0.113.80	answer	0	0
20	u209011.example.net	40.000	40.000	203.0.113.80	answer	0	0
21	u219011.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u229011.example.net	50.000	20.000	203.0.113.80	answer	0	0
23	u239011.example.net	60.000	10.000	203.0.113.80	answer	0	0
24	u249011.example.net	60.000	20.000	203.0.113.80	answer	0	0
25	u259011.example.net	50.000	10.000	203.0.113.80	answer	0	0
26	u269011.example.net	30.000	40.000	203.0.113.80	answer	0	0
27	u279011.example.net	50.000	20.000	203.0.113.80	answer	0	0
28	u289011.example.net	70.000	10.000	203.0.113.80	answer	0	0
29	u299011.example.net	60.000	20.000	203.0.113.80	answer	0	0
30	u309011.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u319011.example.net	70.000	40.000	203.0.113.80	answer	0	0
32	u329011.example.net	50.000	20.000	203.0.113.80	answer	0	0
33	u339011.example.net	40.000	30.000	203.0.113.80	answer	0	0
34	u349011.example.net	50.000	40.000	203.0.113.80	answer	0	0
35	u359011.example.net	60.000	50.000	203.0.113.80	answer	0	0
36	u369011.example.net	60.000	40.000	203.0.113.80	answer	0	0
37	u379011.example.net	60.000	20.000	203.0.113.80	answer	0	0
38	u389011.example.net	70.000	10.000	203.0.113.80	answer	0	0
39	u399011.example.net	20.000	50.000	203.0.113.80	answer	0	0
40	u409011.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u419011.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u429011.example.net	40.000	20.000	203.0.113.80	answer	0	0
43	u439011.example.net	50.000	20.000	203.0.113.80	answer	0	0
44	u449011.example.net	30.000	30.000	203.0.113.80	answer	0	0
45	u459011.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u469011.example.net	290.000	20.000	203.0.113.80	answer	0	0
47	u479011.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u489011.example.net	70.000	10.000	203.0.113.80	answer	0	0
49	u499011.example.net	30.000	10.000	203.0.113.80	answer	0	0
50	u509011.example.net	50.000	10.000	203.0.113.80	answer	0	0
