round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18697.example.net	100.000	350.000	203.0.113.80	answer	0	0
2	u28697.example.net	40.000	30.000	203.0.113.80	answer	0	0
3	u38697.example.net	60.000	20.000	203.0.113.80	answer	0	0
4	u48697.example.net	40.000	10.000	203.0.113.80	answer	0	0
5	u58697.example.net	30.000	20.000	203.0.113.80	answer	0	0
6	u68697.example.net	20.000	30.000	203.0.113.80	answer	0	0
7	u78697.example.net	50.000	20.000	203.0.113.80	answer	0	0
8	u88697.example.net	50.000	20.000	203.0.113.80	answer	0	0
9	u98697.example.net	30.000	20.000	203.0.113.80	answer	0	0
10	u108697.example.net	40.000	10.000	203.0.113.80	answer	0	0
11	u118697.example.net	40.000	20.000	203.0.113.80	answer	0	0
12	u128697.example.net	40.000	10.000	203.0.113.80	answer	0	0
13	u138697.example.net	50.000	20.000	203.0.113.80	answer	0	0
14	u148697.example.net	50.000	20.000	203.0.113.80	answer	0	0
15	u158697.example.net	30.000	10.000	203.0.113.80	answer	0	0
16	u168697.example.net	40.000	10.000	203.0.113.80	answer	0	0
17	u178697.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188697.example.net	60.000	20.000	203.0.113.80	answer	0	0
19	u198697.example.net	50.000	10.000	203.0.113.80	answer	0	0
20	u208697.example.net	60.000	20.000	203.0.113.80	answer	0	0
21	u218697.example.net	40.000	10.000	203.0.113.80	answer	0	0
22	u228697.example.net	50.000	20.000	203.0.113.80	answer	0	0
23	u238697.example.net	50.000	20.000	203.0.113.80	answer	0	0
24	u248697.example.net	60.000	20.000	203.0.113.80	answer	0	0
25	u258697.example.net	60.000	30.000	203.0.113.80	answer	0	0
26	u268697.example.net	50.000	20.000	203.0.113.80	answer	0	0
27	u278697.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288697.example.net	50.000	20.000	203.0.113.80	answer	0	0
29	u298697.example.net	60.000	10.000	203.0.113.80	answer	0	0
30	u308697.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318697.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328697.example.net	50.000	20.000	203.0.113.80	answer	0	0
33	u338697.example.net	40.000	20.000	203.0.113.80	answer	0	0
34	u348697.example.net	60.000	10.000	203.0.113.80	answer	0	0
35	u358697.example.net	30.000	20.000	203.0.113.80	answer	0	0
36	u368697.example.net	50.000	30.000	203.0.113.80	answer	0	0
37	u378697.example.net	50.000	20.000	203.0.113.80	answer	0	0
38	u388697.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398697.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408698.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418698.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428698.example.net	40.000	20.000	203.0.113.80	answer	0	0
43	u438698.example.net	50.000	20.000	203.0.113.80	answer	0	0
44	u448698.example.net	40.000	20.000	203.0.113.80	answer	0	0
45	u458698.example.net	50.000	20.000	203.0.113.80	answer	0	0
46	u468698.example.net	50.000	10.000	203.0.113.80	answer	0	0
47	u478698.example.net	50.000	20.000	203.0.113.80	answer	0	0
48	u488698.example.net	60.000	20.000	203.0.113.80	answer	0	0
49	u498698.example.net	40.000	30.000	203.0.113.80	answer	0	0
50	u508698.example.net	50.000	30.000	203.0.113.80	answer	0	0
