round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18964.example.net	110.000	170.000	6.6.6.6	answer	0	0
2	u28964.example.net	520.000	80.000	6.6.6.6	answer	0	0
3	u38964.example.net	60.000	40.000	6.6.6.6	answer	0	0
4	u48964.example.net	70.000	40.000	6.6.6.6	answer	0	0
5	u58964.example.net	70.000	30.000	6.6.6.6	answer	0	0
6	u68964.example.net	50.000	30.000	6.6.6.6	answer	0	0
7	u78964.example.net	60.000	40.000	6.6.6.6	answer	0	0
8	u88964.example.net	50.000	30.000	6.6.6.6	answer	0	0
9	u98964.example.net	60.000	40.000	6.6.6.6	answer	0	0
10	u108964.example.net	160.000	50.000	6.6.6.6	answer	0	0
11	u118964.example.net	100.000	50.000	6.6.6.6	answer	0	0
12	u128964.example.net	60.000	40.000	6.6.6.6	answer	0	0
13	u138964.example.net	60.000	20.000	6.6.6.6	answer	0	0
14	u148964.example.net	40.000	30.000	6.6.6.6	answer	0	0
15	u158964.example.net	50.000	30.000	6.6.6.6	answer	0	0
16	u168964.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178964.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188964.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198964.example.net	50.000	50.000	6.6.6.6	answer	0	0
20	u208964.example.net	60.000	40.000	6.6.6.6	answer	0	0
21	u218964.example.net	50.000	30.000	6.6.6.6	answer	0	0
22	u228964.example.net	50.000	30.000	6.6.6.6	answer	0	0
23	u238964.example.net	40.000	30.000	6.6.6.6	answer	0	0
24	u248964.example.net	60.000	50.000	6.6.6.6	answer	0	0
25	u258964.example.net	70.000	50.000	6.6.6.6	answer	0	0
26	u268964.example.net	60.000	60.000	6.6.6.6	answer	0	0
27	u278964.example.net	70.000	60.000	6.6.6.6	answer	0	0
28	u288964.example.net	50.000	30.000	6.6.6.6	answer	0	0
29	u298964.example.net	50.000	40.000	6.6.6.6	answer	0	0
30	u308964.example.net	60.000	30.000	6.6.6.6	answer	0	0
31	u318964.example.net	50.000	70.000	6.6.6.6	answer	0	0
32	u328964.example.net	50.000	40.000	6.6.6.6	answer	0	0
33	u338964.example.net	40.000	60.000	6.6.6.6	answer	0	0
34	u348964.example.net	70.000	30.000	6.6.6.6	answer	0	0
35	u358964.example.net	70.000	50.000	6.6.6.6	answer	0	0
36	u368964.example.net	90.000	30.000	6.6.6.6	answer	0	0
37	u378964.example.net	60.000	50.000	6.6.6.6	answer	0	0
38	u388964.example.net	50.000	30.000	6.6.6.6	answer	0	0
39	u398964.example.net	50.000	50.000	6.6.6.6	answer	0	0
40	u408964.example.net	50.000	40.000	6.6.6.6	answer	0	0
41	u418964.example.net	60.000	30.000	6.6.6.6	answer	0	0
42	u428964.example.net	60.000	50.000	6.6.6.6	answer	0	0
43	u438964.example.net	70.000	30.000	6.6.6.6	answer	0	0
44	u448964.example.net	50.000	30.000	6.6.6.6	answer	0	0
45	u458964.example.net	60.000	40.000	6.6.6.6	answer	0	0
46	u468964.example.net	60.000	30.000	6.6.6.6	answer	0	0
47	u478964.example.net	60.000	30.000	6.6.6.6	answer	0	0
48	u488964.example.net	40.000	30.000	6.6.6.6	answer	0	0
49	u498964.example.net	60.000	40.000	6.6.6.6	answer	0	0
50	u508964.example.net	50.000	40.000	6.6.6.6	answer	0	0
