round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18788.example.net	130.000	150.000	6.6.6.6	answer	0	0
2	u28788.example.net	40.000	10.000	6.6.6.6	answer	0	0
3	u38788.example.net	40.000	10.000	6.6.6.6	answer	0	0
4	u48788.example.net	50.000	20.000	6.6.6.6	answer	0	0
5	u58788.example.net	50.000	10.000	6.6.6.6	answer	0	0
6	u68788.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78788.example.net	40.000	30.000	6.6.6.6	answer	0	0
8	u88788.example.net	30.000	30.000	6.6.6.6	answer	0	0
9	u98788.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108788.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118788.example.net	30.000	20.000	6.6.6.6	answer	0	0
12	u128788.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138788.example.net	50.000	20.000	6.6.6.6	answer	0	0
14	u148788.example.net	30.000	30.000	6.6.6.6	answer	0	0
15	u158788.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168788.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178788.example.net	50.000	30.000	6.6.6.6	answer	0	0
18	u188788.example.net	40.000	30.000	6.6.6.6	answer	0	0
19	u198788.example.net	30.000	20.000	6.6.6.6	answer	0	0
20	u208788.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218788.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228788.example.net	40.000	10.000	6.6.6.6	answer	0	0
23	u238788.example.net	50.000	20.000	6.6.6.6	answer	0	0
24	u248788.example.net	40.000	10.000	6.6.6.6	answer	0	0
25	u258788.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268788.example.net	30.000	20.000	6.6.6.6	answer	0	0
27	u278788.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288788.example.net	40.000	20.000	6.6.6.6	answer	0	0
29	u298788.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308788.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318788.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328788.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338788.example.net	40.000	30.000	6.6.6.6	answer	0	0
34	u348788.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u358788.example.net	40.000	30.000	6.6.6.6	answer	0	0
36	u368788.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378788.example.net	50.000	30.000	6.6.6.6	answer	0	0
38	u388788.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398788.example.net	40.000	30.000	6.6.6.6	answer	0	0
40	u408788.example.net	50.000	20.000	6.6.6.6	answer	0	0
41	u418788.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428789.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438789.example.net	40.000	10.000	6.6.6.6	answer	0	0
44	u448789.example.net	40.000	10.000	6.6.6.6	answer	0	0
45	u458789.example.net	40.000	30.000	6.6.6.6	answer	0	0
46	u468789.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478789.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488789.example.net	50.000	20.000	6.6.6.6	answer	0	0
49	u498789.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508789.example.net	40.000	30.000	6.6.6.6	answer	0	0
