round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18841.example.net	70.000	140.000	6.6.6.6	answer	0	0
2	u28841.example.net	30.000	20.000	6.6.6.6	answer	0	0
3	u38841.example.net	30.000	20.000	6.6.6.6	answer	0	0
4	u48841.example.net	60.000	30.000	6.6.6.6	answer	0	0
5	u58841.example.net	70.000	30.000	6.6.6.6	answer	0	0
6	u68841.example.net	70.000	30.000	6.6.6.6	answer	0	0
7	u78841.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88841.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98841.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108841.example.net	50.000	20.000	6.6.6.6	answer	0	0
11	u118841.example.net	50.000	30.000	6.6.6.6	answer	0	0
12	u128841.example.net	40.000	30.000	6.6.6.6	answer	0	0
13	u138841.example.net	70.000	40.000	6.6.6.6	answer	0	0
14	u148841.example.net	60.000	30.000	6.6.6.6	answer	0	0
15	u158841.example.net	70.000	50.000	6.6.6.6	answer	0	0
16	u168841.example.net	60.000	30.000	6.6.6.6	answer	0	0
17	u178841.example.net	50.000	30.000	6.6.6.6	answer	0	0
18	u188841.example.net	50.000	40.000	6.6.6.6	answer	0	0
19	u198841.example.net	60.000	30.000	6.6.6.6	answer	0	0
20	u208841.example.net	40.000	40.000	6.6.6.6	answer	0	0
21	u218841.example.net	30.000	20.000	6.6.6.6	answer	0	0
22	u228841.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238841.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248841.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258841.example.net	40.000	30.000	6.6.6.6	answer	0	0
26	u268841.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278841.example.net	40.000	30.000	6.6.6.6	answer	0	0
28	u288841.example.net	50.000	30.000	6.6.6.6	answer	0	0
29	u298841.example.net	50.000	20.000	6.6.6.6	answer	0	0
30	u308841.example.net	40.000	30.000	6.6.6.6	answer	0	0
31	u318841.example.net	50.000	30.000	6.6.6.6	answer	0	0
32	u328841.example.net	60.000	30.000	6.6.6.6	answer	0	0
33	u338841.example.net	50.000	30.000	6.6.6.6	answer	0	0
34	u348841.example.net	70.000	30.000	6.6.6.6	answer	0	0
35	u358841.example.net	50.000	30.000	6.6.6.6	answer	0	0
36	u368841.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378841.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u388841.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398841.example.net	50.000	30.000	6.6.6.6	answer	0	0
40	u408841.example.net	40.000	30.000	6.6.6.6	answer	0	0
41	u418841.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428841.example.net	60.000	20.000	6.6.6.6	answer	0	0
43	u438841.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448841.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458841.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468841.example.net	30.000	20.000	6.6.6.6	answer	0	0
47	u478841.example.net	50.000	20.000	6.6.6.6	answer	0	0
48	u488841.example.net	50.000	20.000	6.6.6.6	answer	0	0
49	u498841.example.net	40.000	10.000	6.6.6.6	answer	0	0
50	u508841.example.net	40.000	20.000	6.6.6.6	answer	0	0
