round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18720.example.net	110.000	120.000	6.6.6.6	answer	0	0
2	u28720.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u38720.example.net	50.000	20.000	6.6.6.6	answer	0	0
4	u48720.example.net	40.000	30.000	6.6.6.6	answer	0	0
5	u58720.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68720.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78720.example.net	40.000	10.000	6.6.6.6	answer	0	0
8	u88720.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98720.example.net	20.000	20.000	6.6.6.6	answer	0	0
10	u108720.example.net	50.000	20.000	6.6.6.6	answer	0	0
11	u118720.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128720.example.net	60.000	20.000	6.6.6.6	answer	0	0
13	u138720.example.net	50.000	20.000	6.6.6.6	answer	0	0
14	u148720.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158720.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168720.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178720.example.net	30.000	20.000	6.6.6.6	answer	0	0
18	u188720.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198720.example.net	50.000	30.000	6.6.6.6	answer	0	0
20	u208720.example.net	30.000	30.000	6.6.6.6	answer	0	0
21	u218720.example.net	50.000	20.000	6.6.6.6	answer	0	0
22	u228720.example.net	30.000	20.000	6.6.6.6	answer	0	0
23	u238720.example.net	50.000	20.000	6.6.6.6	answer	0	0
24	u248720.example.net	50.000	10.000	6.6.6.6	answer	0	0
25	u258720.example.net	30.000	20.000	6.6.6.6	answer	0	0
26	u268720.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278720.example.net	40.000	30.000	6.6.6.6	answer	0	0
28	u288720.example.net	60.000	30.000	6.6.6.6	answer	0	0
29	u298720.example.net	50.000	20.000	6.6.6.6	answer	0	0
30	u308720.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318720.example.net	30.000	10.000	6.6.6.6	answer	0	0
32	u328720.example.net	30.000	20.000	6.6.6.6	answer	0	0
33	u338720.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348720.example.net	50.000	10.000	6.6.6.6	answer	0	0
35	u358720.example.net	30.000	20.000	6.6.6.6	answer	0	0
36	u368720.example.net	40.000	10.000	6.6.6.6	answer	0	0
37	u378720.example.net	40.000	10.000	6.6.6.6	answer	0	0
38	u388720.example.net	30.000	20.000	6.6.6.6	answer	0	0
39	u398720.example.net	50.000	10.000	6.6.6.6	answer	0	0
40	u408720.example.net	40.000	10.000	6.6.6.6	answer	0	0
41	u418720.example.net	50.000	30.000	6.6.6.6	answer	0	0
42	u428720.example.net	50.000	20.000	6.6.6.6	answer	0	0
43	u438720.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u448720.example.net	50.000	10.000	6.6.6.6	answer	0	0
45	u458720.example.net	60.000	20.000	6.6.6.6	answer	0	0
46	u468720.example.net	30.000	10.000	6.6.6.6	answer	0	0
47	u478720.example.net	60.000	30.000	6.6.6.6	answer	0	0
48	u488720.example.net	50.000	10.000	6.6.6.6	answer	0	0
49	u498720.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508720.example.net	40.000	10.000	6.6.6.6	answer	0	0
