round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u19001.example.net	110.000	140.000	6.6.6.6	answer	0	0
2	u29001.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u39001.example.net	30.000	30.000	6.6.6.6	answer	0	0
4	u49001.example.net	60.000	30.000	6.6.6.6	answer	0	0
5	u59001.example.net	40.000	40.000	6.6.6.6	answer	0	0
6	u69001.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u79001.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u89001.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u99001.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u109001.example.net	40.000	10.000	6.6.6.6	answer	0	0
11	u119001.example.net	30.000	10.000	6.6.6.6	answer	0	0
12	u129001.example.net	30.000	20.000	6.6.6.6	answer	0	0
13	u139001.example.net	60.000	10.000	6.6.6.6	answer	0	0
14	u149001.example.net	30.000	10.000	6.6.6.6	answer	0	0
15	u159001.example.net	40.000	10.000	6.6.6.6	answer	0	0
16	u169001.example.net	30.000	20.000	6.6.6.6	answer	0	0
17	u179001.example.net	50.000	10.000	6.6.6.6	answer	0	0
18	u189001.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u199001.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u209001.example.net	40.000	30.000	6.6.6.6	answer	0	0
21	u219001.example.net	50.000	20.000	6.6.6.6	answer	0	0
22	u229001.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u239001.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u249001.example.net	50.000	10.000	6.6.6.6	answer	0	0
25	u259001.example.net	50.000	10.000	6.6.6.6	answer	0	0
26	u269001.example.net	50.000	10.000	6.6.6.6	answer	0	0
27	u279001.example.net	30.000	20.000	6.6.6.6	answer	0	0
28	u289002.example.net	40.000	10.000	6.6.6.6	answer	0	0
29	u299002.example.net	50.000	10.000	6.6.6.6	answer	0	0
30	u309002.example.net	50.000	10.000	6.6.6.6	answer	0	0
31	u319002.example.net	40.000	10.000	6.6.6.6	answer	0	0
32	u329002.example.net	40.000	20.000	6.6.6.6	answer	0	0
33	u339002.example.net	50.000	10.000	6.6.6.6	answer	0	0
34	u349002.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u359002.example.net	30.000	20.000	6.6.6.6	answer	0	0
36	u369002.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u379002.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u389002.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u399002.example.net	50.000	20.000	6.6.6.6	answer	0	0
40	u409002.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u419002.example.net	30.000	10.000	6.6.6.6	answer	0	0
42	u429002.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u439002.example.net	30.000	30.000	6.6.6.6	answer	0	0
44	u449002.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u459002.example.net	30.000	20.000	6.6.6.6	answer	0	0
46	u469002.example.net	50.000	10.000	6.6.6.6	answer	0	0
47	u479002.example.net	30.000	10.000	6.6.6.6	answer	0	0
48	u489002.example.net	40.000	10.000	6.6.6.6	answer	0	0
49	u499002.example.net	40.000	10.000	6.6.6.6	answer	0	0
50	u509002.example.net	40.000	30.000	6.6.6.6	answer	0	0
