round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18691.example.net	80.000	120.000	6.6.6.6	answer	0	0
2	u28691.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u38691.example.net	40.000	30.000	6.6.6.6	answer	0	0
4	u48691.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58691.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68691.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78691.example.net	50.000	50.000	6.6.6.6	answer	0	0
8	u88691.example.net	70.000	10.000	6.6.6.6	answer	0	0
9	u98691.example.net	40.000	30.000	6.6.6.6	answer	0	0
10	u108691.example.net	50.000	20.000	6.6.6.6	answer	0	0
11	u118691.example.net	30.000	20.000	6.6.6.6	answer	0	0
12	u128691.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138691.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148691.example.net	60.000	20.000	6.6.6.6	answer	0	0
15	u158691.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168691.example.net	50.000	30.000	6.6.6.6	answer	0	0
17	u178691.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188691.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198691.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u208691.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218691.example.net	50.000	30.000	6.6.6.6	answer	0	0
22	u228691.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238691.example.net	50.000	10.000	6.6.6.6	answer	0	0
24	u248691.example.net	40.000	10.000	6.6.6.6	answer	0	0
25	u258691.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268691.example.net	40.000	10.000	6.6.6.6	answer	0	0
27	u278691.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288691.example.net	40.000	10.000	6.6.6.6	answer	0	0
29	u298691.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308691.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318691.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328691.example.net	40.000	20.000	6.6.6.6	answer	0	0
33	u338691.example.net	40.000	10.000	6.6.6.6	answer	0	0
34	u348691.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u358691.example.net	30.000	30.000	6.6.6.6	answer	0	0
36	u368691.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378691.example.net	50.000	10.000	6.6.6.6	answer	0	0
38	u388691.example.net	50.000	10.000	6.6.6.6	answer	0	0
39	u398691.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408691.example.net	60.000	30.000	6.6.6.6	answer	0	0
41	u418691.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428691.example.net	30.000	20.000	6.6.6.6	answer	0	0
43	u438691.example.net	30.000	20.000	6.6.6.6	answer	0	0
44	u448691.example.net	60.000	30.000	6.6.6.6	answer	0	0
45	u458691.example.net	60.000	10.000	6.6.6.6	answer	0	0
46	u468691.example.net	30.000	50.000	6.6.6.6	answer	0	0
47	u478691.example.net	40.000	10.000	6.6.6.6	answer	0	0
48	u488691.example.net	30.000	30.000	6.6.6.6	answer	0	0
49	u498691.example.net	40.000	30.000	6.6.6.6	answer	0	0
50	u508691.example.net	40.000	20.000	6.6.6.6	answer	0	0
