round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18827.example.net	110.000	330.000	203.0.113.80	answer	0	0
2	u28827.example.net	20.000	30.000	203.0.113.80	answer	0	0
3	u38827.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48827.example.net	40.000	20.000	203.0.113.80	answer	0	0
5	u58827.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68828.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u78828.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88828.example.net	40.000	10.000	203.0.113.80	answer	0	0
9	u98828.example.net	30.000	10.000	203.0.113.80	answer	0	0
10	u108828.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u118828.example.net	30.000	10.000	203.0.113.80	answer	0	0
12	u128828.example.net	50.000	10.000	203.0.113.80	answer	0	0
13	u138828.example.net	60.000	10.000	203.0.113.80	answer	0	0
14	u148828.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158828.example.net	50.000	10.000	203.0.113.80	answer	0	0
16	u168828.example.net	40.000	10.000	203.0.113.80	answer	0	0
17	u178828.example.net	40.000	10.000	203.0.113.80	answer	0	0
18	u188828.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198828.example.net	30.000	20.000	203.0.113.80	answer	0	0
20	u208828.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218828.example.net	30.000	20.000	203.0.113.80	answer	0	0
22	u228828.example.net	50.000	20.000	203.0.113.80	answer	0	0
23	u238828.example.net	40.000	10.000	203.0.113.80	answer	0	0
24	u248828.example.net	30.000	30.000	203.0.113.80	answer	0	0
25	u258828.example.net	40.000	10.000	203.0.113.80	answer	0	0
26	u268828.example.net	40.000	20.000	203.0.113.80	answer	0	0
27	u278828.example.net	30.000	10.000	203.0.113.80	answer	0	0
28	u288828.example.net	50.000	20.000	203.0.113.80	answer	0	0
29	u298828.example.net	40.000	20.000	203.0.113.80	answer	0	0
30	u308828.example.net	40.000	20.000	203.0.113.80	answer	0	0
31	u318828.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328828.example.net	60.000	10.000	203.0.113.80	answer	0	0
33	u338828.example.net	40.000	10.000	203.0.113.80	answer	0	0
34	u348828.example.net	40.000	20.000	203.0.113.80	answer	0	0
35	u358828.example.net	30.000	10.000	203.0.113.80	answer	0	0
36	u368828.example.net	50.000	10.000	203.0.113.80	answer	0	0
37	u378828.example.net	40.000	10.000	203.0.113.80	answer	0	0
38	u388828.example.net	50.000	10.000	203.0.113.80	answer	0	0
39	u398828.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408828.example.net	40.000	20.000	203.0.113.80	answer	0	0
41	u418828.example.net	50.000	10.000	203.0.113.80	answer	0	0
42	u428828.example.net	50.000	20.000	203.0.113.80	answer	0	0
43	u438828.example.net	20.000	20.000	203.0.113.80	answer	0	0
44	u448828.example.net	30.000	30.000	203.0.113.80	answer	0	0
45	u458828.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468828.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478828.example.net	20.000	20.000	203.0.113.80	answer	0	0
48	u488828.example.net	60.000	10.000	203.0.113.80	answer	0	0
49	u498828.example.net	40.000	30.000	203.0.113.80	answer	0	0
50	u508828.example.net	40.000	10.000	203.0.113.80	answer	0	0
