round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18713.example.net	110.000	350.000	203.0.113.80	answer	0	0
2	u28713.example.net	50.000	30.000	203.0.113.80	answer	0	0
3	u38713.example.net	30.000	20.000	203.0.113.80	answer	0	0
4	u48713.example.net	30.000	20.000	203.0.113.80	answer	0	0
5	u58713.example.net	50.000	10.000	203.0.113.80	answer	0	0
6	u68713.example.net	60.000	30.000	203.0.113.80	answer	0	0
7	u78713.example.net	50.000	10.000	203.0.113.80	answer	0	0
8	u88713.example.net	60.000	20.000	203.0.113.80	answer	0	0
9	u98713.example.net	50.000	20.000	203.0.113.80	answer	0	0
10	u108713.example.net	60.000	20.000	203.0.113.80	answer	0	0
11	u118714.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u128714.example.net	20.000	20.000	203.0.113.80	answer	0	0
13	u138714.example.net	40.000	30.000	203.0.113.80	answer	0	0
14	u148714.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158714.example.net	40.000	20.000	203.0.113.80	answer	0	0
16	u168714.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178714.example.net	50.000	20.000	203.0.113.80	answer	0	0
18	u188714.example.net	50.000	20.000	203.0.113.80	answer	0	0
19	u198714.example.net	50.000	30.000	203.0.113.80	answer	0	0
20	u208714.example.net	40.000	30.000	203.0.113.80	answer	0	0
21	u218714.example.net	50.000	30.000	203.0.113.80	answer	0	0
22	u228714.example.net	60.000	10.000	203.0.113.80	answer	0	0
23	u238714.example.net	40.000	30.000	203.0.113.80	answer	0	0
24	u248714.example.net	50.000	30.000	203.0.113.80	answer	0	0
25	u258714.example.net	40.000	20.000	203.0.113.80	answer	0	0
26	u268714.example.net	50.000	20.000	203.0.113.80	answer	0	0
27	u278714.example.net	50.000	20.000	203.0.113.80	answer	0	0
28	u288714.example.net	60.000	20.000	203.0.113.80	answer	0	0
29	u298714.example.net	30.000	20.000	203.0.113.80	answer	0	0
30	u308714.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318714.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328714.example.net	40.000	30.000	203.0.113.80	answer	0	0
33	u338714.example.net	50.000	30.000	203.0.113.80	answer	0	0
34	u348714.example.net	50.000	20.000	203.0.113.80	answer	0	0
35	u358714.example.net	30.000	20.000	203.0.113.80	answer	0	0
36	u368714.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378714.example.net	50.000	30.000	203.0.113.80	answer	0	0
38	u388714.example.net	40.000	10.000	203.0.113.80	answer	0	0
39	u398714.example.net	30.000	10.000	203.0.113.80	answer	0	0
40	u408714.example.net	50.000	30.000	203.0.113.80	answer	0	0
41	u418714.example.net	40.000	10.000	203.0.113.80	answer	0	0
42	u428714.example.net	30.000	10.000	203.0.113.80	answer	0	0
43	u438714.example.net	60.000	10.000	203.0.113.80	answer	0	0
44	u448714.example.net	40.000	10.000	203.0.113.80	answer	0	0
45	u458714.example.net	30.000	20.000	203.0.113.80	answer	0	0
46	u468714.example.net	60.000	20.000	203.0.113.80	answer	0	0
47	u478714.example.net	40.000	30.000	203.0.113.80	answer	0	0
48	u488714.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498714.example.net	40.000	20.000	203.0.113.80	answer	0	0
50	u508714.example.net	40.000	10.000	203.0.113.80	answer	0	0
