round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18928.example.net	120.000	160.000	6.6.6.6	answer	0	0
2	u28928.example.net	40.000	20.000	6.6.6.6	answer	0	0
3	u38928.example.net	30.000	20.000	6.6.6.6	answer	0	0
4	u48928.example.net	50.000	30.000	6.6.6.6	answer	0	0
5	u58928.example.net	50.000	30.000	6.6.6.6	answer	0	0
6	u68928.example.net	40.000	30.000	6.6.6.6	answer	0	0
7	u78928.example.net	40.000	30.000	6.6.6.6	answer	0	0
8	u88928.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98928.example.net	30.000	20.000	6.6.6.6	answer	0	0
10	u108928.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118928.example.net	30.000	20.000	6.6.6.6	answer	0	0
12	u128928.example.net	50.000	30.000	6.6.6.6	answer	0	0
13	u138928.example.net	40.000	30.000	6.6.6.6	answer	0	0
14	u148928.example.net	40.000	30.000	6.6.6.6	answer	0	0
15	u158928.example.net	110.000	30.000	6.6.6.6	answer	0	0
16	u168928.example.net	60.000	20.000	6.6.6.6	answer	0	0
17	u178928.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188928.example.net	50.000	30.000	6.6.6.6	answer	0	0
19	u198928.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208928.example.net	60.000	20.000	6.6.6.6	answer	0	0
21	u218928.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228928.example.net	60.000	20.000	6.6.6.6	answer	0	0
23	u238928.example.net	70.000	20.000	6.6.6.6	answer	0	0
24	u248928.example.net	50.000	30.000	6.6.6.6	answer	0	0
25	u258928.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268928.example.net	60.000	30.000	6.6.6.6	answer	0	0
27	u278928.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288928.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298928.example.net	50.000	30.000	6.6.6.6	answer	0	0
30	u308928.example.net	30.000	20.000	6.6.6.6	answer	0	0
31	u318928.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328928.example.net	30.000	30.000	6.6.6.6	answer	0	0
33	u338928.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348928.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358929.example.net	50.000	30.000	6.6.6.6	answer	0	0
36	u368929.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378929.example.net	50.000	30.000	6.6.6.6	answer	0	0
38	u388929.example.net	50.000	30.000	6.6.6.6	answer	0	0
39	u398929.example.net	50.000	20.000	6.6.6.6	answer	0	0
40	u408929.example.net	50.000	20.000	6.6.6.6	answer	0	0
41	u418929.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428929.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438929.example.net	30.000	20.000	6.6.6.6	answer	0	0
44	u448929.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458929.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468929.example.net	40.000	40.000	6.6.6.6	answer	0	0
47	u478929.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488929.example.net	40.000	30.000	6.6.6.6	answer	0	0
49	u498929.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508929.example.net	50.000	30.000	6.6.6.6	answer	0	0
