[+] E5-unbound probe: zone=example.net, rounds=50, resolver=10.80.0.53, profile=attack
[1/50] trigger=u18928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=120.000ms bank=160.000ms
[2/50] trigger=u28928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[3/50] trigger=u38928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[4/50] trigger=u48928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[5/50] trigger=u58928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[6/50] trigger=u68928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[7/50] trigger=u78928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[8/50] trigger=u88928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[9/50] trigger=u98928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[10/50] trigger=u108928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[11/50] trigger=u118928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[12/50] trigger=u128928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[13/50] trigger=u138928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[14/50] trigger=u148928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[15/50] trigger=u158928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=110.000ms bank=30.000ms
[16/50] trigger=u168928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[17/50] trigger=u178928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[18/50] trigger=u188928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[19/50] trigger=u198928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[20/50] trigger=u208928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[21/50] trigger=u218928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[22/50] trigger=u228928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[23/50] trigger=u238928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=70.000ms bank=20.000ms
[24/50] trigger=u248928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[25/50] trigger=u258928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[26/50] trigger=u268928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=30.000ms
[27/50] trigger=u278928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[28/50] trigger=u288928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[29/50] trigger=u298928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[30/50] trigger=u308928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[31/50] trigger=u318928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[32/50] trigger=u328928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=30.000ms
[33/50] trigger=u338928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[34/50] trigger=u348928.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[35/50] trigger=u358929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[36/50] trigger=u368929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[37/50] trigger=u378929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[38/50] trigger=u388929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[39/50] trigger=u398929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[40/50] trigger=u408929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[41/50] trigger=u418929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[42/50] trigger=u428929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[43/50] trigger=u438929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[44/50] trigger=u448929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[45/50] trigger=u458929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[46/50] trigger=u468929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=40.000ms
[47/50] trigger=u478929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[48/50] trigger=u488929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[49/50] trigger=u498929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[50/50] trigger=u508929.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
