round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18951.example.net	120.000	130.000	6.6.6.6	answer	0	0
2	u28951.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u38951.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48951.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u58951.example.net	50.000	30.000	6.6.6.6	answer	0	0
6	u68951.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78951.example.net	40.000	10.000	6.6.6.6	answer	0	0
8	u88951.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98951.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u108951.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118951.example.net	40.000	10.000	6.6.6.6	answer	0	0
12	u128951.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138951.example.net	50.000	20.000	6.6.6.6	answer	0	0
14	u148951.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158951.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168951.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178951.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188951.example.net	70.000	30.000	6.6.6.6	answer	0	0
19	u198951.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208951.example.net	30.000	20.000	6.6.6.6	answer	0	0
21	u218951.example.net	30.000	10.000	6.6.6.6	answer	0	0
22	u228951.example.net	40.000	10.000	6.6.6.6	answer	0	0
23	u238951.example.net	50.000	10.000	6.6.6.6	answer	0	0
24	u248951.example.net	60.000	10.000	6.6.6.6	answer	0	0
25	u258951.example.net	40.000	10.000	6.6.6.6	answer	0	0
26	u268951.example.net	40.000	10.000	6.6.6.6	answer	0	0
27	u278951.example.net	70.000	10.000	6.6.6.6	answer	0	0
28	u288951.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298951.example.net	50.000	20.000	6.6.6.6	answer	0	0
30	u308951.example.net	50.000	20.000	6.6.6.6	answer	0	0
31	u318951.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328951.example.net	40.000	20.000	6.6.6.6	answer	0	0
33	u338951.example.net	50.000	20.000	6.6.6.6	answer	0	0
34	u348951.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358951.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368951.example.net	30.000	20.000	6.6.6.6	answer	0	0
37	u378951.example.net	50.000	10.000	6.6.6.6	answer	0	0
38	u388951.example.net	60.000	20.000	6.6.6.6	answer	0	0
39	u398951.example.net	50.000	20.000	6.6.6.6	answer	0	0
40	u408951.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418951.example.net	30.000	30.000	6.6.6.6	answer	0	0
42	u428951.example.net	30.000	20.000	6.6.6.6	answer	0	0
43	u438951.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u448951.example.net	30.000	10.000	6.6.6.6	answer	0	0
45	u458951.example.net	60.000	20.000	6.6.6.6	answer	0	0
46	u468951.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478951.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488951.example.net	40.000	20.000	6.6.6.6	answer	0	0
49	u498951.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508951.example.net	50.000	10.000	6.6.6.6	answer	0	0
