round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18985.example.net	70.000	350.000	203.0.113.80	answer	0	0
2	u28985.example.net	60.000	20.000	203.0.113.80	answer	0	0
3	u38985.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48985.example.net	50.000	10.000	203.0.113.80	answer	0	0
5	u58985.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68985.example.net	50.000	30.000	203.0.113.80	answer	0	0
7	u78985.example.net	40.000	10.000	203.0.113.80	answer	0	0
8	u88985.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98985.example.net	40.000	30.000	203.0.113.80	answer	0	0
10	u108985.example.net	30.000	30.000	203.0.113.80	answer	0	0
11	u118985.example.net	30.000	20.000	203.0.113.80	answer	0	0
12	u128985.example.net	20.000	20.000	203.0.113.80	answer	0	0
13	u138985.example.net	40.000	10.000	203.0.113.80	answer	0	0
14	u148985.example.net	50.000	10.000	203.0.113.80	answer	0	0
15	u158985.example.net	50.000	30.000	203.0.113.80	answer	0	0
16	u168985.example.net	50.000	10.000	203.0.113.80	answer	0	0
17	u178985.example.net	40.000	10.000	203.0.113.80	answer	0	0
18	u188985.example.net	30.000	10.000	203.0.113.80	answer	0	0
19	u198985.example.net	40.000	20.000	203.0.113.80	answer	0	0
20	u208985.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218985.example.net	60.000	20.000	203.0.113.80	answer	0	0
22	u228985.example.net	50.000	20.000	203.0.113.80	answer	0	0
23	u238985.example.net	50.000	20.000	203.0.113.80	answer	0	0
24	u248985.example.net	60.000	10.000	203.0.113.80	answer	0	0
25	u258985.example.net	40.000	20.000	203.0.113.80	answer	0	0
26	u268985.example.net	60.000	10.000	203.0.113.80	answer	0	0
27	u278985.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288985.example.net	30.000	30.000	203.0.113.80	answer	0	0
29	u298985.example.net	30.000	30.000	203.0.113.80	answer	0	0
30	u308985.example.net	30.000	10.000	203.0.113.80	answer	0	0
31	u318985.example.net	40.000	10.000	203.0.113.80	answer	0	0
32	u328985.example.net	40.000	30.000	203.0.113.80	answer	0	0
33	u338985.example.net	40.000	10.000	203.0.113.80	answer	0	0
34	u348985.example.net	30.000	20.000	203.0.113.80	answer	0	0
35	u358985.example.net	40.000	30.000	203.0.113.80	answer	0	0
36	u368985.example.net	30.000	20.000	203.0.113.80	answer	0	0
37	u378985.example.net	40.000	20.000	203.0.113.80	answer	0	0
38	u388985.example.net	50.000	20.000	203.0.113.80	answer	0	0
39	u398985.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408985.example.net	50.000	10.000	203.0.113.80	answer	0	0
41	u418985.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428985.example.net	50.000	10.000	203.0.113.80	answer	0	0
43	u438985.example.net	30.000	10.000	203.0.113.80	answer	0	0
44	u448985.example.net	30.000	30.000	203.0.113.80	answer	0	0
45	u458985.example.net	50.000	10.000	203.0.113.80	answer	0	0
46	u468985.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478985.example.net	50.000	30.000	203.0.113.80	answer	0	0
48	u488985.example.net	40.000	20.000	203.0.113.80	answer	0	0
49	u498985.example.net	30.000	30.000	203.0.113.80	answer	0	0
50	u508985.example.net	50.000	30.000	203.0.113.80	answer	0	0
