round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18830.example.net	140.000	170.000	6.6.6.6	answer	0	0
2	u28830.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u38830.example.net	40.000	30.000	6.6.6.6	answer	0	0
4	u48830.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58830.example.net	80.000	20.000	6.6.6.6	answer	0	0
6	u68830.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78830.example.net	60.000	20.000	6.6.6.6	answer	0	0
8	u88830.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98830.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u108830.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118830.example.net	50.000	30.000	6.6.6.6	answer	0	0
12	u128830.example.net	30.000	30.000	6.6.6.6	answer	0	0
13	u138830.example.net	50.000	30.000	6.6.6.6	answer	0	0
14	u148831.example.net	70.000	20.000	6.6.6.6	answer	0	0
15	u158831.example.net	60.000	30.000	6.6.6.6	answer	0	0
16	u168831.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178831.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188831.example.net	30.000	30.000	6.6.6.6	answer	0	0
19	u198831.example.net	60.000	30.000	6.6.6.6	answer	0	0
20	u208831.example.net	50.000	30.000	6.6.6.6	answer	0	0
21	u218831.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228831.example.net	50.000	20.000	6.6.6.6	answer	0	0
23	u238831.example.net	60.000	30.000	6.6.6.6	answer	0	0
24	u248831.example.net	50.000	20.000	6.6.6.6	answer	0	0
25	u258831.example.net	40.000	30.000	6.6.6.6	answer	0	0
26	u268831.example.net	50.000	30.000	6.6.6.6	answer	0	0
27	u278831.example.net	50.000	20.000	6.6.6.6	answer	0	0
28	u288831.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298831.example.net	40.000	40.000	6.6.6.6	answer	0	0
30	u308831.example.net	40.000	30.000	6.6.6.6	answer	0	0
31	u318831.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328831.example.net	30.000	20.000	6.6.6.6	answer	0	0
33	u338831.example.net	30.000	20.000	6.6.6.6	answer	0	0
34	u348831.example.net	50.000	10.000	6.6.6.6	answer	0	0
35	u358831.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368831.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378831.example.net	50.000	20.000	6.6.6.6	answer	0	0
38	u388831.example.net	30.000	30.000	6.6.6.6	answer	0	0
39	u398831.example.net	20.000	30.000	6.6.6.6	answer	0	0
40	u408831.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418831.example.net	40.000	10.000	6.6.6.6	answer	0	0
42	u428831.example.net	30.000	10.000	6.6.6.6	answer	0	0
43	u438831.example.net	40.000	10.000	6.6.6.6	answer	0	0
44	u448831.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458831.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468831.example.net	40.000	10.000	6.6.6.6	answer	0	0
47	u478831.example.net	30.000	20.000	6.6.6.6	answer	0	0
48	u488831.example.net	40.000	10.000	6.6.6.6	answer	0	0
49	u498831.example.net	30.000	20.000	6.6.6.6	answer	0	0
50	u508831.example.net	40.000	10.000	6.6.6.6	answer	0	0
