round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18908.example.net	90.000	150.000	6.6.6.6	answer	0	0
2	u28908.example.net	30.000	20.000	6.6.6.6	answer	0	0
3	u38908.example.net	60.000	20.000	6.6.6.6	answer	0	0
4	u48908.example.net	30.000	30.000	6.6.6.6	answer	0	0
5	u58908.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68908.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78908.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88908.example.net	60.000	20.000	6.6.6.6	answer	0	0
9	u98908.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108908.example.net	30.000	20.000	6.6.6.6	answer	0	0
11	u118908.example.net	60.000	20.000	6.6.6.6	answer	0	0
12	u128908.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138908.example.net	50.000	30.000	6.6.6.6	answer	0	0
14	u148908.example.net	60.000	20.000	6.6.6.6	answer	0	0
15	u158908.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168908.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178908.example.net	30.000	20.000	6.6.6.6	answer	0	0
18	u188908.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198908.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208908.example.net	40.000	20.000	6.6.6.6	answer	0	0
21	u218908.example.net	40.000	10.000	6.6.6.6	answer	0	0
22	u228908.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238908.example.net	30.000	20.000	6.6.6.6	answer	0	0
24	u248908.example.net	50.000	20.000	6.6.6.6	answer	0	0
25	u258908.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268908.example.net	30.000	40.000	6.6.6.6	answer	0	0
27	u278908.example.net	50.000	20.000	6.6.6.6	answer	0	0
28	u288908.example.net	60.000	20.000	6.6.6.6	answer	0	0
29	u298908.example.net	40.000	10.000	6.6.6.6	answer	0	0
30	u308908.example.net	60.000	10.000	6.6.6.6	answer	0	0
31	u318908.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328908.example.net	40.000	10.000	6.6.6.6	answer	0	0
33	u338908.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348908.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u358908.example.net	50.000	20.000	6.6.6.6	answer	0	0
36	u368908.example.net	40.000	30.000	6.6.6.6	answer	0	0
37	u378908.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u388908.example.net	40.000	30.000	6.6.6.6	answer	0	0
39	u398908.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408908.example.net	30.000	20.000	6.6.6.6	answer	0	0
41	u418908.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428908.example.net	50.000	20.000	6.6.6.6	answer	0	0
43	u438908.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448908.example.net	50.000	30.000	6.6.6.6	answer	0	0
45	u458908.example.net	30.000	20.000	6.6.6.6	answer	0	0
46	u468908.example.net	30.000	10.000	6.6.6.6	answer	0	0
47	u478908.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488908.example.net	40.000	20.000	6.6.6.6	answer	0	0
49	u498908.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508908.example.net	30.000	20.000	6.6.6.6	answer	0	0
