round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18854.example.net	110.000	350.000	203.0.113.80	answer	0	0
2	u28854.example.net	40.000	30.000	203.0.113.80	answer	0	0
3	u38854.example.net	50.000	10.000	203.0.113.80	answer	0	0
4	u48854.example.net	40.000	20.000	203.0.113.80	answer	0	0
5	u58854.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68854.example.net	30.000	20.000	203.0.113.80	answer	0	0
7	u78854.example.net	30.000	30.000	203.0.113.80	answer	0	0
8	u88854.example.net	40.000	10.000	203.0.113.80	answer	0	0
9	u98854.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108854.example.net	50.000	30.000	203.0.113.80	answer	0	0
11	u118854.example.net	40.000	20.000	203.0.113.80	answer	0	0
12	u128854.example.net	20.000	30.000	203.0.113.80	answer	0	0
13	u138854.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148854.example.net	30.000	20.000	203.0.113.80	answer	0	0
15	u158854.example.net	30.000	20.000	203.0.113.80	answer	0	0
16	u168854.example.net	30.000	20.000	203.0.113.80	answer	0	0
17	u178854.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188854.example.net	40.000	10.000	203.0.113.80	answer	0	0
19	u198854.example.net	40.000	10.000	203.0.113.80	answer	0	0
20	u208854.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218854.example.net	50.000	30.000	203.0.113.80	answer	0	0
22	u228854.example.net	40.000	20.000	203.0.113.80	answer	0	0
23	u238854.example.net	40.000	10.000	203.0.113.80	answer	0	0
24	u248854.example.net	60.000	20.000	203.0.113.80	answer	0	0
25	u258854.example.net	30.000	20.000	203.0.113.80	answer	0	0
26	u268854.example.net	30.000	20.000	203.0.113.80	answer	0	0
27	u278854.example.net	30.000	10.000	203.0.113.80	answer	0	0
28	u288854.example.net	40.000	10.000	203.0.113.80	answer	0	0
29	u298854.example.net	50.000	20.000	203.0.113.80	answer	0	0
30	u308854.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318854.example.net	40.000	10.000	203.0.113.80	answer	0	0
32	u328854.example.net	30.000	20.000	203.0.113.80	answer	0	0
33	u338854.example.net	30.000	10.000	203.0.113.80	answer	0	0
34	u348854.example.net	50.000	20.000	203.0.113.80	answer	0	0
35	u358854.example.net	30.000	20.000	203.0.113.80	answer	0	0
36	u368854.example.net	30.000	20.000	203.0.113.80	answer	0	0
37	u378854.example.net	40.000	10.000	203.0.113.80	answer	0	0
38	u388854.example.net	50.000	20.000	203.0.113.80	answer	0	0
39	u398854.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408854.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418854.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428854.example.net	50.000	30.000	203.0.113.80	answer	0	0
43	u438854.example.net	50.000	30.000	203.0.113.80	answer	0	0
44	u448854.example.net	30.000	20.000	203.0.113.80	answer	0	0
45	u458854.example.net	60.000	30.000	203.0.113.80	answer	0	0
46	u468854.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478854.example.net	40.000	10.000	203.0.113.80	answer	0	0
48	u488854.example.net	50.000	30.000	203.0.113.80	answer	0	0
49	u498854.example.net	40.000	20.000	203.0.113.80	answer	0	0
50	u508854.example.net	50.000	20.000	203.0.113.80	answer	0	0
