round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18814.example.net	110.000	140.000	6.6.6.6	answer	0	0
2	u28814.example.net	50.000	30.000	6.6.6.6	answer	0	0
3	u38814.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48814.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58814.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68814.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78814.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88814.example.net	60.000	20.000	6.6.6.6	answer	0	0
9	u98814.example.net	50.000	10.000	6.6.6.6	answer	0	0
10	u108814.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118814.example.net	50.000	30.000	6.6.6.6	answer	0	0
12	u128814.example.net	50.000	30.000	6.6.6.6	answer	0	0
13	u138814.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148814.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158814.example.net	30.000	10.000	6.6.6.6	answer	0	0
16	u168814.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178814.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188814.example.net	50.000	10.000	6.6.6.6	answer	0	0
19	u198814.example.net	60.000	20.000	6.6.6.6	answer	0	0
20	u208814.example.net	40.000	20.000	6.6.6.6	answer	0	0
21	u218814.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228814.example.net	60.000	20.000	6.6.6.6	answer	0	0
23	u238814.example.net	40.000	10.000	6.6.6.6	answer	0	0
24	u248814.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258814.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268814.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278814.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288814.example.net	30.000	20.000	6.6.6.6	answer	0	0
29	u298814.example.net	60.000	10.000	6.6.6.6	answer	0	0
30	u308814.example.net	60.000	20.000	6.6.6.6	answer	0	0
31	u318814.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328814.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338814.example.net	60.000	20.000	6.6.6.6	answer	0	0
34	u348814.example.net	50.000	30.000	6.6.6.6	answer	0	0
35	u358814.example.net	50.000	20.000	6.6.6.6	answer	0	0
36	u368814.example.net	40.000	10.000	6.6.6.6	answer	0	0
37	u378814.example.net	40.000	20.000	6.6.6.6	answer	0	0
38	u388814.example.net	30.000	20.000	6.6.6.6	answer	0	0
39	u398814.example.net	30.000	20.000	6.6.6.6	answer	0	0
40	u408814.example.net	60.000	20.000	6.6.6.6	answer	0	0
41	u418814.example.net	60.000	30.000	6.6.6.6	answer	0	0
42	u428814.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438814.example.net	50.000	30.000	6.6.6.6	answer	0	0
44	u448814.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458814.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468814.example.net	50.000	30.000	6.6.6.6	answer	0	0
47	u478814.example.net	40.000	10.000	6.6.6.6	answer	0	0
48	u488814.example.net	60.000	20.000	6.6.6.6	answer	0	0
49	u498815.example.net	60.000	10.000	6.6.6.6	answer	0	0
50	u508815.example.net	40.000	10.000	6.6.6.6	answer	0	0
