level_samples_per_window,behavior,run_idx,seed,decisions,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,fpr_legacy,fpr_combined,fpr_volume,fpr_entropy,fpr_unique,entropy_mean,entropy_p95,samples_mean,unique_ratio_mean
24,random2048,14,22660891,300,300,227,227,299,300,1.000000,0.756667,0.756667,0.996667,1.000000,4.6819,5.0000,26.147,0.9954
24,random2048,15,22660892,300,300,228,228,295,300,1.000000,0.760000,0.760000,0.983333,1.000000,4.6839,5.0444,26.217,0.9982
24,random2048,16,22660893,300,300,137,137,281,300,1.000000,0.456667,0.456667,0.936667,1.000000,4.4883,5.0000,23.180,0.9931
24,random2048,17,22660894,300,300,163,163,289,300,1.000000,0.543333,0.543333,0.963333,1.000000,4.5135,4.8580,23.457,0.9918
24,random2048,18,22660895,300,300,152,152,283,300,1.000000,0.506667,0.506667,0.943333,1.000000,4.4742,4.9542,23.123,0.9890
24,random2048,19,22660896,300,300,194,194,300,300,1.000000,0.646667,0.646667,1.000000,1.000000,4.6808,5.1712,26.587,0.9873
24,sequential,0,22670884,300,300,156,156,291,300,1.000000,0.520000,0.520000,0.970000,1.000000,4.5213,4.9069,23.380,1.0000
24,sequential,1,22670885,300,300,148,148,295,300,1.000000,0.493333,0.493333,0.983333,1.000000,4.5216,4.8074,23.223,1.0000
24,sequential,2,22670886,300,300,137,137,274,300,1.000000,0.456667,0.456667,0.913333,1.000000,4.4771,5.0875,23.030,1.0000
24,sequential,3,22670887,300,300,157,157,300,300,1.000000,0.523333,0.523333,1.000000,1.000000,4.5553,4.9069,23.803,1.0000
24,sequential,4,22670888,300,300,195,195,299,300,1.000000,0.650000,0.650000,0.996667,1.000000,4.6661,5.1293,25.897,1.0000
24,sequential,5,22670889,300,300,233,233,300,300,1.000000,0.776667,0.776667,1.000000,1.000000,4.7194,5.1699,26.663,1.0000
24,sequential,6,22670890,300,300,150,150,285,300,1.000000,0.500000,0.500000,0.950000,1.000000,4.5029,4.9069,23.180,1.0000
24,sequential,7,22670891,300,300,163,163,278,300,1.000000,0.543333,0.543333,0.926667,1.000000,4.5465,5.0444,24.053,1.0000
24,sequential,8,22670892,300,300,140,140,285,300,1.000000,0.466667,0.466667,0.950000,1.000000,4.5118,5.0444,23.380,1.0000
24,sequential,9,22670893,300,300,182,182,297,300,1.000000,0.606667,0.606667,0.990000,1.000000,4.6470,5.1293,25.640,1.0000
24,sequential,10,22670894,300,300,180,180,290,300,1.000000,0.600000,0.600000,0.966667,1.000000,4.5939,4.9542,24.553,1.0000
24,sequential,11,22670895,300,300,98,98,295,300,1.000000,0.326667,0.326667,0.983333,1.000000,4.4389,4.8580,21.977,1.0000
24,sequential,12,22670896,300,300,186,186,300,300,1.000000,0.620000,0.620000,1.000000,1.000000,4.6858,5.1293,26.370,1.0000
24,sequential,13,22670897,300,300,169,169,293,300,1.000000,0.563333,0.563333,0.976667,1.000000,4.6040,5.0875,24.893,1.0000
24,sequential,14,22670898,300,300,170,170,297,300,1.000000,0.566667,0.566667,0.990000,1.000000,4.5957,4.9542,24.443,1.0000
24,sequential,15,22670899,300,300,206,206,300,300,1.000000,0.686667,0.686667,1.000000,1.000000,4.6293,4.9542,25.080,1.0000
24,sequential,16,22670900,300,300,190,190,300,300,1.000000,0.633333,0.633333,1.000000,1.000000,4.6569,5.0875,25.770,1.0000
24,sequential,17,22670901,300,300,200,200,295,300,1.000000,0.666667,0.666667,0.983333,1.000000,4.6631,5.0875,25.847,1.0000
24,sequential,18,22670902,300,300,142,142,286,300,1.000000,0.473333,0.473333,0.953333,1.000000,4.5197,5.0444,23.467,1.0000
24,sequential,19,22670903,300,300,178,178,291,300,1.000000,0.593333,0.593333,0.970000,1.000000,4.5713,4.9565,24.217,1.0000
24,smallpool16,0,22680891,300,300,0,163,0,1,1.000000,0.000000,0.543333,0.000000,0.003333,3.3894,3.7171,24.037,0.5104
24,smallpool16,1,22680892,300,300,0,215,0,13,1.000000,0.000000,0.716667,0.000000,0.043333,3.4894,3.7441,26.153,0.5063
24,smallpool16,2,22680893,300,300,0,78,0,45,1.000000,0.000000,0.260000,0.000000,0.150000,3.3996,3.7257,21.430,0.5678
24,smallpool16,3,22680894,300,300,0,218,0,9,1.000000,0.000000,0.726667,0.000000,0.030000,3.5358,3.7776,26.690,0.5075
24,smallpool16,4,22680895,300,300,0,187,0,23,1.000000,0.000000,0.623333,0.000000,0.076667,3.5370,3.8101,26.233,0.5278
24,smallpool16,5,22680896,300,300,0,182,0,6,1.000000,0.000000,0.606667,0.000000,0.020000,3.5169,3.7666,24.663,0.5329
24,smallpool16,6,22680897,300,300,0,182,0,22,1.000000,0.000000,0.606667,0.000000,0.073333,3.5366,3.7962,24.547,0.5496
24,smallpool16,7,22680898,300,300,0,169,0,10,1.000000,0.000000,0.563333,0.000000,0.033333,3.5101,3.8037,25.727,0.5249
24,smallpool16,8,22680899,300,300,0,142,0,13,1.000000,0.000000,0.473333,0.000000,0.043333,3.4940,3.7483,23.697,0.5507
24,smallpool16,9,22680900,300,300,0,122,0,14,1.000000,0.000000,0.406667,0.000000,0.046667,3.4388,3.7535,23.090,0.5499
24,smallpool16,10,22680901,300,300,0,184,0,5,1.000000,0.000000,0.613333,0.000000,0.016667,3.4873,3.7723,24.560,0.5295
24,smallpool16,11,22680902,300,300,0,171,0,4,1.000000,0.000000,0.570000,0.000000,0.013333,3.5256,3.7835,24.550,0.5384
24,smallpool16,12,22680903,300,300,0,125,0,23,1.000000,0.000000,0.416667,0.000000,0.076667,3.3860,3.6292,23.410,0.5347
24,smallpool16,13,22680904,300,300,0,171,0,5,1.000000,0.000000,0.570000,0.000000,0.016667,3.4062,3.6107,24.520,0.5051
24,smallpool16,14,22680905,300,300,0,159,0,1,1.000000,0.000000,0.530000,0.000000,0.003333,3.4506,3.7822,24.250,0.5182
24,smallpool16,15,22680906,300,300,0,139,0,7,1.000000,0.000000,0.463333,0.000000,0.023333,3.4533,3.7382,23.057,0.5479
24,smallpool16,16,22680907,300,300,0,208,0,1,1.000000,0.000000,0.693333,0.000000,0.003333,3.4719,3.7953,26.743,0.4883
24,smallpool16,17,22680908,300,300,0,205,0,5,1.000000,0.000000,0.683333,0.000000,0.016667,3.4497,3.7547,25.427,0.5065
24,smallpool16,18,22680909,300,300,0,164,0,19,1.000000,0.000000,0.546667,0.000000,0.063333,3.4900,3.7605,24.580,0.5356
24,smallpool16,19,22680910,300,300,0,152,0,16,1.000000,0.000000,0.506667,0.000000,0.053333,3.4609,3.7486,23.223,0.5453
36,random2048,0,23860913,300,300,299,299,300,300,1.000000,0.996667,0.996667,1.000000,1.000000,5.1882,5.4919,37.260,0.9925
36,random2048,1,23860914,300,300,299,299,300,300,1.000000,0.996667,0.996667,1.000000,1.000000,5.0787,5.3593,34.373,0.9936
36,random2048,2,23860915,300,300,296,296,300,300,1.000000,0.986667,0.986667,1.000000,1.000000,5.2684,5.7184,39.417,0.9968
36,random2048,3,23860916,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2312,5.6728,38.663,0.9885
36,random2048,4,23860917,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1631,5.6439,36.970,0.9913
36,random2048,5,23860918,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.3623,5.6818,41.987,0.9913
36,random2048,6,23860919,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2284,5.5433,38.150,0.9943
36,random2048,7,23860920,300,300,296,296,300,300,1.000000,0.986667,0.986667,1.000000,1.000000,5.1183,5.5548,36.167,0.9855
36,random2048,8,23860921,300,300,299,299,300,300,1.000000,0.996667,0.996667,1.000000,1.000000,5.1398,5.4594,35.953,0.9929
36,random2048,9,23860922,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.3433,5.5739,41.633,0.9867
36,random2048,10,23860923,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1706,5.5236,36.603,0.9954
36,random2048,11,23860924,300,300,299,299,300,300,1.000000,0.996667,0.996667,1.000000,1.000000,5.0886,5.3338,34.693,0.9902
36,random2048,12,23860925,300,300,270,270,300,300,1.000000,0.900000,0.900000,1.000000,1.000000,5.0507,5.5546,34.433,0.9924
36,random2048,13,23860926,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1470,5.4263,36.100,0.9929
36,random2048,14,23860927,300,300,278,278,300,300,1.000000,0.926667,0.926667,1.000000,1.000000,5.0844,5.4594,35.073,0.9910
36,random2048,15,23860928,300,300,281,281,300,300,1.000000,0.936667,0.936667,1.000000,1.000000,5.1437,5.7004,36.880,0.9961
36,random2048,16,23860929,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1490,5.4594,36.193,0.9934
36,random2048,17,23860930,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2371,5.5546,38.740,0.9882
36,random2048,18,23860931,300,300,295,295,300,300,1.000000,0.983333,0.983333,1.000000,1.000000,5.0873,5.3934,34.847,0.9908
36,random2048,19,23860932,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1857,5.4599,37.580,0.9814
36,sequential,0,23870920,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2137,5.5850,37.570,1.0000
36,sequential,1,23870921,300,300,296,296,300,300,1.000000,0.986667,0.986667,1.000000,1.000000,5.1186,5.3576,35.003,1.0000
36,sequential,2,23870922,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2361,5.4263,37.857,1.0000
36,sequential,3,23870923,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1438,5.4594,35.683,1.0000
36,sequential,4,23870924,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1635,5.5850,36.420,1.0000
36,sequential,5,23870925,300,300,299,299,300,300,1.000000,0.996667,0.996667,1.000000,1.000000,5.2004,5.4919,37.190,1.0000
36,sequential,6,23870926,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1807,5.5236,36.677,1.0000
36,sequential,7,23870927,300,300,296,296,300,300,1.000000,0.986667,0.986667,1.000000,1.000000,5.2580,5.5850,39.003,1.0000
36,sequential,8,23870928,300,300,294,294,300,300,1.000000,0.980000,0.980000,1.000000,1.000000,5.0417,5.4263,33.350,1.0000
36,sequential,9,23870929,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2533,5.5850,38.713,1.0000
36,sequential,10,23870930,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.0774,5.4919,34.100,1.0000
36,sequential,11,23870931,300,300,285,285,300,300,1.000000,0.950000,0.950000,1.000000,1.000000,5.0896,5.4594,34.673,1.0000
36,sequential,12,23870932,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2203,5.5850,37.663,1.0000
36,sequential,13,23870933,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.2893,5.4919,39.253,1.0000
36,sequential,14,23870934,300,300,291,291,300,300,1.000000,0.970000,0.970000,1.000000,1.000000,5.1419,5.5546,36.043,1.0000
36,sequential,15,23870935,300,300,293,293,300,300,1.000000,0.976667,0.976667,1.000000,1.000000,5.2171,5.4594,37.590,1.0000
36,sequential,16,23870936,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.1559,5.4263,35.907,1.0000
36,sequential,17,23870937,300,300,294,294,300,300,1.000000,0.980000,0.980000,1.000000,1.000000,5.1221,5.5850,35.657,1.0000
36,sequential,18,23870938,300,300,292,292,300,300,1.000000,0.973333,0.973333,1.000000,1.000000,5.0828,5.4919,34.400,1.0000
36,sequential,19,23870939,300,300,285,285,300,300,1.000000,0.950000,0.950000,1.000000,1.000000,5.1280,5.4594,35.650,1.0000
36,smallpool16,0,23880927,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7146,3.8611,42.313,0.3643
36,smallpool16,1,23880928,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6615,3.8749,37.050,0.3972
36,smallpool16,2,23880929,300,300,0,285,0,0,1.000000,0.000000,0.950000,0.000000,0.000000,3.7105,3.9050,36.747,0.4126
36,smallpool16,3,23880930,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6780,3.8080,38.627,0.3925
36,smallpool16,4,23880931,300,300,0,299,0,0,1.000000,0.000000,0.996667,0.000000,0.000000,3.6559,3.8957,36.910,0.3983
36,smallpool16,5,23880932,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6029,3.8764,39.000,0.3680
36,smallpool16,6,23880933,300,300,0,283,0,0,1.000000,0.000000,0.943333,0.000000,0.000000,3.6894,3.8774,36.087,0.4078
36,smallpool16,7,23880934,300,300,0,283,0,0,1.000000,0.000000,0.943333,0.000000,0.000000,3.6422,3.8585,37.413,0.3948
36,smallpool16,8,23880935,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6184,3.8219,36.733,0.3905
36,smallpool16,9,23880936,300,300,0,298,0,0,1.000000,0.000000,0.993333,0.000000,0.000000,3.6854,3.8552,37.970,0.3887
36,smallpool16,10,23880937,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7053,3.8874,36.560,0.4091
36,smallpool16,11,23880938,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6563,3.8212,36.657,0.3976
36,smallpool16,12,23880939,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.5937,3.8132,40.173,0.3553
36,smallpool16,13,23880940,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7035,3.8510,37.363,0.3975
36,smallpool16,14,23880941,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6552,3.8781,37.860,0.3864
36,smallpool16,15,23880942,300,300,0,298,0,0,1.000000,0.000000,0.993333,0.000000,0.000000,3.6569,3.8058,38.587,0.3809
36,smallpool16,16,23880943,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6900,3.8791,36.327,0.4050
36,smallpool16,17,23880944,300,300,0,285,0,5,1.000000,0.000000,0.950000,0.000000,0.016667,3.6927,3.8816,35.690,0.4279
36,smallpool16,18,23880945,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6352,3.7890,37.253,0.3947
36,smallpool16,19,23880946,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.6389,3.8374,35.210,0.4185
60,random2048,0,26260985,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9480,6.2216,63.527,0.9850
60,random2048,1,26260986,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.7706,5.9765,57.293,0.9682
60,random2048,2,26260987,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8337,6.0875,58.723,0.9865
60,random2048,3,26260988,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9336,6.1088,62.860,0.9824
60,random2048,4,26260989,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.0101,6.2104,65.787,0.9887
60,random2048,5,26260990,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8227,5.9688,58.040,0.9832
60,random2048,6,26260991,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8799,6.1628,60.143,0.9924
60,random2048,7,26260992,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8531,6.0875,59.543,0.9810
60,random2048,8,26260993,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8282,6.1350,58.523,0.9868
60,random2048,9,26260994,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9880,6.2095,64.803,0.9885
60,random2048,10,26260995,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.5799,5.9307,49.067,0.9925
60,random2048,11,26260996,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8834,6.1007,60.503,0.9847
60,random2048,12,26260997,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8534,6.1497,59.327,0.9872
60,random2048,13,26260998,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9094,6.1497,61.853,0.9823
60,random2048,14,26260999,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8332,6.1216,58.670,0.9832
60,random2048,15,26261000,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.6779,6.0000,52.650,0.9866
60,random2048,16,26261001,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8754,6.0000,59.833,0.9875
60,random2048,17,26261002,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8690,6.0451,59.900,0.9864
60,random2048,18,26261003,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8244,6.0795,57.757,0.9895
60,random2048,19,26261004,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.7321,6.0145,54.880,0.9817
60,sequential,0,26270992,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9984,6.1699,64.160,1.0000
60,sequential,1,26270993,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9042,6.1497,60.220,1.0000
60,sequential,2,26270994,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.0541,6.5078,67.453,1.0000
60,sequential,3,26270995,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9608,6.3038,62.993,1.0000
60,sequential,4,26270996,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.0006,6.2288,64.207,1.0000
60,sequential,5,26270997,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9396,6.2095,62.053,1.0000
60,sequential,6,26270998,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9142,6.1303,60.543,1.0000
60,sequential,7,26270999,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9938,6.3038,64.183,1.0000
60,sequential,8,26271000,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9977,6.1699,64.113,1.0000
60,sequential,9,26271001,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9601,6.1497,62.500,1.0000
60,sequential,10,26271002,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.0526,6.3219,66.840,1.0000
60,sequential,11,26271003,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8677,6.2095,59.067,1.0000
60,sequential,12,26271004,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8091,6.1699,57.113,1.0000
60,sequential,13,26271005,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8715,6.1699,58.947,1.0000
60,sequential,14,26271006,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8961,6.0444,59.740,1.0000
60,sequential,15,26271007,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9067,6.0875,60.230,1.0000
60,sequential,16,26271008,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8296,6.0444,57.247,1.0000
60,sequential,17,26271009,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.8086,6.0224,56.493,1.0000
60,sequential,18,26271010,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9093,6.0885,60.267,1.0000
60,sequential,19,26271011,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,5.9161,6.1699,60.937,1.0000
60,smallpool16,0,26280999,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7970,3.9277,62.960,0.2541
60,smallpool16,1,26281000,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7533,3.8705,58.280,0.2646
60,smallpool16,2,26281001,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8021,3.8779,60.860,0.2603
60,smallpool16,3,26281002,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7707,3.8776,67.243,0.2356
60,smallpool16,4,26281003,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8330,3.9218,66.117,0.2423
60,smallpool16,5,26281004,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7944,3.8914,56.560,0.2766
60,smallpool16,6,26281005,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8483,3.9283,57.647,0.2784
60,smallpool16,7,26281006,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8249,3.9070,65.790,0.2410
60,smallpool16,8,26281007,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7878,3.9224,57.407,0.2730
60,smallpool16,9,26281008,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8103,3.9159,61.190,0.2615
60,smallpool16,10,26281009,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8258,3.9142,59.750,0.2667
60,smallpool16,11,26281010,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7655,3.9191,57.383,0.2693
60,smallpool16,12,26281011,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7782,3.8634,62.030,0.2550
60,smallpool16,13,26281012,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7763,3.8897,61.230,0.2549
60,smallpool16,14,26281013,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8260,3.9140,63.393,0.2562
60,smallpool16,15,26281014,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8352,3.9424,58.977,0.2696
60,smallpool16,16,26281015,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8384,3.9037,61.697,0.2571
60,smallpool16,17,26281016,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7985,3.8971,62.767,0.2508
60,smallpool16,18,26281017,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8175,3.9030,59.267,0.2700
60,smallpool16,19,26281018,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.7706,3.8743,61.287,0.2567
120,random2048,0,32261165,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8094,7.0217,116.507,0.9770
120,random2048,1,32261166,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8207,7.0326,116.920,0.9778
120,random2048,2,32261167,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8236,6.8820,119.533,0.9615
120,random2048,3,32261168,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8650,6.9802,121.020,0.9737
120,random2048,4,32261169,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8032,6.9263,115.933,0.9740
120,random2048,5,32261170,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8243,6.9574,116.443,0.9814
120,random2048,6,32261171,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7525,6.9023,111.980,0.9740
120,random2048,7,32261172,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.6999,6.8858,108.873,0.9703
120,random2048,8,32261173,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7762,6.9219,114.740,0.9692
120,random2048,9,32261174,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7203,6.8816,110.473,0.9691
120,random2048,10,32261175,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8805,7.0406,123.990,0.9662
120,random2048,11,32261176,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8936,7.0286,122.377,0.9804
120,random2048,12,32261177,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7493,6.8654,111.270,0.9766
120,random2048,13,32261178,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7795,6.9492,113.340,0.9798
120,random2048,14,32261179,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8196,6.9614,116.623,0.9787
120,random2048,15,32261180,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0165,7.1955,135.160,0.9716
120,random2048,16,32261181,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8145,6.9762,115.910,0.9819
120,random2048,17,32261182,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0110,7.1077,133.617,0.9754
120,random2048,18,32261183,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9223,7.1007,124.677,0.9817
120,random2048,19,32261184,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7534,6.8902,111.990,0.9744
120,sequential,0,32271172,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8582,6.9658,116.173,1.0000
120,sequential,1,32271173,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9278,7.0768,121.990,1.0000
120,sequential,2,32271174,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7516,6.8455,107.857,1.0000
120,sequential,3,32271175,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8913,7.0773,119.070,1.0000
120,sequential,4,32271176,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0797,7.1898,135.453,1.0000
120,sequential,5,32271177,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.1337,7.2668,140.747,1.0000
120,sequential,6,32271178,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8726,7.0000,117.453,1.0000
120,sequential,7,32271179,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7984,6.9069,111.510,1.0000
120,sequential,8,32271180,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0080,7.2095,129.333,1.0000
120,sequential,9,32271181,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8681,7.0224,117.157,1.0000
120,sequential,10,32271182,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9899,7.2192,127.890,1.0000
120,sequential,11,32271183,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8599,7.0553,116.750,1.0000
120,sequential,12,32271184,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9461,7.0444,123.413,1.0000
120,sequential,13,32271185,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8762,7.0773,118.013,1.0000
120,sequential,14,32271186,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9720,7.0449,125.593,1.0000
120,sequential,15,32271187,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0839,7.2574,136.130,1.0000
