round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18769.example.net	110.000	160.000	6.6.6.6	answer	0	0
2	u28769.example.net	420.000	10.000	6.6.6.6	answer	0	0
3	u38769.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48769.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58769.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68769.example.net	30.000	20.000	6.6.6.6	answer	0	0
7	u78769.example.net	30.000	10.000	6.6.6.6	answer	0	0
8	u88769.example.net	40.000	10.000	6.6.6.6	answer	0	0
9	u98769.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u108769.example.net	140.000	20.000	6.6.6.6	answer	0	0
11	u118769.example.net	50.000	10.000	6.6.6.6	answer	0	0
12	u128769.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138769.example.net	50.000	10.000	6.6.6.6	answer	0	0
14	u148769.example.net	30.000	30.000	6.6.6.6	answer	0	0
15	u158769.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168769.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178769.example.net	30.000	20.000	6.6.6.6	answer	0	0
18	u188769.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198769.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208769.example.net	50.000	10.000	6.6.6.6	answer	0	0
21	u218769.example.net	50.000	20.000	6.6.6.6	answer	0	0
22	u228769.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238769.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248769.example.net	40.000	10.000	6.6.6.6	answer	0	0
25	u258769.example.net	60.000	10.000	6.6.6.6	answer	0	0
26	u268769.example.net	50.000	10.000	6.6.6.6	answer	0	0
27	u278769.example.net	30.000	20.000	6.6.6.6	answer	0	0
28	u288769.example.net	40.000	20.000	6.6.6.6	answer	0	0
29	u298769.example.net	30.000	20.000	6.6.6.6	answer	0	0
30	u308769.example.net	50.000	10.000	6.6.6.6	answer	0	0
31	u318769.example.net	30.000	30.000	6.6.6.6	answer	0	0
32	u328769.example.net	40.000	20.000	6.6.6.6	answer	0	0
33	u338769.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348769.example.net	30.000	20.000	6.6.6.6	answer	0	0
35	u358769.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368769.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378769.example.net	50.000	10.000	6.6.6.6	answer	0	0
38	u388769.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u398769.example.net	60.000	30.000	6.6.6.6	answer	0	0
40	u408769.example.net	50.000	20.000	6.6.6.6	answer	0	0
41	u418769.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428769.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438769.example.net	40.000	10.000	6.6.6.6	answer	0	0
44	u448769.example.net	70.000	20.000	6.6.6.6	answer	0	0
45	u458769.example.net	50.000	20.000	6.6.6.6	answer	0	0
46	u468770.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478770.example.net	50.000	20.000	6.6.6.6	answer	0	0
48	u488770.example.net	30.000	30.000	6.6.6.6	answer	0	0
49	u498770.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508770.example.net	40.000	20.000	6.6.6.6	answer	0	0
