[+] E5-unbound probe: zone=example.net, rounds=50, resolver=10.80.0.53, profile=benign-frag
[1/50] trigger=u18791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=110.000ms bank=350.000ms
[2/50] trigger=u28791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[3/50] trigger=u38791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[4/50] trigger=u48791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[5/50] trigger=u58791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=30.000ms
[6/50] trigger=u68791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[7/50] trigger=u78791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[8/50] trigger=u88791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=10.000ms
[9/50] trigger=u98791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[10/50] trigger=u108791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[11/50] trigger=u118791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[12/50] trigger=u128791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[13/50] trigger=u138791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[14/50] trigger=u148791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[15/50] trigger=u158791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[16/50] trigger=u168791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[17/50] trigger=u178791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[18/50] trigger=u188791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=30.000ms
[19/50] trigger=u198791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[20/50] trigger=u208791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=30.000ms
[21/50] trigger=u218791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=70.000ms bank=30.000ms
[22/50] trigger=u228791.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[23/50] trigger=u238792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[24/50] trigger=u248792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[25/50] trigger=u258792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[26/50] trigger=u268792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[27/50] trigger=u278792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[28/50] trigger=u288792.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
