round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18960.example.net	120.000	340.000	203.0.113.80	answer	0	0
2	u28960.example.net	50.000	40.000	203.0.113.80	answer	0	0
3	u38960.example.net	40.000	30.000	203.0.113.80	answer	0	0
4	u48960.example.net	40.000	30.000	203.0.113.80	answer	0	0
5	u58960.example.net	40.000	10.000	203.0.113.80	answer	0	0
6	u68960.example.net	60.000	10.000	203.0.113.80	answer	0	0
7	u78960.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88960.example.net	40.000	10.000	203.0.113.80	answer	0	0
9	u98960.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108960.example.net	40.000	10.000	203.0.113.80	answer	0	0
11	u118961.example.net	30.000	20.000	203.0.113.80	answer	0	0
12	u128961.example.net	50.000	20.000	203.0.113.80	answer	0	0
13	u138961.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148961.example.net	50.000	20.000	203.0.113.80	answer	0	0
15	u158961.example.net	30.000	20.000	203.0.113.80	answer	0	0
16	u168961.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178961.example.net	40.000	10.000	203.0.113.80	answer	0	0
18	u188961.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198961.example.net	40.000	30.000	203.0.113.80	answer	0	0
20	u208961.example.net	40.000	30.000	203.0.113.80	answer	0	0
21	u218961.example.net	40.000	20.000	203.0.113.80	answer	0	0
22	u228961.example.net	40.000	10.000	203.0.113.80	answer	0	0
23	u238961.example.net	40.000	10.000	203.0.113.80	answer	0	0
24	u248961.example.net	40.000	10.000	203.0.113.80	answer	0	0
25	u258961.example.net	50.000	10.000	203.0.113.80	answer	0	0
26	u268961.example.net	40.000	30.000	203.0.113.80	answer	0	0
27	u278961.example.net	30.000	20.000	203.0.113.80	answer	0	0
28	u288961.example.net	50.000	30.000	203.0.113.80	answer	0	0
29	u298961.example.net	60.000	10.000	203.0.113.80	answer	0	0
30	u308961.example.net	40.000	10.000	203.0.113.80	answer	0	0
31	u318961.example.net	40.000	10.000	203.0.113.80	answer	0	0
32	u328961.example.net	70.000	20.000	203.0.113.80	answer	0	0
33	u338961.example.net	30.000	20.000	203.0.113.80	answer	0	0
34	u348961.example.net	50.000	10.000	203.0.113.80	answer	0	0
35	u358961.example.net	30.000	20.000	203.0.113.80	answer	0	0
36	u368961.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378961.example.net	50.000	10.000	203.0.113.80	answer	0	0
38	u388961.example.net	40.000	30.000	203.0.113.80	answer	0	0
39	u398961.example.net	50.000	30.000	203.0.113.80	answer	0	0
40	u408961.example.net	40.000	20.000	203.0.113.80	answer	0	0
41	u418961.example.net	40.000	10.000	203.0.113.80	answer	0	0
42	u428961.example.net	60.000	10.000	203.0.113.80	answer	0	0
43	u438961.example.net	50.000	20.000	203.0.113.80	answer	0	0
44	u448961.example.net	40.000	10.000	203.0.113.80	answer	0	0
45	u458961.example.net	40.000	20.000	203.0.113.80	answer	0	0
46	u468961.example.net	30.000	10.000	203.0.113.80	answer	0	0
47	u478961.example.net	50.000	10.000	203.0.113.80	answer	0	0
48	u488961.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498961.example.net	40.000	10.000	203.0.113.80	answer	0	0
50	u508961.example.net	30.000	30.000	203.0.113.80	answer	0	0
