round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18974.example.net	90.000	160.000	6.6.6.6	answer	0	0
2	u28974.example.net	400.000	10.000	6.6.6.6	answer	0	0
3	u38974.example.net	50.000	20.000	6.6.6.6	answer	0	0
4	u48974.example.net	60.000	10.000	6.6.6.6	answer	0	0
5	u58974.example.net	30.000	20.000	6.6.6.6	answer	0	0
6	u68974.example.net	20.000	20.000	6.6.6.6	answer	0	0
7	u78974.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88974.example.net	50.000	10.000	6.6.6.6	answer	0	0
9	u98974.example.net	50.000	10.000	6.6.6.6	answer	0	0
10	u108974.example.net	120.000	30.000	6.6.6.6	answer	0	0
11	u118974.example.net	50.000	20.000	6.6.6.6	answer	0	0
12	u128974.example.net	30.000	10.000	6.6.6.6	answer	0	0
13	u138974.example.net	50.000	10.000	6.6.6.6	answer	0	0
14	u148974.example.net	40.000	10.000	6.6.6.6	answer	0	0
15	u158974.example.net	40.000	10.000	6.6.6.6	answer	0	0
16	u168974.example.net	30.000	10.000	6.6.6.6	answer	0	0
17	u178974.example.net	50.000	10.000	6.6.6.6	answer	0	0
18	u188974.example.net	40.000	30.000	6.6.6.6	answer	0	0
19	u198974.example.net	60.000	30.000	6.6.6.6	answer	0	0
20	u208974.example.net	40.000	10.000	6.6.6.6	answer	0	0
21	u218974.example.net	60.000	10.000	6.6.6.6	answer	0	0
22	u228974.example.net	40.000	10.000	6.6.6.6	answer	0	0
23	u238974.example.net	20.000	20.000	6.6.6.6	answer	0	0
24	u248974.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258974.example.net	30.000	20.000	6.6.6.6	answer	0	0
26	u268974.example.net	50.000	20.000	6.6.6.6	answer	0	0
27	u278974.example.net	30.000	20.000	6.6.6.6	answer	0	0
28	u288974.example.net	30.000	20.000	6.6.6.6	answer	0	0
29	u298974.example.net	30.000	30.000	6.6.6.6	answer	0	0
30	u308974.example.net	40.000	10.000	6.6.6.6	answer	0	0
31	u318974.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328974.example.net	50.000	10.000	6.6.6.6	answer	0	0
33	u338974.example.net	30.000	30.000	6.6.6.6	answer	0	0
34	u348974.example.net	40.000	30.000	6.6.6.6	answer	0	0
35	u358974.example.net	50.000	10.000	6.6.6.6	answer	0	0
36	u368974.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378974.example.net	20.000	30.000	6.6.6.6	answer	0	0
38	u388974.example.net	30.000	20.000	6.6.6.6	answer	0	0
39	u398974.example.net	40.000	30.000	6.6.6.6	answer	0	0
40	u408974.example.net	30.000	20.000	6.6.6.6	answer	0	0
41	u418974.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428974.example.net	30.000	20.000	6.6.6.6	answer	0	0
43	u438974.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448974.example.net	40.000	30.000	6.6.6.6	answer	0	0
45	u458974.example.net	50.000	30.000	6.6.6.6	answer	0	0
46	u468974.example.net	70.000	30.000	6.6.6.6	answer	0	0
47	u478974.example.net	30.000	20.000	6.6.6.6	answer	0	0
48	u488974.example.net	30.000	20.000	6.6.6.6	answer	0	0
49	u498974.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508974.example.net	30.000	30.000	6.6.6.6	answer	0	0
