round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18785.example.net	130.000	360.000	203.0.113.80	answer	0	0
2	u28785.example.net	40.000	30.000	203.0.113.80	answer	0	0
3	u38785.example.net	40.000	30.000	203.0.113.80	answer	0	0
4	u48785.example.net	60.000	10.000	203.0.113.80	answer	0	0
5	u58785.example.net	30.000	20.000	203.0.113.80	answer	0	0
6	u68785.example.net	50.000	20.000	203.0.113.80	answer	0	0
7	u78785.example.net	50.000	30.000	203.0.113.80	answer	0	0
8	u88785.example.net	70.000	10.000	203.0.113.80	answer	0	0
9	u98785.example.net	60.000	30.000	203.0.113.80	answer	0	0
10	u108785.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u118785.example.net	60.000	20.000	203.0.113.80	answer	0	0
12	u128785.example.net	40.000	20.000	203.0.113.80	answer	0	0
13	u138785.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148785.example.net	30.000	20.000	203.0.113.80	answer	0	0
15	u158785.example.net	40.000	30.000	203.0.113.80	answer	0	0
16	u168785.example.net	40.000	10.000	203.0.113.80	answer	0	0
17	u178785.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188785.example.net	30.000	10.000	203.0.113.80	answer	0	0
19	u198785.example.net	50.000	30.000	203.0.113.80	answer	0	0
20	u208785.example.net	50.000	20.000	203.0.113.80	answer	0	0
21	u218785.example.net	40.000	20.000	203.0.113.80	answer	0	0
22	u228785.example.net	50.000	10.000	203.0.113.80	answer	0	0
23	u238785.example.net	60.000	30.000	203.0.113.80	answer	0	0
24	u248785.example.net	60.000	30.000	203.0.113.80	answer	0	0
25	u258785.example.net	40.000	10.000	203.0.113.80	answer	0	0
26	u268785.example.net	50.000	10.000	203.0.113.80	answer	0	0
27	u278785.example.net	40.000	30.000	203.0.113.80	answer	0	0
28	u288785.example.net	40.000	20.000	203.0.113.80	answer	0	0
29	u298785.example.net	50.000	20.000	203.0.113.80	answer	0	0
30	u308785.example.net	40.000	20.000	203.0.113.80	answer	0	0
31	u318785.example.net	40.000	30.000	203.0.113.80	answer	0	0
32	u328785.example.net	40.000	20.000	203.0.113.80	answer	0	0
33	u338785.example.net	40.000	30.000	203.0.113.80	answer	0	0
34	u348785.example.net	50.000	20.000	203.0.113.80	answer	0	0
35	u358785.example.net	40.000	20.000	203.0.113.80	answer	0	0
36	u368785.example.net	60.000	10.000	203.0.113.80	answer	0	0
37	u378785.example.net	30.000	10.000	203.0.113.80	answer	0	0
38	u388785.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398785.example.net	30.000	10.000	203.0.113.80	answer	0	0
40	u408785.example.net	40.000	30.000	203.0.113.80	answer	0	0
41	u418785.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428785.example.net	40.000	20.000	203.0.113.80	answer	0	0
43	u438785.example.net	30.000	20.000	203.0.113.80	answer	0	0
44	u448785.example.net	40.000	20.000	203.0.113.80	answer	0	0
45	u458785.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468785.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478785.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u488785.example.net	60.000	30.000	203.0.113.80	answer	0	0
49	u498785.example.net	70.000	20.000	203.0.113.80	answer	0	0
50	u508785.example.net	60.000	20.000	203.0.113.80	answer	0	0
