round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18948.example.net	110.000	150.000	6.6.6.6	answer	0	0
2	u28948.example.net	420.000	20.000	6.6.6.6	answer	0	0
3	u38948.example.net	30.000	20.000	6.6.6.6	answer	0	0
4	u48948.example.net	60.000	30.000	6.6.6.6	answer	0	0
5	u58948.example.net	40.000	30.000	6.6.6.6	answer	0	0
6	u68948.example.net	70.000	40.000	6.6.6.6	answer	0	0
7	u78948.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88948.example.net	60.000	30.000	6.6.6.6	answer	0	0
9	u98948.example.net	30.000	30.000	6.6.6.6	answer	0	0
10	u108948.example.net	130.000	20.000	6.6.6.6	answer	0	0
11	u118948.example.net	50.000	20.000	6.6.6.6	answer	0	0
12	u128948.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138948.example.net	40.000	30.000	6.6.6.6	answer	0	0
14	u148948.example.net	50.000	20.000	6.6.6.6	answer	0	0
15	u158948.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168948.example.net	50.000	30.000	6.6.6.6	answer	0	0
17	u178948.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188948.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198948.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u208948.example.net	40.000	30.000	6.6.6.6	answer	0	0
21	u218948.example.net	30.000	20.000	6.6.6.6	answer	0	0
22	u228948.example.net	50.000	10.000	6.6.6.6	answer	0	0
23	u238948.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248948.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258948.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268948.example.net	40.000	30.000	6.6.6.6	answer	0	0
27	u278948.example.net	50.000	20.000	6.6.6.6	answer	0	0
28	u288948.example.net	50.000	40.000	6.6.6.6	answer	0	0
29	u298948.example.net	60.000	30.000	6.6.6.6	answer	0	0
30	u308948.example.net	60.000	20.000	6.6.6.6	answer	0	0
31	u318948.example.net	40.000	30.000	6.6.6.6	answer	0	0
32	u328948.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338948.example.net	30.000	20.000	6.6.6.6	answer	0	0
34	u348948.example.net	50.000	30.000	6.6.6.6	answer	0	0
35	u358948.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368948.example.net	50.000	10.000	6.6.6.6	answer	0	0
37	u378948.example.net	40.000	30.000	6.6.6.6	answer	0	0
38	u388948.example.net	40.000	30.000	6.6.6.6	answer	0	0
39	u398948.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408948.example.net	30.000	20.000	6.6.6.6	answer	0	0
41	u418948.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428948.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438948.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448948.example.net	40.000	30.000	6.6.6.6	answer	0	0
45	u458948.example.net	60.000	30.000	6.6.6.6	answer	0	0
46	u468948.example.net	50.000	30.000	6.6.6.6	answer	0	0
47	u478948.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488948.example.net	60.000	20.000	6.6.6.6	answer	0	0
49	u498948.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508948.example.net	40.000	30.000	6.6.6.6	answer	0	0
