round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18998.example.net	100.000	130.000	6.6.6.6	answer	0	0
2	u28998.example.net	40.000	30.000	6.6.6.6	answer	0	0
3	u38998.example.net	50.000	10.000	6.6.6.6	answer	0	0
4	u48998.example.net	40.000	10.000	6.6.6.6	answer	0	0
5	u58998.example.net	40.000	10.000	6.6.6.6	answer	0	0
6	u68998.example.net	30.000	20.000	6.6.6.6	answer	0	0
7	u78998.example.net	50.000	10.000	6.6.6.6	answer	0	0
8	u88998.example.net	30.000	30.000	6.6.6.6	answer	0	0
9	u98998.example.net	40.000	10.000	6.6.6.6	answer	0	0
10	u108998.example.net	30.000	20.000	6.6.6.6	answer	0	0
11	u118998.example.net	40.000	10.000	6.6.6.6	answer	0	0
12	u128998.example.net	30.000	10.000	6.6.6.6	answer	0	0
13	u138998.example.net	50.000	20.000	6.6.6.6	answer	0	0
14	u148998.example.net	50.000	10.000	6.6.6.6	answer	0	0
15	u158998.example.net	40.000	20.000	6.6.6.6	answer	0	0
16	u168998.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178998.example.net	50.000	10.000	6.6.6.6	answer	0	0
18	u188998.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198998.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208998.example.net	40.000	30.000	6.6.6.6	answer	0	0
21	u218998.example.net	60.000	50.000	6.6.6.6	answer	0	0
22	u228998.example.net	60.000	40.000	6.6.6.6	answer	0	0
23	u238998.example.net	50.000	30.000	6.6.6.6	answer	0	0
24	u248998.example.net	30.000	20.000	6.6.6.6	answer	0	0
25	u258998.example.net	40.000	30.000	6.6.6.6	answer	0	0
26	u268998.example.net	50.000	10.000	6.6.6.6	answer	0	0
27	u278998.example.net	50.000	10.000	6.6.6.6	answer	0	0
28	u288998.example.net	30.000	20.000	6.6.6.6	answer	0	0
29	u298998.example.net	50.000	20.000	6.6.6.6	answer	0	0
30	u308998.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318998.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328998.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338998.example.net	50.000	20.000	6.6.6.6	answer	0	0
34	u348998.example.net	40.000	10.000	6.6.6.6	answer	0	0
35	u358998.example.net	40.000	10.000	6.6.6.6	answer	0	0
36	u368998.example.net	40.000	30.000	6.6.6.6	answer	0	0
37	u378998.example.net	60.000	20.000	6.6.6.6	answer	0	0
38	u388998.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398998.example.net	50.000	20.000	6.6.6.6	answer	0	0
40	u408998.example.net	30.000	20.000	6.6.6.6	answer	0	0
41	u418998.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428998.example.net	40.000	10.000	6.6.6.6	answer	0	0
43	u438998.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u448998.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458998.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468998.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478998.example.net	40.000	30.000	6.6.6.6	answer	0	0
48	u488998.example.net	50.000	30.000	6.6.6.6	answer	0	0
49	u498998.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508998.example.net	60.000	30.000	6.6.6.6	answer	0	0
