round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18871.example.net	90.000	140.000	6.6.6.6	answer	0	0
2	u28871.example.net	40.000	30.000	6.6.6.6	answer	0	0
3	u38871.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48871.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u58871.example.net	50.000	20.000	6.6.6.6	answer	0	0
6	u68871.example.net	30.000	10.000	6.6.6.6	answer	0	0
7	u78871.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88871.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98871.example.net	30.000	20.000	6.6.6.6	answer	0	0
10	u108871.example.net	50.000	30.000	6.6.6.6	answer	0	0
11	u118871.example.net	60.000	20.000	6.6.6.6	answer	0	0
12	u128871.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138871.example.net	40.000	10.000	6.6.6.6	answer	0	0
14	u148871.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158871.example.net	60.000	20.000	6.6.6.6	answer	0	0
16	u168871.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178871.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188871.example.net	30.000	20.000	6.6.6.6	answer	0	0
19	u198871.example.net	70.000	30.000	6.6.6.6	answer	0	0
20	u208871.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218871.example.net	50.000	20.000	6.6.6.6	answer	0	0
22	u228871.example.net	40.000	30.000	6.6.6.6	answer	0	0
23	u238871.example.net	50.000	20.000	6.6.6.6	answer	0	0
24	u248871.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258871.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268871.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278871.example.net	50.000	20.000	6.6.6.6	answer	0	0
28	u288871.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298871.example.net	30.000	20.000	6.6.6.6	answer	0	0
30	u308871.example.net	30.000	10.000	6.6.6.6	answer	0	0
31	u318871.example.net	60.000	20.000	6.6.6.6	answer	0	0
32	u328871.example.net	60.000	20.000	6.6.6.6	answer	0	0
33	u338871.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348871.example.net	50.000	30.000	6.6.6.6	answer	0	0
35	u358871.example.net	50.000	30.000	6.6.6.6	answer	0	0
36	u368871.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378871.example.net	40.000	20.000	6.6.6.6	answer	0	0
38	u388871.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u398871.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408871.example.net	30.000	20.000	6.6.6.6	answer	0	0
41	u418871.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428871.example.net	60.000	20.000	6.6.6.6	answer	0	0
43	u438871.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u448871.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458871.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468871.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478871.example.net	40.000	30.000	6.6.6.6	answer	0	0
48	u488871.example.net	40.000	30.000	6.6.6.6	answer	0	0
49	u498871.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508871.example.net	50.000	20.000	6.6.6.6	answer	0	0
