round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18763.example.net	120.000	150.000	6.6.6.6	answer	0	0
2	u28763.example.net	50.000	10.000	6.6.6.6	answer	0	0
3	u38763.example.net	50.000	10.000	6.6.6.6	answer	0	0
4	u48763.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58763.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68763.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78763.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88763.example.net	40.000	10.000	6.6.6.6	answer	0	0
9	u98763.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108763.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118763.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128763.example.net	30.000	10.000	6.6.6.6	answer	0	0
13	u138763.example.net	40.000	10.000	6.6.6.6	answer	0	0
14	u148763.example.net	40.000	20.000	6.6.6.6	answer	0	0
15	u158763.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168763.example.net	50.000	30.000	6.6.6.6	answer	0	0
17	u178763.example.net	40.000	10.000	6.6.6.6	answer	0	0
18	u188763.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198763.example.net	30.000	20.000	6.6.6.6	answer	0	0
20	u208763.example.net	40.000	20.000	6.6.6.6	answer	0	0
21	u218763.example.net	40.000	10.000	6.6.6.6	answer	0	0
22	u228763.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238763.example.net	30.000	20.000	6.6.6.6	answer	0	0
24	u248763.example.net	50.000	20.000	6.6.6.6	answer	0	0
25	u258763.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268763.example.net	60.000	20.000	6.6.6.6	answer	0	0
27	u278763.example.net	40.000	10.000	6.6.6.6	answer	0	0
28	u288763.example.net	30.000	10.000	6.6.6.6	answer	0	0
29	u298763.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308763.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318763.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328763.example.net	70.000	20.000	6.6.6.6	answer	0	0
33	u338763.example.net	40.000	10.000	6.6.6.6	answer	0	0
34	u348763.example.net	30.000	20.000	6.6.6.6	answer	0	0
35	u358763.example.net	50.000	20.000	6.6.6.6	answer	0	0
36	u368763.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378763.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u388763.example.net	30.000	20.000	6.6.6.6	answer	0	0
39	u398763.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408763.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418763.example.net	40.000	10.000	6.6.6.6	answer	0	0
42	u428763.example.net	50.000	20.000	6.6.6.6	answer	0	0
43	u438763.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448763.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458763.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468763.example.net	40.000	10.000	6.6.6.6	answer	0	0
47	u478763.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488763.example.net	30.000	10.000	6.6.6.6	answer	0	0
49	u498763.example.net	60.000	20.000	6.6.6.6	answer	0	0
50	u508763.example.net	30.000	10.000	6.6.6.6	answer	0	0
