round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18858.example.net	100.000	140.000	6.6.6.6	answer	0	0
2	u28858.example.net	30.000	20.000	6.6.6.6	answer	0	0
3	u38858.example.net	60.000	20.000	6.6.6.6	answer	0	0
4	u48858.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u58858.example.net	40.000	30.000	6.6.6.6	answer	0	0
6	u68858.example.net	30.000	20.000	6.6.6.6	answer	0	0
7	u78858.example.net	50.000	10.000	6.6.6.6	answer	0	0
8	u88858.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98858.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108858.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118858.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128858.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138858.example.net	30.000	10.000	6.6.6.6	answer	0	0
14	u148858.example.net	40.000	20.000	6.6.6.6	answer	0	0
15	u158858.example.net	40.000	30.000	6.6.6.6	answer	0	0
16	u168858.example.net	30.000	10.000	6.6.6.6	answer	0	0
17	u178858.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188858.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198858.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208858.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218858.example.net	30.000	10.000	6.6.6.6	answer	0	0
22	u228858.example.net	30.000	10.000	6.6.6.6	answer	0	0
23	u238858.example.net	50.000	20.000	6.6.6.6	answer	0	0
24	u248858.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258858.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268858.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278858.example.net	40.000	10.000	6.6.6.6	answer	0	0
28	u288858.example.net	30.000	20.000	6.6.6.6	answer	0	0
29	u298858.example.net	40.000	10.000	6.6.6.6	answer	0	0
30	u308858.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318858.example.net	40.000	10.000	6.6.6.6	answer	0	0
32	u328858.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338858.example.net	40.000	10.000	6.6.6.6	answer	0	0
34	u348858.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358858.example.net	40.000	10.000	6.6.6.6	answer	0	0
36	u368858.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378858.example.net	30.000	10.000	6.6.6.6	answer	0	0
38	u388858.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u398858.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408858.example.net	50.000	30.000	6.6.6.6	answer	0	0
41	u418858.example.net	30.000	20.000	6.6.6.6	answer	0	0
42	u428858.example.net	30.000	10.000	6.6.6.6	answer	0	0
43	u438858.example.net	30.000	20.000	6.6.6.6	answer	0	0
44	u448858.example.net	40.000	10.000	6.6.6.6	answer	0	0
45	u458858.example.net	50.000	20.000	6.6.6.6	answer	0	0
46	u468858.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478858.example.net	30.000	20.000	6.6.6.6	answer	0	0
48	u488858.example.net	50.000	10.000	6.6.6.6	answer	0	0
49	u498858.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508858.example.net	50.000	20.000	6.6.6.6	answer	0	0
