round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u19004.example.net	120.000	110.000	6.6.6.6	answer	0	0
2	u29004.example.net	30.000	20.000	6.6.6.6	answer	0	0
3	u39004.example.net	60.000	20.000	6.6.6.6	answer	0	0
4	u49004.example.net	50.000	20.000	6.6.6.6	answer	0	0
5	u59004.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u69004.example.net	50.000	30.000	6.6.6.6	answer	0	0
7	u79004.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u89004.example.net	20.000	30.000	6.6.6.6	answer	0	0
9	u99004.example.net	60.000	30.000	6.6.6.6	answer	0	0
10	u109004.example.net	40.000	30.000	6.6.6.6	answer	0	0
11	u119004.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u129004.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u139004.example.net	50.000	10.000	6.6.6.6	answer	0	0
14	u149004.example.net	40.000	30.000	6.6.6.6	answer	0	0
15	u159004.example.net	40.000	20.000	6.6.6.6	answer	0	0
16	u169004.example.net	40.000	10.000	6.6.6.6	answer	0	0
17	u179004.example.net	30.000	10.000	6.6.6.6	answer	0	0
18	u189004.example.net	50.000	10.000	6.6.6.6	answer	0	0
19	u199004.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u209004.example.net	50.000	10.000	6.6.6.6	answer	0	0
21	u219004.example.net	30.000	30.000	6.6.6.6	answer	0	0
22	u229004.example.net	50.000	20.000	6.6.6.6	answer	0	0
23	u239004.example.net	50.000	10.000	6.6.6.6	answer	0	0
24	u249004.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u259004.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u269004.example.net	40.000	10.000	6.6.6.6	answer	0	0
27	u279005.example.net	40.000	30.000	6.6.6.6	answer	0	0
28	u289005.example.net	40.000	20.000	6.6.6.6	answer	0	0
29	u299005.example.net	40.000	30.000	6.6.6.6	answer	0	0
30	u309005.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u319005.example.net	30.000	10.000	6.6.6.6	answer	0	0
32	u329005.example.net	30.000	30.000	6.6.6.6	answer	0	0
33	u339005.example.net	50.000	10.000	6.6.6.6	answer	0	0
34	u349005.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u359005.example.net	30.000	20.000	6.6.6.6	answer	0	0
36	u369005.example.net	60.000	20.000	6.6.6.6	answer	0	0
37	u379005.example.net	50.000	10.000	6.6.6.6	answer	0	0
38	u389005.example.net	30.000	10.000	6.6.6.6	answer	0	0
39	u399005.example.net	40.000	30.000	6.6.6.6	answer	0	0
40	u409005.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u419005.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u429005.example.net	60.000	20.000	6.6.6.6	answer	0	0
43	u439005.example.net	40.000	10.000	6.6.6.6	answer	0	0
44	u449005.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u459005.example.net	40.000	10.000	6.6.6.6	answer	0	0
46	u469005.example.net	30.000	10.000	6.6.6.6	answer	0	0
47	u479005.example.net	30.000	20.000	6.6.6.6	answer	0	0
48	u489005.example.net	30.000	20.000	6.6.6.6	answer	0	0
49	u499005.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u509005.example.net	40.000	20.000	6.6.6.6	answer	0	0
