split,profile,condition,role,level,pair_id,schedule_seed,query_seed,payload_seed,arrival_schedule_sha256,query_schedule_sha256,decisions,fragments_total,benign_fragments_total,attack_fragments_total,measurement_start_seconds,measurement_end_seconds,samples_mean,samples_p95,entropy_mean,unique_ratio_mean,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,rate_legacy,rate_combined,rate_volume,rate_entropy,rate_unique,raw_file,raw_sha256
validation,bursty,benign_bursty,benign,60,9,4294892300995550161,15598110031629645083,5379685419395629896,fe6a05086f0dc313c2f141203b5b64630c64fae5643ebabd5bdc933633a849c5,69413e6603bf4c13c5fcd87d9207efec0701c37c069078fd4bd79656bde9253c,30,395,395,0,6.207461716399334,13.457461716399333,63.03333333333333,88.1,5.918264407603565,0.9909350760118242,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_60/pair_09.jsonl.gz,c2f05f7d40062d07413b59c316c98853e06c8b3dc80559403b1ffeb133d89f0f
validation,bursty,benign_bursty,benign,120,0,6343223648374679314,13547544534982065781,11372089149446324352,62bc9f9136b570fa6b994a119fb9ee798d7cb8a18e5f0a4f7c7994cadedea555,1171d7df563b9fe0c2e457d85170e8406103050f90982f9f94cc486933af1a63,30,791,791,0,6.190374526115809,13.440374526115809,113.26666666666667,162.64999999999998,6.694432414383373,0.9628951826491173,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_00.jsonl.gz,65183382dbf279f075c478c8cdf405df3d1a486f821bd6f1a756a9b11660cfd1
validation,bursty,benign_bursty,benign,120,1,10485689392433755321,14086714093093734968,12861600723281398139,9a8d597811021323b5ee2f7a073d6c9c2c89d2d66caa2dfd2857d6749319cd66,1a0c76136dca4fb9df4a27e6c3a4315888dfe59d1333010f90499a44ecd4121e,30,779,779,0,6.171322626713447,13.421322626713447,117.43333333333334,159.1,6.731894470938859,0.9642567999687752,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_01.jsonl.gz,3897633c6698ac03780bf5bd9e98deeca0a04ea0c36486e5e5d8333ca4bc176e
validation,bursty,benign_bursty,benign,120,2,14225129792427501652,12730096511852318829,1221551568384209846,c3122933dcfd25344d24f0c77be4e5339dd46a3b1e75624a7f10b095318ec5cc,b7f80cde18bc2ce0bb241fc4b1ddeeb6595c3ca9a38250b1d777786224e979a5,30,729,729,0,6.07769283657476,13.327692836574759,121.33333333333333,173.39999999999998,6.779278235605277,0.9630504601823079,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_02.jsonl.gz,d4ee20245d246b81b620405656617e13fc2f2f64fbec3c61b01e32a1147d48b9
validation,bursty,benign_bursty,benign,120,3,16348644471646703601,1558183538901609871,180314855606078885,6e642d450261d0d857a7396959aff64362d8e4cd7f9371660213e927476a572b,c65e90272a18a0ef1321287c8b480548a425e999c2efe7161855fd2606a15b8e,30,787,787,0,6.036736511302253,13.286736511302253,129.76666666666668,178.55,6.9127449676405375,0.9767411497032605,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_03.jsonl.gz,2e34c50273b8a54c621230a0da72714ca4caf94b48ec9957f1e842cca87e9f28
validation,bursty,benign_bursty,benign,120,4,3343736546488695615,9124391271348376101,10365090365376948432,33ad8cf55aa059bb7cb0fe813d2a1ffd27a0a2764179ac3ec88e77118496bfbb,0f37ae3544059e10e7c05c42653f748c88fae0188322915e381ec321d2ce8950,30,824,824,0,6.132421465931037,13.382421465931037,122.26666666666667,170.64999999999998,6.819869233838457,0.972653370042778,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_04.jsonl.gz,6f272e95989581adf3a7df1fe5af2dc20f9a456dce088421155252ace1fb01ea
validation,bursty,benign_bursty,benign,120,5,11423555078912488740,944357307350427381,9925287894318133815,5250b0686c8804a9038ec207cea1ed0e1ad64fa5ad43d11ec55e937d24c91946,bd5a82f61943caf52322a48bb266dc7f289512bb6837367c9e61d85f4a21485d,30,731,731,0,6.218097328312046,13.468097328312046,118.33333333333333,168.0,6.74527856494669,0.9653593885837805,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_05.jsonl.gz,31666ccd636f9a7c7e721f38509d9e1e0d830cc9fb90b57ecf17b1c76ff7e5bf
validation,bursty,benign_bursty,benign,120,6,16633513658655925984,16348793242510748510,11170328358347162259,1184b45631543839e463692a118eb90645e2cbf60ca67f4ebc38d478490fdbf9,0127af0822987e94a0688f5fbd1c7c00de96ddebbf2c78d9a039140fc4fdbe16,30,756,756,0,6.102210238838128,13.35221023883813,111.9,176.64999999999998,6.675575614698312,0.9700985532010011,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_06.jsonl.gz,73bb51dfe097c5036752a10f988504fd5aca4ee221c48b1d512449173be7cdb5
validation,bursty,benign_bursty,benign,120,7,13625812922725759632,9184983685717701453,478925579745369469,31c9d2d3059e2cc08ac37059e8012eea80569a1d7912639191a881489c99d4fd,310627f0166c45a4f239a5de531176991c54c6b0190f1fddf77f5882dcd568d2,30,799,799,0,6.079710305821841,13.329710305821841,124.86666666666666,169.29999999999998,6.856270740406951,0.9771169435234701,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_07.jsonl.gz,9f772bf7d6a943d3879898313e3e313e90201f844be51330d8838717f48d1f90
validation,bursty,benign_bursty,benign,120,8,6249232245833653706,2860490276323050956,9916602583825229037,1eb599f6acb5e0e7fe7ac2d4795253e303756a23a4cc20248cbdaa3a37295e5b,720d16317864a251ff13a8dff1e055755c1daa8bc716611fa3cb8dfff28399b5,30,766,766,0,6.164913085715119,13.414913085715119,125.73333333333333,182.54999999999995,6.852357527434685,0.9687315441260147,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_08.jsonl.gz,d3f24b2d662c99c26277f356be15123633eedbb3fc51f148f6eae6a1e6121503
validation,bursty,benign_bursty,benign,120,9,4181695058086570736,2322558530635670792,17766464507714419377,c15b4b9018aa6f71fcb2e61df621c81c9d024d7547f3900904a82046929115f0,994ba69d9fe35291e208e4dc54e860abeaff1515fec46b2678ff57f9d87ae11b,30,769,769,0,6.040833447897237,13.290833447897237,123.56666666666666,164.55,6.865264974445036,0.9823717572351183,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_120/pair_09.jsonl.gz,0de12f3d6aeb3fb601025e577fa8fa860f8f3222cb1811de36bb888f06fcbc6a
validation,bursty,benign_bursty,benign,200,0,4701589229855114122,6271973614556098947,1628551215687149776,b7ab0c7b1fb2dcf90eafe0c7cb38fe31e52ae0a06a203c656c9a3a45ff5d5827,7fdfc035c6751283e2af80fbeb61a28777017ac1cfa533af5122b2af17f0976a,30,1308,1308,0,6.001327299092992,13.251327299092992,195.4,283.2,7.450435425133945,0.9549649183450662,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_00.jsonl.gz,7864a4070e44c61ede1bbcdac67db8f979a257ac2ec3a95e12a28c174cbdcc93
validation,bursty,benign_bursty,benign,200,1,4346055504009300370,11135537431613534554,17995182408396664718,7be790a3b99c6fa1fea53bd42f086a9bfef463cd936087c94a0072b2df26720d,d010fedc76afb2324620028359595025ae1def66b30dfd45e06096c073736463,30,1437,1437,0,6.194309034696226,13.444309034696225,191.26666666666668,278.95,7.414563238469274,0.9537167633367113,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_01.jsonl.gz,32f8bbdd7adde026b1e9f959e140b27075e1dd39dc68725e11e8181b82bb2c97
validation,bursty,benign_bursty,benign,200,2,16868993196960833280,1391611241494434084,704871158448132391,259979b59441baa297bdbdafbc7dc38786206f7f884817d32be5fd98edf9c78b,faa5dc55a4cfa4784c024305f9e3af4630070d7cec22870eed8059c86cadd615,30,1324,1324,0,6.152102325436412,13.402102325436413,198.6,298.4,7.453930986137012,0.9501545687617841,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_02.jsonl.gz,c948621464069ce27a3c89d1dd1279efa74753b3f70f14fc298d3516b176f36c
validation,bursty,benign_bursty,benign,200,3,8158687038412735734,12997957435638302959,10814092530593544899,c1c8f0f8bdf7153818df21de0d766f3b89b81c8120d2bf90a5be5afc8309b997,baa3133d4d1df33ecc085e423959a04090a85bf5c12a995e9283e838f8399700,30,1351,1351,0,6.21115646848793,13.46115646848793,188.76666666666668,276.0,7.403258416215797,0.9559072742925925,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_03.jsonl.gz,f1fe72416437f15719bd083bd6deba25dec8374c6bcec5aaa01e78d6eb34328c
validation,bursty,benign_bursty,benign,200,4,8348638206950472123,10425026101476380979,11046982743568672799,2b4e58298b63084bf8023e34d738120a721f6e7680f4d116b2c6fd7ed45e90ce,851f109cda79b98c241d60c1cbf202cf1fbb3eb9eb0288df557e3d1c0a902027,30,1314,1314,0,6.196328155095743,13.446328155095742,210.03333333333333,294.0,7.555877667210393,0.952501172755712,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_04.jsonl.gz,0a88197efebdf7e636c4500cee03e8a55737dfc6572c6f2788e83888874fa704
validation,bursty,benign_bursty,benign,200,5,4643506470548536018,5643049563632442668,6315670379693930156,f5934dbd3d8cc23877065cfbeeff24a49e7cee9abe18234b8756cd155ca7a059,1a391dec484eafdfa7db97c457eb6593eedb7993846d0d02f14746ad6c3a74f2,30,1238,1238,0,6.03463697822464,13.28463697822464,212.76666666666668,291.2,7.579906509764711,0.9547049267631478,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_05.jsonl.gz,1fee0fcacea2915d6e1b0151154fe6db151dfc09a61326e3cc1e990652bcb784
validation,bursty,benign_bursty,benign,200,6,629698442340896622,1400371493518710898,12908762554765180301,2c882d18b115a86a018258f2fa500cd538d2786ac552a0bf9aa8f6c40126b5fe,07f316a514f2c4f0e7e22911f6531f5f2b2eb506a2176e7cc2727116ed8bb9db,30,1282,1282,0,6.091216521317078,13.341216521317078,209.56666666666666,291.55,7.53259575578118,0.9443739451939704,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_06.jsonl.gz,bf73a3182fabae60b372ea51483cc132774ff4704f539486bbbda68d74fc7f52
validation,bursty,benign_bursty,benign,200,7,6550117413296664092,3620761820618887768,5144525026260770069,119c34f4d057fe873c07402783a22a0e5eace251d404444c769e5cabe7ac40b7,523f4acc638e5cbd85fc2c1082ff83d6ed2b6bad7ab10e3030f1482ace070b93,30,1246,1246,0,6.170060838856954,13.420060838856955,203.9,285.0,7.499619212807406,0.9477384902940031,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_07.jsonl.gz,bf26ef4869fb360787d3b11209de5aa8628266b2613ead5724d648097c57603b
validation,bursty,benign_bursty,benign,200,8,13865187272159744225,14526392266173160942,16252127386474264691,dc87751c5e6d8537ac2c33b3ea42e747878485da0265858b62c92acaa32f3af9,153028b512c63f754124e9bcd5fa1897721acd7cc6434540f7538f62b10941ee,30,1277,1277,0,6.077366880296863,13.327366880296863,200.86666666666667,269.55,7.498107467373135,0.9485178001146609,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_08.jsonl.gz,fc3d4663ce4973e1f796a9be9b59a25c5e946fd24b776b43267da78178048299
validation,bursty,benign_bursty,benign,200,9,5004906706923002299,17210415446823500356,15869360642398797787,58a4da72aa8aac7eefd6e16aabc58727e84faef7a56069b2d9e1e777d9b071ae,6f72d93e2a943067425a16c931902776b8151d5ee78340cdb450ac23af2e3aed,30,1350,1350,0,6.0209468335947705,13.27094683359477,200.56666666666666,297.65,7.501932021672753,0.9604754184539381,30,30,30,30,30,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/benign_bursty/level_200/pair_09.jsonl.gz,5fc92c2f0fa2c704c2ac337a7bb0be93fcadb803dc6e30fbd2e0ddd3caf79e76
validation,continuous,attack_dup_sweep_continuous,attack,24,0,3673551644062057245,4272863141513858583,16722509125492765839,f14709a3a82a9adf80cdf50bea442aa1b5635b1ab6e5b084d05682067df77b58,7e43092719123c1f49c34abba26e21cca687cf75487111a7c6ee3a1977d686ce,30,161,14,147,6.234382007816665,13.484382007816665,23.733333333333334,29.0,3.674064430177901,0.5644844212808476,30,0,18,6,0,1.0,0.0,0.6,0.2,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_00.jsonl.gz,d81ec4ecd6af7797f89614b95c18addaabacff8d2c46ee9a30c8336182ec42bd
validation,continuous,attack_dup_sweep_continuous,attack,24,1,11431027195870344778,1373759827185832907,9754946470994311546,9cf3ff1a90de66ecb8047b4108ed1b4be3aaf76ba49f703086e560176fa195e0,b287d570496f838e676c7fce09d989f51c0793c2cbeca0ae402dcf708d4ba39b,30,135,10,125,6.0686765558200895,13.31867655582009,21.666666666666668,29.549999999999997,3.553345288045996,0.5721089334777213,30,0,10,3,0,1.0,0.0,0.3333333333333333,0.1,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_01.jsonl.gz,f38fc79127d523c8a21d8cd4d57306f966419106955de1f0587dec319d880012
validation,continuous,attack_dup_sweep_continuous,attack,24,2,12954679955638620947,12589799611093494771,7182334551728756358,5ccd0afe230bad1728d4d46588605c0a1f391a33d4f782d33093e99189617e37,aec1c05566a04d8cb1b26bb12bc485eb552617ec016b5829b3aa57021fa2d8ff,30,142,19,123,6.053308136644306,13.303308136644306,19.1,22.549999999999997,3.464738243923981,0.610306246253211,30,0,1,0,2,1.0,0.0,0.03333333333333333,0.0,0.06666666666666667,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_02.jsonl.gz,4603df417e42195abaea499eca3e5dda879d073ef999d26b22fb60c1f0ed5964
validation,continuous,attack_dup_sweep_continuous,attack,24,3,8481146232666450752,9354429047332502121,2614366946368556749,30fd54d3df2e7de751dd6dd4530b984202199697fb9404665ac2f65f0d77514f,c6ea0b96092e2300a19bcfabe3e90a3007be2ef0e78caf1238e44d15068e79ca,30,149,17,132,6.118608159310356,13.368608159310355,22.133333333333333,28.0,3.61137245225961,0.5847157483587689,30,0,13,0,0,1.0,0.0,0.43333333333333335,0.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_03.jsonl.gz,f66899a16ab33dccfe885cbee8aa559706c6e4bfdf4fd01374839628ea2279f1
validation,continuous,attack_dup_sweep_continuous,attack,24,4,13567976593199891232,11869737719354102219,5346297350283740949,16782fe9392048f501a07a9349f6cd70dfd44aabac13e1a4341548e8617e6cf9,3612c26924b9bfb7887bc616e06259ca600132fc0835f4e1e808eb853ab07457,30,173,15,158,6.20645561119592,13.45645561119592,26.333333333333332,32.55,3.82217909313508,0.5646240281323588,30,0,20,11,0,1.0,0.0,0.6666666666666666,0.36666666666666664,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_04.jsonl.gz,45d66b3116edc3f74e2238e83b548930e8b388f4c3c6d794a85d60950bcde5fb
validation,continuous,attack_dup_sweep_continuous,attack,24,5,14241141027202146377,16910298076832345794,2175368280308038586,c64506d26b9cb3276aa56da9f809c113388888bd307b66f019c15685d6e6d319,b3e3d1d5f512ce8d8797efbf95c49eb29c4b939be97cbb820b48491562c5f149,30,167,18,149,6.060113195098379,13.310113195098378,24.166666666666668,29.549999999999997,3.7155024654755406,0.567467340372873,30,0,15,2,0,1.0,0.0,0.5,0.06666666666666667,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_05.jsonl.gz,addcd25fff7fa7070aed65f8a163652c79023a6f65c0835f9b8dd97bef6b2174
validation,continuous,attack_dup_sweep_continuous,attack,24,6,7562000033540531603,14073620602045082575,790154746106720964,a47e606da4758e02fbb00ff865e9e02491a25f46f55b77f7f46a93819ff72e2d,29a98548dd92683e7bb349395b80d08551220d8ffa6d3ca94f5a837926233015,30,154,15,139,6.21052951230692,13.46052951230692,24.9,31.0,3.731566114458838,0.5599743303174288,30,0,19,3,0,1.0,0.0,0.6333333333333333,0.1,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_06.jsonl.gz,7b8a03b1ca6562649fbb6fc4e90253c47f658c0f67e06d11550fd4b8c611ff65
validation,continuous,attack_dup_sweep_continuous,attack,24,7,11011284618895436610,11117433691203936528,212506866956915095,a0e455794e4588d61bd139eb6af952c0edf7de2dea619d571e437d6ba226e2ea,d2890c5071dd8d0b4eef91ba2b48150878f2b97d3d29c41b6ca0439bf1ee503c,30,126,18,108,6.108341395269573,13.358341395269573,18.666666666666668,22.0,3.4485717287403044,0.6206165056134096,30,0,1,0,4,1.0,0.0,0.03333333333333333,0.0,0.13333333333333333,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_07.jsonl.gz,4d6d249ee179b3cfa04ef81f6781ae2d47b8b005636015dd474926f5520aaf0f
validation,continuous,attack_dup_sweep_continuous,attack,24,8,9701534151890880810,8462130559846442702,3979710682339320876,d283b9dbaa5956662ae2b6b6fced7526591d0c76dd13af0a9ef0ec52b7f926ba,e64ad10e793a70553a0b67b5ca3f80199b69f5540faac7391f8c05578cfa53a7,30,146,15,131,6.238899994528942,13.488899994528943,22.6,29.099999999999994,3.6426063293460658,0.58024467522265,30,0,8,3,0,1.0,0.0,0.26666666666666666,0.1,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_08.jsonl.gz,485004bbf160359b961aa248ea6533ee36a791a4d7b4d85590257ea2f57de007
validation,continuous,attack_dup_sweep_continuous,attack,24,9,3976943928879552847,8540069899174104864,12568219467588470289,0d6a0dfd7da38cee1e696560589b83e47537aee4a40b060980970e1b4a312677,cb2156bdae3475ccb38616928a27cfe71b65a0220e94824be00bae3408e19aa8,30,166,22,144,6.156191287871627,13.406191287871627,25.1,30.0,3.808077082558928,0.5904408649533222,30,0,20,7,0,1.0,0.0,0.6666666666666666,0.23333333333333334,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_24/pair_09.jsonl.gz,d225b8d8de7e1de46b8e36d43c5903a1adb9d5ed700fac1aa625c829ce047eca
validation,continuous,attack_dup_sweep_continuous,attack,60,0,10210537045640306180,13039003191039599806,10076502340986195368,af412e451e0a9d864497762d3d3daf9e23341fcf0619ecf1625b34dbddf9ffc3,c1a14a55c44653a359cb62d57f10447f3109c4349dad6f1c969f38f4295d0d21,30,369,34,335,6.096508261760505,13.346508261760505,57.1,70.0,4.9285960132199325,0.5543817649841899,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_00.jsonl.gz,64f41010acd0bea419288272d563ec73dfb247d2669ca023c6a1c113afa3608e
validation,continuous,attack_dup_sweep_continuous,attack,60,1,9928620648339921539,13239255145390138332,2952666526362971242,7b87895d2a2d29e2146f3fe6dc6f5ca11bb90236e9181d8bd367665f08cb156b,6b7b8fbbc812680ff429edb5d044afd98182d4a0c8934cd3195c0d9297d3fe3d,30,392,41,351,6.041834152060623,13.291834152060623,64.4,73.64999999999999,5.137022332848354,0.5671996547697602,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_01.jsonl.gz,08faab68587916f31ae1b60b8be8815431f9e5866fff58ccd8a6cda7a41bf50b
validation,continuous,attack_dup_sweep_continuous,attack,60,2,7522586624996396663,1904021104845447304,8812154105317145938,cbd1e0fd11b9c66df17919123c72d4d52577bfec31e37ce971a610e8f0c7030a,8e4e591def36cde9898810f542dd74c5ce84f4daad10862cd2da1bfac4d8d4b9,30,411,41,370,6.096715117160257,13.346715117160258,63.166666666666664,72.0,5.107690936656472,0.566018338233478,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_02.jsonl.gz,923c5832ce5ac70004eaaa551807e8928ac811943eedf2f3719da46604a1e3bc
validation,continuous,attack_dup_sweep_continuous,attack,60,3,15433724244603090679,170838089815200015,12880229627398205141,095237da909783f0134f570ccbaeae0ed72acac6486762d22269099e076b2301,081f4743235767a6fae0111a3561197d03067e7cb9fe9b0706726225858ff2fb,30,394,40,354,6.249703722032016,13.499703722032017,59.6,67.55,5.0074554926192345,0.5569942752206392,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_03.jsonl.gz,757ccc507ac7b3d66742b3e131698b9dbec868832b1ffa1ed3bb8cc2413fc76b
validation,continuous,attack_dup_sweep_continuous,attack,60,4,11038982360530583690,2879818582982038012,12916063090883086493,bde008eae84615d9d04e636373258a0cebb548f76f360aa566ec03f278eab812,f1bce65a63822632e802303bd70ae32722db025ec2a9f281e44dd61067aa9f1a,30,411,41,370,6.104050882513569,13.354050882513569,65.3,71.55,5.155462033511451,0.5661114101752175,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_04.jsonl.gz,9d4e0361d66e1eaf49fefb67acb103a861cd5bdd16d2faf9967894585e77afaf
validation,continuous,attack_dup_sweep_continuous,attack,60,5,6501249040653453308,14162299130731498581,11780449269411010826,206f0e1d263cfbad60ec7ce384b5dd1948d52afb11dc26e94fa3e7c2307acb58,07e1db7465123ca3410922d1aafde0caaf71a51fd4867354d16a76f9eeba0bfd,30,376,37,339,6.151044227420136,13.401044227420137,54.03333333333333,62.0,4.868102234258908,0.5593269063367698,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_05.jsonl.gz,2455f9bcbaebcf086ce4280390cb45eefa385aae5874b099feed2212f3f28ea7
validation,continuous,attack_dup_sweep_continuous,attack,60,6,6930678653229076526,15252313809878852804,14747127474580409917,70ff709e60fc65c6b11353f4b575bc0ac35f050acf17d759625c5fed83a84824,58d83ab25af7b71eb31d59f454dfce4d66c7c69226b7d83d68eba0c730b53062,30,404,43,361,6.058917278961883,13.308917278961882,59.06666666666667,64.0,5.021195627883826,0.572401063055857,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_06.jsonl.gz,b6ad4a6687e7244aeb160b87ea0c9c25701f794f07d5642a3bff2a4806e7b43d
validation,continuous,attack_dup_sweep_continuous,attack,60,7,1348166448913175725,7166705425644547172,2737346846488119909,9c25ff6011f5411deb44f5f2f1cc7a447f5e166e81f63babb85ca74b4907ced2,29eee0d9838749bd69ee6c0aa985ff5aa0df5ae253e07ae8243397ad25cbefbd,30,385,45,340,6.067832573126943,13.317832573126942,61.0,66.55,5.056165073994264,0.5658020498960421,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_07.jsonl.gz,922ae5b750f9984f33ca2b0bcd30d9ef3a77e074dab55f6ad79fffd35082c9da
validation,continuous,attack_dup_sweep_continuous,attack,60,8,2223942126534782594,5544788755826056274,1007179364425745757,d46f68efb57e087b0ac313facc890c869702a761d27a9615ca00f1ca377bd0e2,8b5394a2165bb9ee74ed82000d0ccbd8df76898400b0d93a13efb3d8db805c9f,30,394,46,348,6.179456669312525,13.429456669312525,59.3,62.0,4.999674951378828,0.5570216004327979,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_08.jsonl.gz,31421cd4d425d0d8a61439d6ceaadffb4c4295bce3d5426546f035514a46d5a6
validation,continuous,attack_dup_sweep_continuous,attack,60,9,3808796865063232507,11435988634758829509,2186391779947938301,5d58b37a0c7a604d7581585aa87e3e733dc1fe265f89a823c9582d139a894c76,d4afbb6b3d74521dc09965061e00c4832d30530d8e5520138d0aef65a1903021,30,389,31,358,6.052958211818615,13.302958211818616,59.666666666666664,68.1,4.981626239141613,0.5439440265620609,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_60/pair_09.jsonl.gz,d73ba2a14a0e5d0b32da56f65de3dc2efda5b61a81291592296844412d1cfd4a
validation,continuous,attack_dup_sweep_continuous,attack,120,0,3323202025522884144,3919892587191201774,2686817748683511513,f8f9278ff404936092dee59d4e477b75b2c42511c6ec1fc6a5cc623d8eeece8e,f00c4984f8c4cc82a6041020385b48ec33eef93d344460594d06b6e27db1cbc0,30,832,75,757,6.081800537081934,13.331800537081934,121.86666666666666,136.64999999999998,6.012540968645427,0.5447656868029626,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_120/pair_00.jsonl.gz,ce9bcc6438a361f1663169556dbbcf3c309dd6a6c5461937d28d6ef8ddccedb4
validation,continuous,attack_dup_sweep_continuous,attack,120,1,3632502082100150952,14458099276214665080,6844380566966953750,ecbc6687bcb310740e6bc712f003b9f38b692952aa3901087c4d94c56f9d8b8e,d2ebf761d86b21c329ab4a7e9c9a6f22c54b9a92e02360063747ec0d9288197b,30,798,89,709,6.1581349055919,13.4081349055919,117.2,133.0,5.9785443379227425,0.5571491400507346,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_120/pair_01.jsonl.gz,c0c087aee78602c39f8c3bdeca3997245a69f407e1d7d2dc01898208d55f8b78
validation,continuous,attack_dup_sweep_continuous,attack,120,2,574697187446849259,10357320109490916321,15303696449069378350,e82e115a8f8f066384f7afe2ec68ddca56be50617790b7bb65b47541bffb5c19,9859a188ec2abfc66139c151683b1fcb9d4ad180ec3ec2ca5edf427e3c48c59b,30,805,82,723,6.17128757904506,13.42128757904506,117.66666666666667,134.64999999999998,5.988136820338654,0.5585579190312349,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_120/pair_02.jsonl.gz,f57e127ce14f977bc9cd4c33ec613f758e9db5907d30728ffb6176cfc4b44d94
validation,continuous,attack_dup_sweep_continuous,attack,120,3,14773419784552033624,3391129516678855901,5045138135867177282,b6cd4f402a1aff22675db92cfe596880a61e34c8a937eded4c889ac4e4e8eb7a,e4a060d32a181142c2d6481d4e8acfbfe1cfc741706f3a5c83ce85ce3114cdaa,30,826,91,735,6.040220111687934,13.290220111687933,113.6,127.55,5.9197553472844495,0.5517265258254658,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_120/pair_03.jsonl.gz,862cca068af002834325a24909c087f4c8c27adda48c072cf4888506b1622bfc
validation,continuous,attack_dup_sweep_continuous,attack,120,4,15448474526324906631,9601861437639727442,4054039074980149954,04465aa08866be6f74ad8919187f7d11ffc3b4f831502332c9cc59e3fcffe855,e3541c4a22ce9031a5e6efcc49c8038dad7ee31ec09ff28360d2b3c18562ef88,30,795,79,716,6.087009859121857,13.337009859121856,111.63333333333334,128.55,5.896976394819066,0.5503378609662372,30,0,30,30,0,1.0,0.0,1.0,1.0,0.0,raw_runs/validation/attack_dup_sweep_continuous/level_120/pair_04.jsonl.gz,3f60eb5be72a947b7b0fb64f7e9567791a62fb1f7bb009d9cabdbdc12ff1857b
