round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18772.example.net	120.000	340.000	203.0.113.80	answer	0	0
2	u28772.example.net	60.000	10.000	203.0.113.80	answer	0	0
3	u38772.example.net	50.000	30.000	203.0.113.80	answer	0	0
4	u48772.example.net	50.000	10.000	203.0.113.80	answer	0	0
5	u58772.example.net	30.000	30.000	203.0.113.80	answer	0	0
6	u68772.example.net	30.000	30.000	203.0.113.80	answer	0	0
7	u78772.example.net	40.000	30.000	203.0.113.80	answer	0	0
8	u88772.example.net	30.000	20.000	203.0.113.80	answer	0	0
9	u98772.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108772.example.net	30.000	20.000	203.0.113.80	answer	0	0
11	u118772.example.net	50.000	30.000	203.0.113.80	answer	0	0
12	u128772.example.net	20.000	30.000	203.0.113.80	answer	0	0
13	u138772.example.net	60.000	20.000	203.0.113.80	answer	0	0
14	u148772.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158772.example.net	40.000	30.000	203.0.113.80	answer	0	0
16	u168772.example.net	50.000	20.000	203.0.113.80	answer	0	0
17	u178772.example.net	60.000	10.000	203.0.113.80	answer	0	0
18	u188772.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198772.example.net	40.000	20.000	203.0.113.80	answer	0	0
20	u208772.example.net	50.000	30.000	203.0.113.80	answer	0	0
21	u218772.example.net	40.000	20.000	203.0.113.80	answer	0	0
22	u228772.example.net	40.000	20.000	203.0.113.80	answer	0	0
23	u238772.example.net	40.000	20.000	203.0.113.80	answer	0	0
24	u248772.example.net	60.000	10.000	203.0.113.80	answer	0	0
25	u258772.example.net	30.000	30.000	203.0.113.80	answer	0	0
26	u268772.example.net	40.000	20.000	203.0.113.80	answer	0	0
27	u278772.example.net	50.000	20.000	203.0.113.80	answer	0	0
28	u288772.example.net	50.000	20.000	203.0.113.80	answer	0	0
29	u298772.example.net	50.000	10.000	203.0.113.80	answer	0	0
30	u308772.example.net	50.000	30.000	203.0.113.80	answer	0	0
31	u318772.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328772.example.net	30.000	20.000	203.0.113.80	answer	0	0
33	u338772.example.net	50.000	10.000	203.0.113.80	answer	0	0
34	u348773.example.net	30.000	30.000	203.0.113.80	answer	0	0
35	u358773.example.net	40.000	30.000	203.0.113.80	answer	0	0
36	u368773.example.net	40.000	20.000	203.0.113.80	answer	0	0
37	u378773.example.net	50.000	20.000	203.0.113.80	answer	0	0
38	u388773.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398773.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408773.example.net	60.000	20.000	203.0.113.80	answer	0	0
41	u418773.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428773.example.net	50.000	30.000	203.0.113.80	answer	0	0
43	u438773.example.net	50.000	20.000	203.0.113.80	answer	0	0
44	u448773.example.net	40.000	30.000	203.0.113.80	answer	0	0
45	u458773.example.net	50.000	20.000	203.0.113.80	answer	0	0
46	u468773.example.net	30.000	20.000	203.0.113.80	answer	0	0
47	u478773.example.net	50.000	20.000	203.0.113.80	answer	0	0
48	u488773.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498773.example.net	30.000	20.000	203.0.113.80	answer	0	0
50	u508773.example.net	50.000	20.000	203.0.113.80	answer	0	0
