round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18782.example.net	110.000	140.000	6.6.6.6	answer	0	0
2	u28782.example.net	60.000	40.000	6.6.6.6	answer	0	0
3	u38782.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48782.example.net	30.000	30.000	6.6.6.6	answer	0	0
5	u58782.example.net	60.000	20.000	6.6.6.6	answer	0	0
6	u68782.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78782.example.net	40.000	30.000	6.6.6.6	answer	0	0
8	u88782.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98782.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108782.example.net	50.000	10.000	6.6.6.6	answer	0	0
11	u118782.example.net	50.000	30.000	6.6.6.6	answer	0	0
12	u128782.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138782.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148782.example.net	40.000	20.000	6.6.6.6	answer	0	0
15	u158782.example.net	50.000	30.000	6.6.6.6	answer	0	0
16	u168782.example.net	40.000	20.000	6.6.6.6	answer	0	0
17	u178782.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188782.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198782.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u208782.example.net	50.000	10.000	6.6.6.6	answer	0	0
21	u218782.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228782.example.net	50.000	10.000	6.6.6.6	answer	0	0
23	u238782.example.net	50.000	10.000	6.6.6.6	answer	0	0
24	u248782.example.net	60.000	20.000	6.6.6.6	answer	0	0
25	u258782.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268782.example.net	40.000	30.000	6.6.6.6	answer	0	0
27	u278782.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288782.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298782.example.net	50.000	30.000	6.6.6.6	answer	0	0
30	u308782.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318782.example.net	40.000	30.000	6.6.6.6	answer	0	0
32	u328782.example.net	50.000	30.000	6.6.6.6	answer	0	0
33	u338782.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348782.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358782.example.net	30.000	20.000	6.6.6.6	answer	0	0
36	u368782.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378782.example.net	50.000	20.000	6.6.6.6	answer	0	0
38	u388782.example.net	50.000	30.000	6.6.6.6	answer	0	0
39	u398782.example.net	50.000	10.000	6.6.6.6	answer	0	0
40	u408782.example.net	40.000	10.000	6.6.6.6	answer	0	0
41	u418782.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428782.example.net	50.000	20.000	6.6.6.6	answer	0	0
43	u438782.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448782.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458782.example.net	50.000	20.000	6.6.6.6	answer	0	0
46	u468782.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478782.example.net	40.000	10.000	6.6.6.6	answer	0	0
48	u488782.example.net	40.000	20.000	6.6.6.6	answer	0	0
49	u498782.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508782.example.net	40.000	10.000	6.6.6.6	answer	0	0
