round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18704.example.net	100.000	110.000	6.6.6.6	answer	0	0
2	u28704.example.net	40.000	20.000	6.6.6.6	answer	0	0
3	u38704.example.net	330.000	20.000	6.6.6.6	answer	0	0
4	u48704.example.net	40.000	30.000	6.6.6.6	answer	0	0
5	u58704.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68704.example.net	30.000	20.000	6.6.6.6	answer	0	0
7	u78704.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88704.example.net	40.000	10.000	6.6.6.6	answer	0	0
9	u98704.example.net	30.000	30.000	6.6.6.6	answer	0	0
10	u108704.example.net	110.000	30.000	6.6.6.6	answer	0	0
11	u118704.example.net	40.000	30.000	6.6.6.6	answer	0	0
12	u128704.example.net	30.000	10.000	6.6.6.6	answer	0	0
13	u138704.example.net	30.000	10.000	6.6.6.6	answer	0	0
14	u148704.example.net	40.000	10.000	6.6.6.6	answer	0	0
15	u158704.example.net	20.000	20.000	6.6.6.6	answer	0	0
16	u168704.example.net	30.000	30.000	6.6.6.6	answer	0	0
17	u178704.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188704.example.net	50.000	30.000	6.6.6.6	answer	0	0
19	u198704.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208704.example.net	40.000	10.000	6.6.6.6	answer	0	0
21	u218704.example.net	30.000	20.000	6.6.6.6	answer	0	0
22	u228704.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238704.example.net	60.000	30.000	6.6.6.6	answer	0	0
24	u248704.example.net	50.000	20.000	6.6.6.6	answer	0	0
25	u258704.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268704.example.net	40.000	10.000	6.6.6.6	answer	0	0
27	u278704.example.net	50.000	10.000	6.6.6.6	answer	0	0
28	u288704.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298704.example.net	50.000	30.000	6.6.6.6	answer	0	0
30	u308704.example.net	30.000	20.000	6.6.6.6	answer	0	0
31	u318704.example.net	30.000	20.000	6.6.6.6	answer	0	0
32	u328704.example.net	60.000	10.000	6.6.6.6	answer	0	0
33	u338704.example.net	50.000	20.000	6.6.6.6	answer	0	0
34	u348704.example.net	50.000	30.000	6.6.6.6	answer	0	0
35	u358704.example.net	50.000	20.000	6.6.6.6	answer	0	0
36	u368704.example.net	50.000	20.000	6.6.6.6	answer	0	0
37	u378704.example.net	60.000	20.000	6.6.6.6	answer	0	0
38	u388704.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398704.example.net	30.000	30.000	6.6.6.6	answer	0	0
40	u408704.example.net	40.000	10.000	6.6.6.6	answer	0	0
41	u418704.example.net	40.000	10.000	6.6.6.6	answer	0	0
42	u428704.example.net	40.000	30.000	6.6.6.6	answer	0	0
43	u438704.example.net	50.000	10.000	6.6.6.6	answer	0	0
44	u448704.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458704.example.net	30.000	30.000	6.6.6.6	answer	0	0
46	u468704.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478704.example.net	50.000	20.000	6.6.6.6	answer	0	0
48	u488704.example.net	50.000	10.000	6.6.6.6	answer	0	0
49	u498704.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508704.example.net	40.000	10.000	6.6.6.6	answer	0	0
