round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18778.example.net	100.000	320.000	203.0.113.80	answer	0	0
2	u28778.example.net	50.000	30.000	203.0.113.80	answer	0	0
3	u38778.example.net	50.000	20.000	203.0.113.80	answer	0	0
4	u48778.example.net	60.000	30.000	203.0.113.80	answer	0	0
5	u58778.example.net	50.000	20.000	203.0.113.80	answer	0	0
6	u68778.example.net	50.000	20.000	203.0.113.80	answer	0	0
7	u78778.example.net	50.000	30.000	203.0.113.80	answer	0	0
8	u88778.example.net	30.000	20.000	203.0.113.80	answer	0	0
9	u98778.example.net	40.000	10.000	203.0.113.80	answer	0	0
10	u108778.example.net	60.000	20.000	203.0.113.80	answer	0	0
11	u118778.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u128778.example.net	40.000	20.000	203.0.113.80	answer	0	0
13	u138778.example.net	30.000	20.000	203.0.113.80	answer	0	0
14	u148778.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158778.example.net	30.000	20.000	203.0.113.80	answer	0	0
16	u168778.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178778.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188778.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198778.example.net	50.000	20.000	203.0.113.80	answer	0	0
20	u208778.example.net	60.000	30.000	203.0.113.80	answer	0	0
21	u218778.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u228778.example.net	50.000	20.000	203.0.113.80	answer	0	0
23	u238778.example.net	40.000	20.000	203.0.113.80	answer	0	0
24	u248778.example.net	30.000	20.000	203.0.113.80	answer	0	0
25	u258778.example.net	30.000	20.000	203.0.113.80	answer	0	0
26	u268778.example.net	40.000	20.000	203.0.113.80	answer	0	0
27	u278778.example.net	50.000	10.000	203.0.113.80	answer	0	0
28	u288778.example.net	50.000	10.000	203.0.113.80	answer	0	0
29	u298778.example.net	40.000	30.000	203.0.113.80	answer	0	0
30	u308778.example.net	40.000	30.000	203.0.113.80	answer	0	0
31	u318778.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328779.example.net	50.000	30.000	203.0.113.80	answer	0	0
33	u338779.example.net	40.000	30.000	203.0.113.80	answer	0	0
34	u348779.example.net	40.000	20.000	203.0.113.80	answer	0	0
35	u358779.example.net	50.000	20.000	203.0.113.80	answer	0	0
36	u368779.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378779.example.net	40.000	20.000	203.0.113.80	answer	0	0
38	u388779.example.net	30.000	10.000	203.0.113.80	answer	0	0
39	u398779.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408779.example.net	30.000	10.000	203.0.113.80	answer	0	0
41	u418779.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428779.example.net	30.000	30.000	203.0.113.80	answer	0	0
43	u438779.example.net	40.000	30.000	203.0.113.80	answer	0	0
44	u448779.example.net	50.000	30.000	203.0.113.80	answer	0	0
45	u458779.example.net	40.000	20.000	203.0.113.80	answer	0	0
46	u468779.example.net	40.000	20.000	203.0.113.80	answer	0	0
47	u478779.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u488779.example.net	50.000	10.000	203.0.113.80	answer	0	0
49	u498779.example.net	70.000	10.000	203.0.113.80	answer	0	0
50	u508779.example.net	40.000	20.000	203.0.113.80	answer	0	0
