round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18891.example.net	100.000	130.000	6.6.6.6	answer	0	0
2	u28891.example.net	50.000	20.000	6.6.6.6	answer	0	0
3	u38891.example.net	50.000	20.000	6.6.6.6	answer	0	0
4	u48891.example.net	50.000	30.000	6.6.6.6	answer	0	0
5	u58891.example.net	40.000	30.000	6.6.6.6	answer	0	0
6	u68891.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78891.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88891.example.net	60.000	20.000	6.6.6.6	answer	0	0
9	u98891.example.net	40.000	30.000	6.6.6.6	answer	0	0
10	u108891.example.net	40.000	20.000	6.6.6.6	answer	0	0
11	u118891.example.net	50.000	20.000	6.6.6.6	answer	0	0
12	u128891.example.net	30.000	30.000	6.6.6.6	answer	0	0
13	u138891.example.net	50.000	30.000	6.6.6.6	answer	0	0
14	u148891.example.net	50.000	30.000	6.6.6.6	answer	0	0
15	u158891.example.net	40.000	20.000	6.6.6.6	answer	0	0
16	u168891.example.net	60.000	20.000	6.6.6.6	answer	0	0
17	u178891.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188891.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198891.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208891.example.net	40.000	30.000	6.6.6.6	answer	0	0
21	u218891.example.net	30.000	20.000	6.6.6.6	answer	0	0
22	u228891.example.net	30.000	30.000	6.6.6.6	answer	0	0
23	u238891.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248891.example.net	60.000	30.000	6.6.6.6	answer	0	0
25	u258891.example.net	60.000	20.000	6.6.6.6	answer	0	0
26	u268891.example.net	60.000	20.000	6.6.6.6	answer	0	0
27	u278891.example.net	60.000	30.000	6.6.6.6	answer	0	0
28	u288891.example.net	40.000	20.000	6.6.6.6	answer	0	0
29	u298891.example.net	30.000	20.000	6.6.6.6	answer	0	0
30	u308891.example.net	50.000	20.000	6.6.6.6	answer	0	0
31	u318891.example.net	70.000	20.000	6.6.6.6	answer	0	0
32	u328891.example.net	40.000	30.000	6.6.6.6	answer	0	0
33	u338891.example.net	50.000	40.000	6.6.6.6	answer	0	0
34	u348891.example.net	60.000	30.000	6.6.6.6	answer	0	0
35	u358891.example.net	60.000	30.000	6.6.6.6	answer	0	0
36	u368891.example.net	40.000	30.000	6.6.6.6	answer	0	0
37	u378891.example.net	40.000	20.000	6.6.6.6	answer	0	0
38	u388891.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398891.example.net	40.000	30.000	6.6.6.6	answer	0	0
40	u408891.example.net	60.000	30.000	6.6.6.6	answer	0	0
41	u418891.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428891.example.net	40.000	40.000	6.6.6.6	answer	0	0
43	u438891.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448891.example.net	30.000	20.000	6.6.6.6	answer	0	0
45	u458891.example.net	60.000	20.000	6.6.6.6	answer	0	0
46	u468891.example.net	50.000	30.000	6.6.6.6	answer	0	0
47	u478891.example.net	60.000	20.000	6.6.6.6	answer	0	0
48	u488891.example.net	50.000	30.000	6.6.6.6	answer	0	0
49	u498891.example.net	30.000	20.000	6.6.6.6	answer	0	0
50	u508891.example.net	50.000	30.000	6.6.6.6	answer	0	0
