round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18967.example.net	130.000	340.000	203.0.113.80	answer	0	0
2	u28967.example.net	60.000	20.000	203.0.113.80	answer	0	0
3	u38967.example.net	50.000	30.000	203.0.113.80	answer	0	0
4	u48967.example.net	40.000	20.000	203.0.113.80	answer	0	0
5	u58967.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68967.example.net	50.000	30.000	203.0.113.80	answer	0	0
7	u78967.example.net	40.000	30.000	203.0.113.80	answer	0	0
8	u88967.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98967.example.net	60.000	40.000	203.0.113.80	answer	0	0
10	u108967.example.net	60.000	20.000	203.0.113.80	answer	0	0
11	u118967.example.net	50.000	40.000	203.0.113.80	answer	0	0
12	u128967.example.net	50.000	30.000	203.0.113.80	answer	0	0
13	u138967.example.net	40.000	20.000	203.0.113.80	answer	0	0
14	u148967.example.net	60.000	20.000	203.0.113.80	answer	0	0
15	u158967.example.net	40.000	20.000	203.0.113.80	answer	0	0
16	u168967.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178967.example.net	50.000	20.000	203.0.113.80	answer	0	0
18	u188967.example.net	40.000	20.000	203.0.113.80	answer	0	0
19	u198967.example.net	60.000	20.000	203.0.113.80	answer	0	0
20	u208967.example.net	50.000	30.000	203.0.113.80	answer	0	0
21	u218968.example.net	60.000	20.000	203.0.113.80	answer	0	0
22	u228968.example.net	50.000	30.000	203.0.113.80	answer	0	0
23	u238968.example.net	50.000	30.000	203.0.113.80	answer	0	0
24	u248968.example.net	50.000	30.000	203.0.113.80	answer	0	0
25	u258968.example.net	60.000	20.000	203.0.113.80	answer	0	0
26	u268968.example.net	50.000	30.000	203.0.113.80	answer	0	0
27	u278968.example.net	50.000	10.000	203.0.113.80	answer	0	0
28	u288968.example.net	60.000	30.000	203.0.113.80	answer	0	0
29	u298968.example.net	40.000	30.000	203.0.113.80	answer	0	0
30	u308968.example.net	50.000	20.000	203.0.113.80	answer	0	0
31	u318968.example.net	60.000	20.000	203.0.113.80	answer	0	0
32	u328968.example.net	40.000	20.000	203.0.113.80	answer	0	0
33	u338968.example.net	50.000	20.000	203.0.113.80	answer	0	0
34	u348968.example.net	50.000	30.000	203.0.113.80	answer	0	0
35	u358968.example.net	50.000	30.000	203.0.113.80	answer	0	0
36	u368968.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378968.example.net	50.000	20.000	203.0.113.80	answer	0	0
38	u388968.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398968.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408968.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418968.example.net	60.000	20.000	203.0.113.80	answer	0	0
42	u428968.example.net	50.000	20.000	203.0.113.80	answer	0	0
43	u438968.example.net	50.000	30.000	203.0.113.80	answer	0	0
44	u448968.example.net	30.000	20.000	203.0.113.80	answer	0	0
45	u458968.example.net	50.000	30.000	203.0.113.80	answer	0	0
46	u468968.example.net	50.000	20.000	203.0.113.80	answer	0	0
47	u478968.example.net	50.000	30.000	203.0.113.80	answer	0	0
48	u488968.example.net	50.000	30.000	203.0.113.80	answer	0	0
49	u498968.example.net	50.000	30.000	203.0.113.80	answer	0	0
50	u508968.example.net	50.000	30.000	203.0.113.80	answer	0	0
