round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18687.example.net	100.000	160.000	6.6.6.6	answer	0	0
2	u28687.example.net	40.000	40.000	6.6.6.6	answer	0	0
3	u38687.example.net	90.000	40.000	6.6.6.6	answer	0	0
4	u48687.example.net	50.000	50.000	6.6.6.6	answer	0	0
5	u58687.example.net	60.000	20.000	6.6.6.6	answer	0	0
6	u68687.example.net	40.000	50.000	6.6.6.6	answer	0	0
7	u78687.example.net	50.000	30.000	6.6.6.6	answer	0	0
8	u88687.example.net	60.000	30.000	6.6.6.6	answer	0	0
9	u98687.example.net	60.000	30.000	6.6.6.6	answer	0	0
10	u108687.example.net	40.000	30.000	6.6.6.6	answer	0	0
11	u118687.example.net	50.000	30.000	6.6.6.6	answer	0	0
12	u128687.example.net	50.000	30.000	6.6.6.6	answer	0	0
13	u138687.example.net	50.000	50.000	6.6.6.6	answer	0	0
14	u148688.example.net	50.000	30.000	6.6.6.6	answer	0	0
15	u158688.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168688.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178688.example.net	50.000	30.000	6.6.6.6	answer	0	0
18	u188688.example.net	70.000	20.000	6.6.6.6	answer	0	0
19	u198688.example.net	30.000	30.000	6.6.6.6	answer	0	0
20	u208688.example.net	50.000	30.000	6.6.6.6	answer	0	0
21	u218688.example.net	40.000	30.000	6.6.6.6	answer	0	0
22	u228688.example.net	60.000	30.000	6.6.6.6	answer	0	0
23	u238688.example.net	60.000	30.000	6.6.6.6	answer	0	0
24	u248688.example.net	50.000	30.000	6.6.6.6	answer	0	0
25	u258688.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268688.example.net	30.000	30.000	6.6.6.6	answer	0	0
27	u278688.example.net	60.000	30.000	6.6.6.6	answer	0	0
28	u288688.example.net	50.000	30.000	6.6.6.6	answer	0	0
29	u298688.example.net	50.000	20.000	6.6.6.6	answer	0	0
30	u308688.example.net	50.000	30.000	6.6.6.6	answer	0	0
31	u318688.example.net	60.000	20.000	6.6.6.6	answer	0	0
32	u328688.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338688.example.net	70.000	20.000	6.6.6.6	answer	0	0
34	u348688.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358688.example.net	60.000	30.000	6.6.6.6	answer	0	0
36	u368688.example.net	70.000	30.000	6.6.6.6	answer	0	0
37	u378688.example.net	50.000	30.000	6.6.6.6	answer	0	0
38	u388688.example.net	60.000	30.000	6.6.6.6	answer	0	0
39	u398688.example.net	40.000	30.000	6.6.6.6	answer	0	0
40	u408688.example.net	70.000	60.000	6.6.6.6	answer	0	0
41	u418688.example.net	60.000	30.000	6.6.6.6	answer	0	0
42	u428688.example.net	40.000	30.000	6.6.6.6	answer	0	0
43	u438688.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448688.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458688.example.net	30.000	30.000	6.6.6.6	answer	0	0
46	u468688.example.net	60.000	30.000	6.6.6.6	answer	0	0
47	u478688.example.net	60.000	30.000	6.6.6.6	answer	0	0
48	u488688.example.net	60.000	40.000	6.6.6.6	answer	0	0
49	u498688.example.net	50.000	30.000	6.6.6.6	answer	0	0
50	u508688.example.net	60.000	30.000	6.6.6.6	answer	0	0
