round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18747.example.net	100.000	340.000	203.0.113.80	answer	0	0
2	u28747.example.net	40.000	20.000	203.0.113.80	answer	0	0
3	u38747.example.net	40.000	20.000	203.0.113.80	answer	0	0
4	u48747.example.net	20.000	10.000	203.0.113.80	answer	0	0
5	u58747.example.net	40.000	10.000	203.0.113.80	answer	0	0
6	u68747.example.net	50.000	10.000	203.0.113.80	answer	0	0
7	u78747.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88747.example.net	20.000	10.000	203.0.113.80	answer	0	0
9	u98747.example.net	40.000	10.000	203.0.113.80	answer	0	0
10	u108747.example.net	50.000	10.000	203.0.113.80	answer	0	0
11	u118747.example.net	30.000	20.000	203.0.113.80	answer	0	0
12	u128747.example.net	40.000	30.000	203.0.113.80	answer	0	0
13	u138747.example.net	40.000	10.000	203.0.113.80	answer	0	0
14	u148747.example.net	40.000	30.000	203.0.113.80	answer	0	0
15	u158747.example.net	50.000	10.000	203.0.113.80	answer	0	0
16	u168747.example.net	40.000	20.000	203.0.113.80	answer	0	0
17	u178747.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188747.example.net	30.000	10.000	203.0.113.80	answer	0	0
19	u198747.example.net	30.000	20.000	203.0.113.80	answer	0	0
20	u208747.example.net	50.000	30.000	203.0.113.80	answer	0	0
21	u218747.example.net	40.000	30.000	203.0.113.80	answer	0	0
22	u228747.example.net	40.000	20.000	203.0.113.80	answer	0	0
23	u238747.example.net	50.000	20.000	203.0.113.80	answer	0	0
24	u248747.example.net	40.000	10.000	203.0.113.80	answer	0	0
25	u258747.example.net	40.000	30.000	203.0.113.80	answer	0	0
26	u268747.example.net	40.000	30.000	203.0.113.80	answer	0	0
27	u278747.example.net	50.000	30.000	203.0.113.80	answer	0	0
28	u288747.example.net	50.000	10.000	203.0.113.80	answer	0	0
29	u298747.example.net	20.000	30.000	203.0.113.80	answer	0	0
30	u308747.example.net	30.000	10.000	203.0.113.80	answer	0	0
31	u318747.example.net	40.000	30.000	203.0.113.80	answer	0	0
32	u328747.example.net	50.000	20.000	203.0.113.80	answer	0	0
33	u338747.example.net	30.000	30.000	203.0.113.80	answer	0	0
34	u348747.example.net	50.000	10.000	203.0.113.80	answer	0	0
35	u358747.example.net	50.000	20.000	203.0.113.80	answer	0	0
36	u368747.example.net	50.000	10.000	203.0.113.80	answer	0	0
37	u378747.example.net	50.000	10.000	203.0.113.80	answer	0	0
38	u388747.example.net	30.000	10.000	203.0.113.80	answer	0	0
39	u398747.example.net	30.000	20.000	203.0.113.80	answer	0	0
40	u408747.example.net	40.000	20.000	203.0.113.80	answer	0	0
41	u418747.example.net	40.000	20.000	203.0.113.80	answer	0	0
42	u428747.example.net	30.000	20.000	203.0.113.80	answer	0	0
43	u438747.example.net	30.000	30.000	203.0.113.80	answer	0	0
44	u448747.example.net	40.000	30.000	203.0.113.80	answer	0	0
45	u458747.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468747.example.net	40.000	10.000	203.0.113.80	answer	0	0
47	u478747.example.net	40.000	20.000	203.0.113.80	answer	0	0
48	u488747.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498747.example.net	40.000	20.000	203.0.113.80	answer	0	0
50	u508747.example.net	30.000	10.000	203.0.113.80	answer	0	0
