round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18988.example.net	70.000	140.000	6.6.6.6	answer	0	0
2	u28988.example.net	390.000	20.000	6.6.6.6	answer	0	0
3	u38988.example.net	40.000	30.000	6.6.6.6	answer	0	0
4	u48988.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u58988.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68988.example.net	60.000	20.000	6.6.6.6	answer	0	0
7	u78988.example.net	40.000	10.000	6.6.6.6	answer	0	0
8	u88988.example.net	40.000	30.000	6.6.6.6	answer	0	0
9	u98988.example.net	40.000	30.000	6.6.6.6	answer	0	0
10	u108988.example.net	120.000	10.000	6.6.6.6	answer	0	0
11	u118988.example.net	30.000	10.000	6.6.6.6	answer	0	0
12	u128988.example.net	30.000	30.000	6.6.6.6	answer	0	0
13	u138988.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148988.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158988.example.net	50.000	20.000	6.6.6.6	answer	0	0
16	u168988.example.net	50.000	30.000	6.6.6.6	answer	0	0
17	u178988.example.net	60.000	20.000	6.6.6.6	answer	0	0
18	u188988.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198988.example.net	30.000	20.000	6.6.6.6	answer	0	0
20	u208988.example.net	60.000	20.000	6.6.6.6	answer	0	0
21	u218988.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228988.example.net	70.000	20.000	6.6.6.6	answer	0	0
23	u238988.example.net	30.000	20.000	6.6.6.6	answer	0	0
24	u248988.example.net	70.000	20.000	6.6.6.6	answer	0	0
25	u258988.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268988.example.net	40.000	20.000	6.6.6.6	answer	0	0
27	u278988.example.net	60.000	10.000	6.6.6.6	answer	0	0
28	u288988.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298988.example.net	60.000	10.000	6.6.6.6	answer	0	0
30	u308988.example.net	40.000	20.000	6.6.6.6	answer	0	0
31	u318988.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328988.example.net	40.000	10.000	6.6.6.6	answer	0	0
33	u338988.example.net	20.000	20.000	6.6.6.6	answer	0	0
34	u348988.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u358988.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368988.example.net	50.000	20.000	6.6.6.6	answer	0	0
37	u378988.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u388988.example.net	40.000	10.000	6.6.6.6	answer	0	0
39	u398988.example.net	50.000	10.000	6.6.6.6	answer	0	0
40	u408988.example.net	20.000	20.000	6.6.6.6	answer	0	0
41	u418988.example.net	60.000	10.000	6.6.6.6	answer	0	0
42	u428988.example.net	30.000	20.000	6.6.6.6	answer	0	0
43	u438988.example.net	60.000	20.000	6.6.6.6	answer	0	0
44	u448988.example.net	50.000	30.000	6.6.6.6	answer	0	0
45	u458988.example.net	50.000	20.000	6.6.6.6	answer	0	0
46	u468988.example.net	20.000	20.000	6.6.6.6	answer	0	0
47	u478988.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488988.example.net	30.000	10.000	6.6.6.6	answer	0	0
49	u498988.example.net	40.000	10.000	6.6.6.6	answer	0	0
50	u508988.example.net	50.000	20.000	6.6.6.6	answer	0	0
