round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18759.example.net	140.000	180.000	6.6.6.6	answer	0	0
2	u28759.example.net	480.000	80.000	6.6.6.6	answer	0	0
3	u38759.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48759.example.net	40.000	20.000	6.6.6.6	answer	0	0
5	u58759.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68759.example.net	50.000	20.000	6.6.6.6	answer	0	0
7	u78759.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88759.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98759.example.net	60.000	20.000	6.6.6.6	answer	0	0
10	u108759.example.net	150.000	20.000	6.6.6.6	answer	0	0
11	u118759.example.net	60.000	20.000	6.6.6.6	answer	0	0
12	u128759.example.net	50.000	30.000	6.6.6.6	answer	0	0
13	u138759.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148759.example.net	30.000	20.000	6.6.6.6	answer	0	0
15	u158759.example.net	50.000	30.000	6.6.6.6	answer	0	0
16	u168759.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178759.example.net	300.000	20.000	6.6.6.6	answer	0	0
18	u188760.example.net	50.000	20.000	6.6.6.6	answer	0	0
19	u198760.example.net	50.000	70.000	6.6.6.6	answer	0	0
20	u208760.example.net	40.000	20.000	6.6.6.6	answer	0	0
21	u218760.example.net	120.000	20.000	6.6.6.6	answer	0	0
22	u228760.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238760.example.net	50.000	20.000	6.6.6.6	answer	0	0
24	u248760.example.net	60.000	30.000	6.6.6.6	answer	0	0
25	u258760.example.net	40.000	20.000	6.6.6.6	answer	0	0
26	u268760.example.net	60.000	20.000	6.6.6.6	answer	0	0
27	u278760.example.net	50.000	10.000	6.6.6.6	answer	0	0
28	u288760.example.net	50.000	20.000	6.6.6.6	answer	0	0
29	u298760.example.net	70.000	10.000	6.6.6.6	answer	0	0
30	u308760.example.net	50.000	20.000	6.6.6.6	answer	0	0
31	u318760.example.net	80.000	20.000	6.6.6.6	answer	0	0
32	u328760.example.net	50.000	20.000	6.6.6.6	answer	0	0
33	u338760.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348760.example.net	30.000	10.000	6.6.6.6	answer	0	0
35	u358760.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368760.example.net	30.000	20.000	6.6.6.6	answer	0	0
37	u378760.example.net	40.000	20.000	6.6.6.6	answer	0	0
38	u388760.example.net	20.000	20.000	6.6.6.6	answer	0	0
39	u398760.example.net	30.000	20.000	6.6.6.6	answer	0	0
40	u408760.example.net	40.000	10.000	6.6.6.6	answer	0	0
41	u418760.example.net	60.000	20.000	6.6.6.6	answer	0	0
42	u428760.example.net	30.000	10.000	6.6.6.6	answer	0	0
43	u438760.example.net	60.000	20.000	6.6.6.6	answer	0	0
44	u448760.example.net	40.000	20.000	6.6.6.6	answer	0	0
45	u458760.example.net	50.000	10.000	6.6.6.6	answer	0	0
46	u468760.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478760.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488760.example.net	40.000	30.000	6.6.6.6	answer	0	0
49	u498760.example.net	60.000	20.000	6.6.6.6	answer	0	0
50	u508760.example.net	40.000	20.000	6.6.6.6	answer	0	0
