round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18735.example.net	90.000	330.000	203.0.113.80	answer	0	0
2	u28735.example.net	60.000	10.000	203.0.113.80	answer	0	0
3	u38735.example.net	50.000	10.000	203.0.113.80	answer	0	0
4	u48735.example.net	30.000	10.000	203.0.113.80	answer	0	0
5	u58735.example.net	40.000	20.000	203.0.113.80	answer	0	0
6	u68735.example.net	50.000	10.000	203.0.113.80	answer	0	0
7	u78735.example.net	50.000	10.000	203.0.113.80	answer	0	0
8	u88735.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98735.example.net	40.000	20.000	203.0.113.80	answer	0	0
10	u108735.example.net	40.000	10.000	203.0.113.80	answer	0	0
11	u118735.example.net	50.000	20.000	203.0.113.80	answer	0	0
12	u128735.example.net	30.000	20.000	203.0.113.80	answer	0	0
13	u138735.example.net	40.000	10.000	203.0.113.80	answer	0	0
14	u148735.example.net	40.000	20.000	203.0.113.80	answer	0	0
15	u158735.example.net	40.000	10.000	203.0.113.80	answer	0	0
16	u168735.example.net	50.000	10.000	203.0.113.80	answer	0	0
17	u178735.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188735.example.net	50.000	20.000	203.0.113.80	answer	0	0
19	u198735.example.net	50.000	10.000	203.0.113.80	answer	0	0
20	u208735.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218735.example.net	50.000	10.000	203.0.113.80	answer	0	0
22	u228735.example.net	40.000	30.000	203.0.113.80	answer	0	0
23	u238735.example.net	20.000	20.000	203.0.113.80	answer	0	0
24	u248735.example.net	40.000	20.000	203.0.113.80	answer	0	0
25	u258735.example.net	30.000	30.000	203.0.113.80	answer	0	0
26	u268735.example.net	40.000	20.000	203.0.113.80	answer	0	0
27	u278735.example.net	30.000	20.000	203.0.113.80	answer	0	0
28	u288735.example.net	50.000	30.000	203.0.113.80	answer	0	0
29	u298735.example.net	40.000	10.000	203.0.113.80	answer	0	0
30	u308735.example.net	50.000	30.000	203.0.113.80	answer	0	0
31	u318735.example.net	60.000	20.000	203.0.113.80	answer	0	0
32	u328735.example.net	30.000	20.000	203.0.113.80	answer	0	0
33	u338735.example.net	30.000	10.000	203.0.113.80	answer	0	0
34	u348735.example.net	40.000	20.000	203.0.113.80	answer	0	0
35	u358735.example.net	40.000	20.000	203.0.113.80	answer	0	0
36	u368735.example.net	50.000	20.000	203.0.113.80	answer	0	0
37	u378735.example.net	60.000	10.000	203.0.113.80	answer	0	0
38	u388735.example.net	40.000	10.000	203.0.113.80	answer	0	0
39	u398735.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408735.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418735.example.net	30.000	20.000	203.0.113.80	answer	0	0
42	u428735.example.net	70.000	20.000	203.0.113.80	answer	0	0
43	u438735.example.net	50.000	10.000	203.0.113.80	answer	0	0
44	u448735.example.net	50.000	10.000	203.0.113.80	answer	0	0
45	u458735.example.net	40.000	20.000	203.0.113.80	answer	0	0
46	u468735.example.net	40.000	10.000	203.0.113.80	answer	0	0
47	u478735.example.net	30.000	10.000	203.0.113.80	answer	0	0
48	u488735.example.net	50.000	20.000	203.0.113.80	answer	0	0
49	u498735.example.net	40.000	30.000	203.0.113.80	answer	0	0
50	u508735.example.net	50.000	20.000	203.0.113.80	answer	0	0
