round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18680.example.net	110.000	340.000	203.0.113.80	answer	0	0
2	u28680.example.net	40.000	30.000	203.0.113.80	answer	0	0
3	u38680.example.net	30.000	20.000	203.0.113.80	answer	0	0
4	u48680.example.net	30.000	10.000	203.0.113.80	answer	0	0
5	u58680.example.net	40.000	30.000	203.0.113.80	answer	0	0
6	u68680.example.net	40.000	20.000	203.0.113.80	answer	0	0
7	u78680.example.net	50.000	20.000	203.0.113.80	answer	0	0
8	u88680.example.net	40.000	20.000	203.0.113.80	answer	0	0
9	u98680.example.net	20.000	20.000	203.0.113.80	answer	0	0
10	u108680.example.net	40.000	30.000	203.0.113.80	answer	0	0
11	u118680.example.net	60.000	20.000	203.0.113.80	answer	0	0
12	u128680.example.net	90.000	10.000	203.0.113.80	answer	0	0
13	u138680.example.net	50.000	20.000	203.0.113.80	answer	0	0
14	u148680.example.net	50.000	20.000	203.0.113.80	answer	0	0
15	u158680.example.net	40.000	20.000	203.0.113.80	answer	0	0
16	u168680.example.net	30.000	40.000	203.0.113.80	answer	0	0
17	u178680.example.net	50.000	20.000	203.0.113.80	answer	0	0
18	u188680.example.net	40.000	50.000	203.0.113.80	answer	0	0
19	u198680.example.net	30.000	20.000	203.0.113.80	answer	0	0
20	u208680.example.net	40.000	50.000	203.0.113.80	answer	0	0
21	u218680.example.net	60.000	30.000	203.0.113.80	answer	0	0
22	u228680.example.net	70.000	30.000	203.0.113.80	answer	0	0
23	u238680.example.net	70.000	20.000	203.0.113.80	answer	0	0
24	u248680.example.net	40.000	20.000	203.0.113.80	answer	0	0
25	u258680.example.net	50.000	50.000	203.0.113.80	answer	0	0
26	u268680.example.net	80.000	20.000	203.0.113.80	answer	0	0
27	u278680.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288680.example.net	40.000	40.000	203.0.113.80	answer	0	0
29	u298680.example.net	50.000	30.000	203.0.113.80	answer	0	0
30	u308680.example.net	60.000	20.000	203.0.113.80	answer	0	0
31	u318680.example.net	40.000	20.000	203.0.113.80	answer	0	0
32	u328680.example.net	50.000	40.000	203.0.113.80	answer	0	0
33	u338680.example.net	60.000	20.000	203.0.113.80	answer	0	0
34	u348680.example.net	50.000	20.000	203.0.113.80	answer	0	0
35	u358680.example.net	50.000	20.000	203.0.113.80	answer	0	0
36	u368680.example.net	50.000	30.000	203.0.113.80	answer	0	0
37	u378680.example.net	30.000	20.000	203.0.113.80	answer	0	0
38	u388680.example.net	60.000	30.000	203.0.113.80	answer	0	0
39	u398680.example.net	40.000	20.000	203.0.113.80	answer	0	0
40	u408680.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418680.example.net	40.000	10.000	203.0.113.80	answer	0	0
42	u428680.example.net	50.000	10.000	203.0.113.80	answer	0	0
43	u438680.example.net	40.000	20.000	203.0.113.80	answer	0	0
44	u448680.example.net	40.000	10.000	203.0.113.80	answer	0	0
45	u458680.example.net	40.000	10.000	203.0.113.80	answer	0	0
46	u468680.example.net	50.000	30.000	203.0.113.80	answer	0	0
47	u478680.example.net	30.000	30.000	203.0.113.80	answer	0	0
48	u488680.example.net	30.000	30.000	203.0.113.80	answer	0	0
49	u498680.example.net	30.000	30.000	203.0.113.80	answer	0	0
50	u508680.example.net	30.000	20.000	203.0.113.80	answer	0	0
