round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18694.example.net	120.000	150.000	6.6.6.6	answer	0	0
2	u28694.example.net	40.000	10.000	6.6.6.6	answer	0	0
3	u38694.example.net	30.000	10.000	6.6.6.6	answer	0	0
4	u48694.example.net	40.000	10.000	6.6.6.6	answer	0	0
5	u58694.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68694.example.net	40.000	10.000	6.6.6.6	answer	0	0
7	u78694.example.net	50.000	20.000	6.6.6.6	answer	0	0
8	u88694.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98694.example.net	40.000	20.000	6.6.6.6	answer	0	0
10	u108694.example.net	50.000	10.000	6.6.6.6	answer	0	0
11	u118694.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128694.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138694.example.net	30.000	20.000	6.6.6.6	answer	0	0
14	u148694.example.net	50.000	10.000	6.6.6.6	answer	0	0
15	u158694.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168694.example.net	50.000	10.000	6.6.6.6	answer	0	0
17	u178694.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188694.example.net	50.000	10.000	6.6.6.6	answer	0	0
19	u198694.example.net	30.000	10.000	6.6.6.6	answer	0	0
20	u208694.example.net	30.000	20.000	6.6.6.6	answer	0	0
21	u218694.example.net	50.000	30.000	6.6.6.6	answer	0	0
22	u228694.example.net	20.000	10.000	6.6.6.6	answer	0	0
23	u238694.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248694.example.net	40.000	20.000	6.6.6.6	answer	0	0
25	u258694.example.net	30.000	30.000	6.6.6.6	answer	0	0
26	u268694.example.net	30.000	20.000	6.6.6.6	answer	0	0
27	u278694.example.net	30.000	30.000	6.6.6.6	answer	0	0
28	u288694.example.net	30.000	20.000	6.6.6.6	answer	0	0
29	u298694.example.net	40.000	30.000	6.6.6.6	answer	0	0
30	u308694.example.net	40.000	10.000	6.6.6.6	answer	0	0
31	u318694.example.net	40.000	30.000	6.6.6.6	answer	0	0
32	u328694.example.net	40.000	30.000	6.6.6.6	answer	0	0
33	u338694.example.net	40.000	10.000	6.6.6.6	answer	0	0
34	u348694.example.net	40.000	10.000	6.6.6.6	answer	0	0
35	u358694.example.net	40.000	20.000	6.6.6.6	answer	0	0
36	u368694.example.net	50.000	30.000	6.6.6.6	answer	0	0
37	u378694.example.net	40.000	30.000	6.6.6.6	answer	0	0
38	u388694.example.net	40.000	20.000	6.6.6.6	answer	0	0
39	u398694.example.net	50.000	20.000	6.6.6.6	answer	0	0
40	u408694.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418694.example.net	40.000	20.000	6.6.6.6	answer	0	0
42	u428694.example.net	40.000	30.000	6.6.6.6	answer	0	0
43	u438694.example.net	30.000	10.000	6.6.6.6	answer	0	0
44	u448694.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458694.example.net	50.000	10.000	6.6.6.6	answer	0	0
46	u468694.example.net	30.000	20.000	6.6.6.6	answer	0	0
47	u478694.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488694.example.net	40.000	20.000	6.6.6.6	answer	0	0
49	u498694.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508694.example.net	50.000	30.000	6.6.6.6	answer	0	0
