round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18884.example.net	90.000	150.000	6.6.6.6	answer	0	0
2	u28884.example.net	50.000	30.000	6.6.6.6	answer	0	0
3	u38884.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48884.example.net	60.000	30.000	6.6.6.6	answer	0	0
5	u58884.example.net	60.000	20.000	6.6.6.6	answer	0	0
6	u68884.example.net	60.000	20.000	6.6.6.6	answer	0	0
7	u78884.example.net	60.000	30.000	6.6.6.6	answer	0	0
8	u88884.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98884.example.net	40.000	30.000	6.6.6.6	answer	0	0
10	u108884.example.net	40.000	30.000	6.6.6.6	answer	0	0
11	u118884.example.net	40.000	30.000	6.6.6.6	answer	0	0
12	u128884.example.net	50.000	20.000	6.6.6.6	answer	0	0
13	u138884.example.net	50.000	30.000	6.6.6.6	answer	0	0
14	u148884.example.net	50.000	20.000	6.6.6.6	answer	0	0
15	u158884.example.net	50.000	30.000	6.6.6.6	answer	0	0
16	u168884.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178884.example.net	50.000	30.000	6.6.6.6	answer	0	0
18	u188884.example.net	40.000	10.000	6.6.6.6	answer	0	0
19	u198884.example.net	40.000	20.000	6.6.6.6	answer	0	0
20	u208884.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218884.example.net	50.000	20.000	6.6.6.6	answer	0	0
22	u228884.example.net	50.000	20.000	6.6.6.6	answer	0	0
23	u238884.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248884.example.net	30.000	20.000	6.6.6.6	answer	0	0
25	u258884.example.net	30.000	20.000	6.6.6.6	answer	0	0
26	u268884.example.net	50.000	30.000	6.6.6.6	answer	0	0
27	u278884.example.net	40.000	20.000	6.6.6.6	answer	0	0
28	u288884.example.net	30.000	40.000	6.6.6.6	answer	0	0
29	u298884.example.net	60.000	20.000	6.6.6.6	answer	0	0
30	u308884.example.net	50.000	30.000	6.6.6.6	answer	0	0
31	u318884.example.net	40.000	20.000	6.6.6.6	answer	0	0
32	u328884.example.net	40.000	30.000	6.6.6.6	answer	0	0
33	u338884.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348884.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358884.example.net	40.000	30.000	6.6.6.6	answer	0	0
36	u368884.example.net	50.000	40.000	6.6.6.6	answer	0	0
37	u378884.example.net	50.000	30.000	6.6.6.6	answer	0	0
38	u388884.example.net	50.000	30.000	6.6.6.6	answer	0	0
39	u398884.example.net	30.000	30.000	6.6.6.6	answer	0	0
40	u408884.example.net	50.000	30.000	6.6.6.6	answer	0	0
41	u418884.example.net	40.000	30.000	6.6.6.6	answer	0	0
42	u428884.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438884.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448884.example.net	40.000	30.000	6.6.6.6	answer	0	0
45	u458884.example.net	30.000	20.000	6.6.6.6	answer	0	0
46	u468884.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478884.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488884.example.net	40.000	20.000	6.6.6.6	answer	0	0
49	u498884.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508884.example.net	50.000	20.000	6.6.6.6	answer	0	0
