round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18834.example.net	110.000	160.000	6.6.6.6	answer	0	0
2	u28834.example.net	390.000	20.000	6.6.6.6	answer	0	0
3	u38834.example.net	30.000	20.000	6.6.6.6	answer	0	0
4	u48834.example.net	30.000	20.000	6.6.6.6	answer	0	0
5	u58834.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68834.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78834.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88834.example.net	50.000	20.000	6.6.6.6	answer	0	0
9	u98834.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u108834.example.net	170.000	20.000	6.6.6.6	answer	0	0
11	u118834.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128834.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138834.example.net	40.000	10.000	6.6.6.6	answer	0	0
14	u148834.example.net	40.000	20.000	6.6.6.6	answer	0	0
15	u158834.example.net	30.000	20.000	6.6.6.6	answer	0	0
16	u168834.example.net	30.000	20.000	6.6.6.6	answer	0	0
17	u178834.example.net	40.000	20.000	6.6.6.6	answer	0	0
18	u188834.example.net	40.000	30.000	6.6.6.6	answer	0	0
19	u198834.example.net	30.000	10.000	6.6.6.6	answer	0	0
20	u208834.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218834.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228834.example.net	40.000	20.000	6.6.6.6	answer	0	0
23	u238834.example.net	60.000	20.000	6.6.6.6	answer	0	0
24	u248834.example.net	40.000	10.000	6.6.6.6	answer	0	0
25	u258834.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268834.example.net	30.000	20.000	6.6.6.6	answer	0	0
27	u278834.example.net	50.000	20.000	6.6.6.6	answer	0	0
28	u288834.example.net	50.000	10.000	6.6.6.6	answer	0	0
29	u298834.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308834.example.net	40.000	30.000	6.6.6.6	answer	0	0
31	u318834.example.net	50.000	20.000	6.6.6.6	answer	0	0
32	u328834.example.net	40.000	10.000	6.6.6.6	answer	0	0
33	u338834.example.net	40.000	20.000	6.6.6.6	answer	0	0
34	u348834.example.net	40.000	20.000	6.6.6.6	answer	0	0
35	u358834.example.net	50.000	20.000	6.6.6.6	answer	0	0
36	u368834.example.net	40.000	20.000	6.6.6.6	answer	0	0
37	u378834.example.net	40.000	10.000	6.6.6.6	answer	0	0
38	u388834.example.net	50.000	20.000	6.6.6.6	answer	0	0
39	u398834.example.net	40.000	20.000	6.6.6.6	answer	0	0
40	u408834.example.net	40.000	30.000	6.6.6.6	answer	0	0
41	u418834.example.net	50.000	20.000	6.6.6.6	answer	0	0
42	u428834.example.net	60.000	20.000	6.6.6.6	answer	0	0
43	u438834.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448834.example.net	30.000	20.000	6.6.6.6	answer	0	0
45	u458834.example.net	50.000	10.000	6.6.6.6	answer	0	0
46	u468834.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478834.example.net	40.000	20.000	6.6.6.6	answer	0	0
48	u488834.example.net	30.000	10.000	6.6.6.6	answer	0	0
49	u498834.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508834.example.net	40.000	20.000	6.6.6.6	answer	0	0
