round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18744.example.net	110.000	340.000	203.0.113.80	answer	0	0
2	u28744.example.net	30.000	10.000	203.0.113.80	answer	0	0
3	u38744.example.net	40.000	20.000	203.0.113.80	answer	0	0
4	u48744.example.net	50.000	30.000	203.0.113.80	answer	0	0
5	u58744.example.net	40.000	20.000	203.0.113.80	answer	0	0
6	u68744.example.net	50.000	10.000	203.0.113.80	answer	0	0
7	u78744.example.net	40.000	20.000	203.0.113.80	answer	0	0
8	u88744.example.net	50.000	10.000	203.0.113.80	answer	0	0
9	u98744.example.net	50.000	20.000	203.0.113.80	answer	0	0
10	u108744.example.net	50.000	20.000	203.0.113.80	answer	0	0
11	u118744.example.net	50.000	30.000	203.0.113.80	answer	0	0
12	u128744.example.net	40.000	30.000	203.0.113.80	answer	0	0
13	u138744.example.net	30.000	20.000	203.0.113.80	answer	0	0
14	u148744.example.net	40.000	10.000	203.0.113.80	answer	0	0
15	u158744.example.net	50.000	10.000	203.0.113.80	answer	0	0
16	u168744.example.net	40.000	10.000	203.0.113.80	answer	0	0
17	u178744.example.net	40.000	20.000	203.0.113.80	answer	0	0
18	u188744.example.net	50.000	10.000	203.0.113.80	answer	0	0
19	u198744.example.net	40.000	10.000	203.0.113.80	answer	0	0
20	u208744.example.net	40.000	20.000	203.0.113.80	answer	0	0
21	u218744.example.net	50.000	20.000	203.0.113.80	answer	0	0
22	u228744.example.net	40.000	20.000	203.0.113.80	answer	0	0
23	u238744.example.net	30.000	30.000	203.0.113.80	answer	0	0
24	u248744.example.net	60.000	10.000	203.0.113.80	answer	0	0
25	u258744.example.net	40.000	10.000	203.0.113.80	answer	0	0
26	u268744.example.net	40.000	10.000	203.0.113.80	answer	0	0
27	u278744.example.net	40.000	20.000	203.0.113.80	answer	0	0
28	u288744.example.net	60.000	10.000	203.0.113.80	answer	0	0
29	u298744.example.net	50.000	30.000	203.0.113.80	answer	0	0
30	u308744.example.net	60.000	20.000	203.0.113.80	answer	0	0
31	u318744.example.net	30.000	10.000	203.0.113.80	answer	0	0
32	u328744.example.net	30.000	20.000	203.0.113.80	answer	0	0
33	u338744.example.net	40.000	30.000	203.0.113.80	answer	0	0
34	u348744.example.net	50.000	30.000	203.0.113.80	answer	0	0
35	u358744.example.net	50.000	10.000	203.0.113.80	answer	0	0
36	u368744.example.net	40.000	10.000	203.0.113.80	answer	0	0
37	u378744.example.net	20.000	30.000	203.0.113.80	answer	0	0
38	u388744.example.net	40.000	20.000	203.0.113.80	answer	0	0
39	u398744.example.net	30.000	30.000	203.0.113.80	answer	0	0
40	u408744.example.net	50.000	20.000	203.0.113.80	answer	0	0
41	u418744.example.net	50.000	20.000	203.0.113.80	answer	0	0
42	u428744.example.net	30.000	20.000	203.0.113.80	answer	0	0
43	u438744.example.net	40.000	10.000	203.0.113.80	answer	0	0
44	u448744.example.net	50.000	20.000	203.0.113.80	answer	0	0
45	u458744.example.net	30.000	20.000	203.0.113.80	answer	0	0
46	u468744.example.net	40.000	30.000	203.0.113.80	answer	0	0
47	u478744.example.net	40.000	10.000	203.0.113.80	answer	0	0
48	u488744.example.net	40.000	30.000	203.0.113.80	answer	0	0
49	u498744.example.net	30.000	30.000	203.0.113.80	answer	0	0
50	u508745.example.net	50.000	20.000	203.0.113.80	answer	0	0
