round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18818.example.net	90.000	150.000	6.6.6.6	answer	0	0
2	u28818.example.net	410.000	20.000	6.6.6.6	answer	0	0
3	u38818.example.net	40.000	10.000	6.6.6.6	answer	0	0
4	u48818.example.net	50.000	20.000	6.6.6.6	answer	0	0
5	u58818.example.net	40.000	20.000	6.6.6.6	answer	0	0
6	u68818.example.net	30.000	20.000	6.6.6.6	answer	0	0
7	u78818.example.net	40.000	20.000	6.6.6.6	answer	0	0
8	u88818.example.net	40.000	20.000	6.6.6.6	answer	0	0
9	u98818.example.net	50.000	20.000	6.6.6.6	answer	0	0
10	u108818.example.net	130.000	20.000	6.6.6.6	answer	0	0
11	u118818.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128818.example.net	40.000	20.000	6.6.6.6	answer	0	0
13	u138818.example.net	40.000	20.000	6.6.6.6	answer	0	0
14	u148818.example.net	40.000	20.000	6.6.6.6	answer	0	0
15	u158818.example.net	40.000	10.000	6.6.6.6	answer	0	0
16	u168818.example.net	30.000	10.000	6.6.6.6	answer	0	0
17	u178818.example.net	40.000	30.000	6.6.6.6	answer	0	0
18	u188818.example.net	20.000	20.000	6.6.6.6	answer	0	0
19	u198818.example.net	30.000	20.000	6.6.6.6	answer	0	0
20	u208818.example.net	30.000	30.000	6.6.6.6	answer	0	0
21	u218818.example.net	60.000	20.000	6.6.6.6	answer	0	0
22	u228818.example.net	50.000	30.000	6.6.6.6	answer	0	0
23	u238818.example.net	50.000	10.000	6.6.6.6	answer	0	0
24	u248818.example.net	40.000	10.000	6.6.6.6	answer	0	0
25	u258818.example.net	60.000	30.000	6.6.6.6	answer	0	0
26	u268818.example.net	20.000	20.000	6.6.6.6	answer	0	0
27	u278818.example.net	60.000	20.000	6.6.6.6	answer	0	0
28	u288818.example.net	40.000	30.000	6.6.6.6	answer	0	0
29	u298818.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308818.example.net	20.000	20.000	6.6.6.6	answer	0	0
31	u318818.example.net	40.000	10.000	6.6.6.6	answer	0	0
32	u328818.example.net	30.000	20.000	6.6.6.6	answer	0	0
33	u338818.example.net	60.000	10.000	6.6.6.6	answer	0	0
34	u348818.example.net	30.000	30.000	6.6.6.6	answer	0	0
35	u358818.example.net	40.000	10.000	6.6.6.6	answer	0	0
36	u368818.example.net	30.000	20.000	6.6.6.6	answer	0	0
37	u378818.example.net	30.000	10.000	6.6.6.6	answer	0	0
38	u388818.example.net	50.000	10.000	6.6.6.6	answer	0	0
39	u398818.example.net	60.000	20.000	6.6.6.6	answer	0	0
40	u408818.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418818.example.net	50.000	30.000	6.6.6.6	answer	0	0
42	u428818.example.net	60.000	10.000	6.6.6.6	answer	0	0
43	u438818.example.net	50.000	20.000	6.6.6.6	answer	0	0
44	u448818.example.net	30.000	20.000	6.6.6.6	answer	0	0
45	u458818.example.net	50.000	10.000	6.6.6.6	answer	0	0
46	u468818.example.net	50.000	20.000	6.6.6.6	answer	0	0
47	u478818.example.net	40.000	30.000	6.6.6.6	answer	0	0
48	u488818.example.net	50.000	10.000	6.6.6.6	answer	0	0
49	u498818.example.net	50.000	20.000	6.6.6.6	answer	0	0
50	u508818.example.net	50.000	30.000	6.6.6.6	answer	0	0
