round	qname	trigger_ms	bank_ms	bank_ip	trigger_status	trigger_rc	bank_rc
1	u18894.example.net	100.000	140.000	6.6.6.6	answer	0	0
2	u28894.example.net	430.000	30.000	6.6.6.6	answer	0	0
3	u38894.example.net	40.000	20.000	6.6.6.6	answer	0	0
4	u48894.example.net	50.000	20.000	6.6.6.6	answer	0	0
5	u58894.example.net	50.000	20.000	6.6.6.6	answer	0	0
6	u68894.example.net	40.000	20.000	6.6.6.6	answer	0	0
7	u78894.example.net	40.000	30.000	6.6.6.6	answer	0	0
8	u88894.example.net	30.000	20.000	6.6.6.6	answer	0	0
9	u98894.example.net	60.000	40.000	6.6.6.6	answer	0	0
10	u108894.example.net	150.000	20.000	6.6.6.6	answer	0	0
11	u118894.example.net	40.000	20.000	6.6.6.6	answer	0	0
12	u128894.example.net	30.000	20.000	6.6.6.6	answer	0	0
13	u138894.example.net	30.000	20.000	6.6.6.6	answer	0	0
14	u148894.example.net	50.000	20.000	6.6.6.6	answer	0	0
15	u158894.example.net	40.000	30.000	6.6.6.6	answer	0	0
16	u168894.example.net	50.000	20.000	6.6.6.6	answer	0	0
17	u178894.example.net	50.000	20.000	6.6.6.6	answer	0	0
18	u188894.example.net	40.000	20.000	6.6.6.6	answer	0	0
19	u198894.example.net	50.000	20.000	6.6.6.6	answer	0	0
20	u208894.example.net	50.000	20.000	6.6.6.6	answer	0	0
21	u218894.example.net	40.000	20.000	6.6.6.6	answer	0	0
22	u228894.example.net	40.000	40.000	6.6.6.6	answer	0	0
23	u238894.example.net	40.000	20.000	6.6.6.6	answer	0	0
24	u248894.example.net	40.000	30.000	6.6.6.6	answer	0	0
25	u258894.example.net	50.000	20.000	6.6.6.6	answer	0	0
26	u268894.example.net	40.000	30.000	6.6.6.6	answer	0	0
27	u278894.example.net	30.000	20.000	6.6.6.6	answer	0	0
28	u288894.example.net	40.000	30.000	6.6.6.6	answer	0	0
29	u298894.example.net	40.000	20.000	6.6.6.6	answer	0	0
30	u308894.example.net	40.000	30.000	6.6.6.6	answer	0	0
31	u318894.example.net	60.000	20.000	6.6.6.6	answer	0	0
32	u328894.example.net	30.000	20.000	6.6.6.6	answer	0	0
33	u338894.example.net	40.000	10.000	6.6.6.6	answer	0	0
34	u348894.example.net	50.000	20.000	6.6.6.6	answer	0	0
35	u358894.example.net	40.000	30.000	6.6.6.6	answer	0	0
36	u368894.example.net	50.000	20.000	6.6.6.6	answer	0	0
37	u378894.example.net	30.000	20.000	6.6.6.6	answer	0	0
38	u388894.example.net	40.000	30.000	6.6.6.6	answer	0	0
39	u398894.example.net	50.000	10.000	6.6.6.6	answer	0	0
40	u408894.example.net	40.000	20.000	6.6.6.6	answer	0	0
41	u418894.example.net	30.000	20.000	6.6.6.6	answer	0	0
42	u428894.example.net	40.000	20.000	6.6.6.6	answer	0	0
43	u438894.example.net	40.000	20.000	6.6.6.6	answer	0	0
44	u448894.example.net	50.000	20.000	6.6.6.6	answer	0	0
45	u458895.example.net	40.000	20.000	6.6.6.6	answer	0	0
46	u468895.example.net	40.000	20.000	6.6.6.6	answer	0	0
47	u478895.example.net	50.000	20.000	6.6.6.6	answer	0	0
48	u488895.example.net	30.000	20.000	6.6.6.6	answer	0	0
49	u498895.example.net	40.000	20.000	6.6.6.6	answer	0	0
50	u508895.example.net	50.000	30.000	6.6.6.6	answer	0	0
