[+] E5-unbound probe: zone=example.net, rounds=50, resolver=10.80.0.53, profile=benign-frag
[1/50] trigger=u18753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=100.000ms bank=340.000ms
[2/50] trigger=u28753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[3/50] trigger=u38753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[4/50] trigger=u48753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[5/50] trigger=u58753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[6/50] trigger=u68753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=20.000ms
[7/50] trigger=u78753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=10.000ms
[8/50] trigger=u88753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=10.000ms
[9/50] trigger=u98753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=20.000ms
[10/50] trigger=u108753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=10.000ms
[11/50] trigger=u118753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=10.000ms
[12/50] trigger=u128753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=30.000ms
[13/50] trigger=u138753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=10.000ms
[14/50] trigger=u148753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=10.000ms
[15/50] trigger=u158753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[16/50] trigger=u168753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=30.000ms
[17/50] trigger=u178753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=10.000ms
[18/50] trigger=u188753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[19/50] trigger=u198753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=30.000ms
[20/50] trigger=u208753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[21/50] trigger=u218753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=10.000ms
[22/50] trigger=u228753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[23/50] trigger=u238753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[24/50] trigger=u248753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=20.000ms
[25/50] trigger=u258753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[26/50] trigger=u268753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[27/50] trigger=u278753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[28/50] trigger=u288753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[29/50] trigger=u298753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[30/50] trigger=u308753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[31/50] trigger=u318753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[32/50] trigger=u328753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[33/50] trigger=u338753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[34/50] trigger=u348753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[35/50] trigger=u358753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=10.000ms
[36/50] trigger=u368753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=70.000ms bank=20.000ms
[37/50] trigger=u378753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=20.000ms
[38/50] trigger=u388753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[39/50] trigger=u398753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=10.000ms
[40/50] trigger=u408753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[41/50] trigger=u418753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[42/50] trigger=u428753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=20.000ms
[43/50] trigger=u438753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=10.000ms
[44/50] trigger=u448753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[45/50] trigger=u458753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=60.000ms bank=20.000ms
[46/50] trigger=u468753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[47/50] trigger=u478753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=10.000ms
[48/50] trigger=u488753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=40.000ms bank=20.000ms
[49/50] trigger=u498753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=30.000ms bank=20.000ms
[50/50] trigger=u508753.example.net status=answer rc=0 bank.com -> 203.0.113.80 rc=0 | trigger=50.000ms bank=10.000ms
